"統計年月","區域別","村里","戶數","人口數","人口數-男","人口數-女","M20_34","F20_34","M35_49","F35_49","M50_64","F50_64","M65_79","F65_79","M80up","F80up","投票人口男","投票人口女"
"10309","南投縣草屯鎮","和平里","523","1504","766","738",181,153,131,139,163,156,88,106,26,39,589,593
"10309","南投縣草屯鎮","土城里","643","1957","1024","933",238,208,238,224,242,183,96,109,39,49,853,773
"10309","南投縣草屯鎮","坪頂里","398","1222","657","565",127,114,154,120,161,104,78,81,27,31,547,450
"10309","南投縣草屯鎮","富寮里","2632","7834","3871","3963",966,906,859,996,737,762,260,281,75,103,2897,3048
"10309","南投縣草屯鎮","山腳里","3043","8685","4257","4428",1097,1011,939,1055,952,1063,338,397,73,84,3399,3610
"10309","南投縣草屯鎮","平林里","396","1268","651","617",139,134,139,129,164,145,76,77,29,32,547,517
"10309","南投縣草屯鎮","御史里","2351","7237","3648","3589",872,826,851,859,750,753,323,354,95,89,2891,2881
"10309","南投縣草屯鎮","復興里","1068","3532","1826","1706",409,386,410,363,404,364,189,190,64,85,1476,1388
"10309","南投縣草屯鎮","敦和里","2489","7757","3865","3892",999,898,869,851,796,894,313,347,82,112,3059,3102
"10309","南投縣草屯鎮","新厝里","1357","3896","1879","2017",383,394,408,472,356,402,185,237,58,56,1390,1561
"10309","南投縣草屯鎮","新庄里","1294","4029","2127","1902",542,451,509,418,420,415,174,199,57,79,1702,1562
"10309","南投縣草屯鎮","新豐里","1483","4798","2467","2331",584,539,563,511,526,465,232,246,69,112,1974,1873
"10309","南投縣草屯鎮","明正里","1632","4677","2280","2397",547,529,501,545,494,549,201,256,53,81,1796,1960
"10309","南投縣草屯鎮","炎峰里","992","2659","1284","1375",271,255,264,308,268,293,153,181,39,48,995,1085
"10309","南投縣草屯鎮","玉峰里","898","2590","1255","1335",331,299,261,278,296,342,99,142,26,35,1013,1096
"10309","南投縣草屯鎮","石川里","559","1776","945","831",226,211,226,183,220,178,81,82,18,38,771,692
"10309","南投縣草屯鎮","碧峰里","1666","5282","2679","2603",663,631,630,632,536,516,209,214,62,71,2100,2064
"10309","南投縣草屯鎮","碧洲里","888","2763","1392","1371",333,308,352,326,286,282,128,138,34,37,1133,1091
"10309","南投縣草屯鎮","雙冬里","924","2735","1455","1280",318,261,329,269,336,271,159,171,44,80,1186,1052
"10309","南投縣竹山鎮","下坪里","516","1478","768","710",163,159,181,163,163,133,68,80,25,28,600,563
"10309","南投縣竹山鎮","中和里","377","1146","628","518",134,115,148,94,146,102,80,77,24,45,532,433
"10309","南投縣竹山鎮","中央里","508","1462","780","682",160,130,171,126,169,126,131,133,52,72,683,587
"10309","南投縣竹山鎮","中山里","1949","5460","2745","2715",644,602,606,529,601,648,296,327,81,115,2228,2221
"10309","南投縣竹山鎮","中崎里","583","1643","838","805",201,176,180,170,192,182,80,106,31,29,684,663
"10309","南投縣竹山鎮","中正里","316","782","387","395",66,73,79,86,110,82,47,56,17,32,319,329
"10309","南投縣竹山鎮","坪頂里","202","549","300","249",40,51,88,50,76,36,35,42,18,20,257,199
"10309","南投縣竹山鎮","大鞍里","259","497","274","223",42,35,75,45,71,73,41,28,9,7,238,188
"10309","南投縣竹山鎮","富州里","267","748","413","335",77,65,100,50,83,68,73,61,24,37,357,281
"10309","南投縣竹山鎮","山崇里","742","2209","1158","1051",263,215,277,222,267,197,149,154,42,58,998,846
"10309","南投縣竹山鎮","延和里","2018","6049","3026","3023",743,711,681,638,567,656,275,266,54,71,2320,2342
"10309","南投縣竹山鎮","延山里","353","989","526","463",101,79,119,97,136,114,72,58,17,31,445,379
"10309","南投縣竹山鎮","延平里","1220","3599","1858","1741",449,363,372,376,442,395,193,190,53,89,1509,1413
"10309","南投縣竹山鎮","延正里","650","2012","1058","954",254,206,217,183,246,212,141,119,36,50,894,770
"10309","南投縣竹山鎮","延祥里","1445","4336","2194","2142",565,479,483,432,466,525,204,224,48,61,1766,1721
"10309","南投縣竹山鎮","德興里","359","1072","540","532",104,102,125,147,112,103,78,72,24,38,443,462
"10309","南投縣竹山鎮","桂林里","1519","4495","2304","2191",517,467,526,471,487,479,210,278,57,75,1797,1770
"10309","南投縣竹山鎮","桶頭里","403","1090","614","476",117,86,152,83,152,100,93,82,27,38,541,389
"10309","南投縣竹山鎮","瑞竹里","286","721","414","307",69,53,94,63,115,60,58,55,20,33,356,264
"10309","南投縣竹山鎮","田子里","266","717","382","335",60,71,97,54,99,67,61,53,15,34,332,279
"10309","南投縣竹山鎮","<U+7858><f3><U+00BF><U+00BE><U+00A8>里","710","2076","1052","1024",269,240,242,223,201,221,94,98,24,38,830,820
"10309","南投縣竹山鎮","社寮里","464","1563","810","753",166,172,160,139,175,152,99,85,24,42,624,590
"10309","南投縣竹山鎮","福興里","267","700","371","329",80,65,85,64,84,79,49,44,13,21,311,273
"10309","南投縣竹山鎮","秀林里","307","860","483","377",87,76,112,73,119,73,70,65,18,28,406,315
"10309","南投縣竹山鎮","竹圍里","1032","2835","1368","1467",327,318,313,332,304,330,147,183,40,41,1131,1204
"10309","南投縣竹山鎮","竹山里","970","2467","1227","1240",253,230,273,280,291,277,143,200,40,53,1000,1040
"10309","南投縣竹山鎮","雲林里","1581","4262","2121","2141",470,488,464,454,435,468,264,271,60,78,1693,1759
"10309","南投縣竹山鎮","鯉魚里","374","979","539","440",91,88,138,92,129,86,78,75,27,39,463,380
"10309","南投縣集集鎮","八張里","650","1742","907","835",206,172,215,175,198,176,115,117,24,43,758,683
"10309","南投縣集集鎮","吳厝里","454","1089","557","532",109,116,123,103,113,103,90,101,32,32,467,455
"10309","南投縣集集鎮","和平里","423","1054","549","505",104,94,137,107,137,99,71,94,23,36,472,430
"10309","南投縣集集鎮","富山里","244","729","395","334",62,67,94,55,107,71,43,60,27,25,333,278
"10309","南投縣集集鎮","廣明里","404","1107","575","532",124,106,125,119,147,114,62,59,26,39,484,437
"10309","南投縣集集鎮","林尾里","255","649","350","299",53,54,96,76,82,47,54,53,23,25,308,255
"10309","南投縣集集鎮","永昌里","421","1106","591","515",126,109,138,114,136,109,67,71,19,23,486,426
"10309","南投縣集集鎮","玉映里","232","636","309","327",58,65,82,78,67,57,35,40,13,17,255,257
"10309","南投縣集集鎮","田寮里","543","1474","805","669",183,165,187,134,175,109,90,86,28,36,663,530
"10309","南投縣集集鎮","隘寮里","252","601","325","276",48,51,73,51,87,46,56,67,22,32,286,247
"10309","南投縣集集鎮","集集里","503","1250","629","621",126,116,140,127,139,137,77,94,32,30,514,504
"10309","南投縣名間鄉","三崙村","531","1860","982","878",223,184,236,186,213,168,108,122,34,48,814,708
"10309","南投縣名間鄉","中山村","843","2748","1436","1312",332,305,314,293,315,267,156,132,27,55,1144,1052
"10309","南投縣名間鄉","中正村","1299","4115","2090","2025",505,452,468,419,438,420,191,217,61,74,1663,1582
"10309","南投縣名間鄉","仁和村","337","1066","534","532",113,108,126,133,125,120,51,47,26,35,441,443
"10309","南投縣名間鄉","南雅村","431","1262","620","642",155,128,110,153,145,115,74,86,24,38,508,520
"10309","南投縣名間鄉","埔中村","319","1046","563","483",129,130,123,100,125,109,65,52,19,30,461,421
"10309","南投縣名間鄉","大坑村","270","885","453","432",77,95,122,100,103,75,62,64,19,27,383,361
"10309","南投縣名間鄉","大庄村","695","2166","1138","1028",226,217,278,223,273,186,137,164,39,63,953,853
"10309","南投縣名間鄉","崁腳村","327","1029","532","497",107,97,125,105,110,106,74,77,22,24,438,409
"10309","南投縣名間鄉","<U+5ECD>下村","362","1076","574","502",104,88,143,117,138,80,78,78,26,36,489,399
"10309","南投縣名間鄉","新光村","629","2058","1103","955",219,200,276,183,248,205,137,130,40,70,920,788
"10309","南投縣名間鄉","新厝村","319","966","509","457",105,88,92,102,122,84,77,60,24,36,420,370
"10309","南投縣名間鄉","新民村","382","1194","664","530",130,103,156,113,160,102,74,81,21,28,541,427
"10309","南投縣名間鄉","新街村","1588","5012","2580","2432",634,578,586,522,547,550,217,239,68,105,2052,1994
"10309","南投縣名間鄉","東湖村","642","1971","1050","921",206,190,256,212,231,188,118,100,37,51,848,741
"10309","南投縣名間鄉","松山村","563","1865","968","897",262,231,197,166,214,211,109,83,28,28,810,719
"10309","南投縣名間鄉","松柏村","420","1436","752","684",184,181,163,142,156,139,67,79,20,25,590,566
"10309","南投縣名間鄉","濁水村","615","1937","1033","904",201,185,230,186,225,185,133,135,34,48,823,739
"10309","南投縣名間鄉","炭寮村","341","1188","641","547",134,120,158,121,136,111,79,69,21,39,528,460
"10309","南投縣名間鄉","田仔村","464","1501","828","673",156,134,180,137,213,133,102,92,39,53,690,549
"10309","南投縣名間鄉","竹圍村","340","1116","614","502",111,98,150,104,131,103,78,85,39,31,509,421
"10309","南投縣名間鄉","萬丹村","370","1120","610","510",121,112,133,111,164,112,76,62,21,47,515,444
"10309","南投縣名間鄉","赤水村","452","1399","757","642",134,113,163,131,177,123,119,113,59,58,652,538
"10309","南投縣鹿谷鄉","內湖村","458","1204","634","570",141,132,128,105,176,130,72,74,28,43,545,484
"10309","南投縣鹿谷鄉","初鄉村","756","1689","897","792",197,166,195,145,244,195,110,112,54,69,800,687
"10309","南投縣鹿谷鄉","和雅村","293","709","399","310",70,59,92,55,108,63,56,62,19,18,345,257
"10309","南投縣鹿谷鄉","廣興村","871","2263","1199","1064",279,221,240,218,289,271,142,147,55,74,1005,931
"10309","南投縣鹿谷鄉","彰雅村","570","1490","754","736",169,159,164,150,178,157,87,102,25,36,623,604
"10309","南投縣鹿谷鄉","永隆村","766","1855","991","864",250,213,193,149,274,216,96,111,42,45,855,734
"10309","南投縣鹿谷鄉","清水村","362","813","455","358",81,66,101,68,126,73,72,78,40,36,420,321
"10309","南投縣鹿谷鄉","瑞田村","311","853","462","391",80,72,116,71,125,84,55,70,16,28,392,325
"10309","南投縣鹿谷鄉","秀峰村","425","963","528","435",84,88,118,77,158,93,82,73,35,47,477,378
"10309","南投縣鹿谷鄉","竹林村","715","1796","950","846",151,166,216,148,259,184,146,145,39,71,811,714
"10309","南投縣鹿谷鄉","竹豐村","427","1055","573","482",117,105,126,91,158,100,82,68,22,48,505,412
"10309","南投縣鹿谷鄉","鳳凰村","594","1646","863","783",196,217,188,130,221,173,90,87,43,48,738,655
"10309","南投縣鹿谷鄉","鹿谷村","917","2198","1129","1069",233,226,239,216,280,239,133,131,35,67,920,879
"10309","南投縣中寮鄉","中寮村","255","814","446","368",74,79,116,69,109,75,56,61,13,24,368,308
"10309","南投縣中寮鄉","內城村","209","527","294","233",52,39,75,43,84,58,32,44,11,22,254,206
"10309","南投縣中寮鄉","八仙村","346","944","510","434",106,81,107,86,119,91,63,67,26,35,421,360
"10309","南投縣中寮鄉","和興村","300","784","438","346",52,70,123,68,116,56,68,67,22,30,381,291
"10309","南投縣中寮鄉","崁頂村","194","548","312","236",46,49,78,50,82,46,43,43,20,16,269,204
"10309","南投縣中寮鄉","廣福村","226","610","343","267",59,53,81,52,87,48,39,56,17,22,283,231
"10309","南投縣中寮鄉","廣興村","366","980","532","448",89,82,118,95,152,85,65,87,26,24,450,373
"10309","南投縣中寮鄉","復興村","107","333","170","163",29,32,50,34,50,35,20,31,6,7,155,139
"10309","南投縣中寮鄉","永和村","225","616","361","255",56,38,76,39,109,67,58,42,23,26,322,212
"10309","南投縣中寮鄉","永平村","744","2108","1085","1023",226,219,239,211,255,200,140,147,36,57,896,834
"10309","南投縣中寮鄉","永福村","561","1544","796","748",175,149,179,177,195,152,88,82,26,41,663,601
"10309","南投縣中寮鄉","永芳村","196","520","285","235",48,42,65,45,82,63,41,33,16,24,252,207
"10309","南投縣中寮鄉","清水村","359","1018","574","444",84,68,147,101,132,93,88,73,26,33,477,368
"10309","南投縣中寮鄉","爽文村","223","550","311","239",59,45,63,40,87,52,44,47,17,22,270,206
"10309","南投縣中寮鄉","福盛村","346","855","478","377",64,62,112,73,136,69,76,79,32,42,420,325
"10309","南投縣中寮鄉","義和村","406","1264","673","591",128,112,167,143,140,128,84,81,19,29,538,493
"10309","南投縣中寮鄉","龍安村","301","816","454","362",89,78,91,62,130,72,60,59,22,39,392,310
"10309","南投縣中寮鄉","龍岩村","287","776","423","353",61,63,108,72,108,66,58,65,24,24,359,290
"10309","南投縣魚池鄉","中明村","424","1172","622","550",112,102,130,111,174,120,85,89,24,38,525,460
"10309","南投縣魚池鄉","五城村","299","882","489","393",96,81,107,77,130,86,52,55,28,34,413,333
"10309","南投縣魚池鄉","共和村","383","1163","611","552",115,104,131,136,179,116,63,74,34,41,522,471
"10309","南投縣魚池鄉","大林村","445","1303","701","602",132,125,156,140,162,109,97,88,34,32,581,494
"10309","南投縣魚池鄉","大雁村","294","798","424","374",69,71,99,76,108,81,55,48,25,36,356,312
"10309","南投縣魚池鄉","新城村","557","1645","846","799",164,144,189,154,216,190,98,107,33,48,700,643
"10309","南投縣魚池鄉","日月村","355","975","477","498",118,106,127,126,100,118,48,61,10,15,403,426
"10309","南投縣魚池鄉","東光村","490","1482","801","681",120,153,177,136,196,144,118,79,35,43,646,555
"10309","南投縣魚池鄉","東池村","648","1884","981","903",207,178,201,197,250,190,111,117,40,62,809,744
"10309","南投縣魚池鄉","武登村","283","714","394","320",52,44,102,52,117,84,52,62,26,37,349,279
"10309","南投縣魚池鄉","水社村","350","1002","496","506",107,115,104,107,119,103,53,64,24,22,407,411
"10309","南投縣魚池鄉","頭社村","378","1066","598","468",74,90,156,97,132,82,108,93,41,47,511,409
"10309","南投縣魚池鄉","魚池村","842","2469","1236","1233",270,252,274,289,300,264,111,150,48,67,1003,1022
"10309","南投縣國姓鄉","乾溝村","359","991","540","451",109,75,134,102,141,99,62,89,31,30,477,395
"10309","南投縣國姓鄉","北山村","642","1840","987","853",183,182,227,173,248,175,125,145,38,50,821,725
"10309","南投縣國姓鄉","北港村","847","2226","1218","1008",209,182,313,205,322,241,155,152,43,75,1042,855
"10309","南投縣國姓鄉","南港村","720","1973","1136","837",189,174,306,173,297,176,143,133,53,70,988,726
"10309","南投縣國姓鄉","國姓村","763","2018","1040","978",232,197,218,187,274,228,109,119,28,61,861,792
"10309","南投縣國姓鄉","大旗村","316","834","484","350",75,58,129,80,112,83,73,57,17,21,406,299
"10309","南投縣國姓鄉","大石村","318","881","495","386",115,81,106,70,134,79,55,59,18,25,428,314
"10309","南投縣國姓鄉","柑林村","488","1365","725","640",172,124,158,118,180,151,87,101,33,39,630,533
"10309","南投縣國姓鄉","石門村","757","2100","1088","1012",220,184,283,226,237,217,106,142,32,37,878,806
"10309","南投縣國姓鄉","福龜村","761","2139","1116","1023",238,221,271,218,276,214,121,163,48,58,954,874
"10309","南投縣國姓鄉","長流村","616","1729","920","809",197,166,232,175,219,183,83,107,31,38,762,669
"10309","南投縣國姓鄉","長福村","346","822","452","370",78,64,127,86,112,90,50,58,16,17,383,315
"10309","南投縣國姓鄉","長豐村","372","880","511","369",79,63,136,87,148,93,57,66,14,20,434,329
"10309","南投縣水里鄉","上安村","508","1301","692","609",144,129,166,118,191,146,73,94,26,33,600,520
"10309","南投縣水里鄉","中央村","287","730","360","370",75,76,79,74,92,91,48,50,16,23,310,314
"10309","南投縣水里鄉","北埔村","487","1204","608","596",130,133,144,110,130,136,66,92,22,26,492,497
"10309","南投縣水里鄉","南光村","683","1938","953","985",210,225,178,221,201,208,97,111,37,40,723,805
"10309","南投縣水里鄉","城中村","462","1058","561","497",103,91,139,85,143,132,62,84,30,33,477,425
"10309","南投縣水里鄉","新城村","704","1886","1002","884",228,194,215,170,222,206,121,136,42,30,828,736
"10309","南投縣水里鄉","新山村","92","249","136","113",28,25,35,14,39,26,12,20,4,8,118,93
"10309","南投縣水里鄉","新興村","306","780","427","353",93,70,93,66,112,64,50,57,18,22,366,279
"10309","南投縣水里鄉","民和村","445","1055","608","447",100,78,139,74,176,108,93,87,35,42,543,389
"10309","南投縣水里鄉","水里村","345","906","474","432",111,80,121,85,101,104,59,70,24,31,416,370
"10309","南投縣水里鄉","永興村","171","398","213","185",39,39,51,30,63,40,23,30,11,17,187,156
"10309","南投縣水里鄉","永豐村","582","1713","875","838",221,211,186,146,207,190,72,106,26,36,712,689
"10309","南投縣水里鄉","玉峰村","396","1003","556","447",105,70,134,84,135,114,77,77,30,32,481,377
"10309","南投縣水里鄉","興隆村","153","340","206","134",30,22,54,17,64,37,25,29,9,19,182,124
"10309","南投縣水里鄉","車埕村","243","530","294","236",52,39,73,47,75,56,39,41,19,24,258,207
"10309","南投縣水里鄉","農富村","224","565","287","278",64,54,62,52,70,69,47,45,11,21,254,241
"10309","南投縣水里鄉","郡坑村","151","403","231","172",39,38,47,33,69,38,24,26,11,14,190,149
"10309","南投縣水里鄉","鉅工村","450","1239","616","623",135,135,126,129,144,131,53,73,25,26,483,494
"10309","南投縣水里鄉","頂崁村","558","1476","748","728",170,169,174,127,182,177,81,86,21,37,628,596
"10309","南投縣信義鄉","人和村","420","1571","860","711",214,181,186,137,177,116,51,50,10,15,638,499
"10309","南投縣信義鄉","同富村","638","1792","971","821",211,192,214,164,226,156,108,103,24,34,783,649
"10309","南投縣信義鄉","地利村","321","1123","590","533",156,142,145,108,108,107,32,33,7,10,448,400
"10309","南投縣信義鄉","愛國村","229","643","370","273",74,65,66,55,108,57,36,34,20,20,304,231
"10309","南投縣信義鄉","新鄉村","185","754","405","349",128,117,81,65,72,57,9,14,3,3,293,256
"10309","南投縣信義鄉","明德村","661","1836","964","872",212,201,184,170,259,177,86,97,49,55,790,700
"10309","南投縣信義鄉","望美村","561","1945","1041","904",264,221,265,205,174,161,41,59,11,20,755,666
"10309","南投縣信義鄉","東埔村","367","1326","695","631",202,187,148,132,126,109,29,36,7,10,512,474
"10309","南投縣信義鄉","潭南村","214","757","391","366",106,106,98,63,52,50,6,17,5,6,267,242
"10309","南投縣信義鄉","神木村","309","800","472","328",98,75,97,65,102,65,53,37,14,12,364,254
"10309","南投縣信義鄉","羅娜村","510","1759","944","815",285,210,216,181,189,135,39,41,15,16,744,583
"10309","南投縣信義鄉","自強村","320","898","483","415",110,97,106,79,130,75,46,60,26,37,418,348
"10309","南投縣信義鄉","豐丘村","274","797","414","383",108,97,91,81,89,79,34,33,11,13,333,303
"10309","南投縣信義鄉","雙龍村","229","828","434","394",125,109,74,64,99,65,13,13,7,7,318,258
"10309","南投縣仁愛鄉","中正村","309","1173","568","605",135,155,139,114,93,117,29,26,2,6,398,418
"10309","南投縣仁愛鄉","互助村","427","1344","700","644",162,136,147,132,167,148,49,56,8,14,533,486
"10309","南投縣仁愛鄉","力行村","196","644","321","323",66,66,78,69,62,67,13,31,8,10,227,243
"10309","南投縣仁愛鄉","南豐村","452","1526","795","731",173,157,180,149,191,156,67,66,20,20,631,548
"10309","南投縣仁愛鄉","合作村","234","779","398","381",86,87,114,82,60,64,19,30,5,14,284,277
"10309","南投縣仁愛鄉","大同村","691","1961","989","972",184,182,226,226,269,229,68,114,37,31,784,782
"10309","南投縣仁愛鄉","新生村","145","453","229","224",59,56,42,49,66,55,20,24,2,7,189,191
"10309","南投縣仁愛鄉","春陽村","370","1271","647","624",149,141,135,128,129,123,42,46,9,12,464,450
"10309","南投縣仁愛鄉","榮興村","43","99","60","39",11,14,8,7,21,12,9,5,11,0,60,38
"10309","南投縣仁愛鄉","法治村","247","1056","566","490",146,144,132,100,83,68,24,24,7,5,392,341
"10309","南投縣仁愛鄉","發祥村","355","964","498","466",120,99,126,103,103,100,28,35,6,17,383,354
"10309","南投縣仁愛鄉","精英村","276","873","465","408",123,109,92,80,104,85,24,32,10,10,353,316
