統計年月,區域別,村里,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
10309,嘉義市東 區,後庄里,1567,4852,2365,2487,18,19,24,14,22,22,16,10,19,18,14,13,18,22,17,21,14,25,24,25,22,23,28,34,14,38,36,50,37,46,37,32,35,37,40,34,34,39,42,34,35,28,33,22,22,49,21,29,44,32,43,32,38,32,38,36,35,39,44,45,38,43,37,44,45,39,37,46,37,42,33,33,37,48,38,30,41,33,39,28,29,47,33,25,40,33,34,29,42,35,35,50,36,30,32,38,37,32,34,40,30,41,37,37,30,45,42,39,39,38,36,35,37,46,25,37,40,38,38,36,31,32,34,36,38,54,41,23,18,20,22,30,19,21,17,20,19,17,13,14,20,20,8,19,11,15,8,14,10,22,6,9,8,15,7,12,7,6,10,8,5,9,7,3,7,3,9,6,9,4,4,5,5,0,3,5,7,1,2,1,2,2,2,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,
10309,嘉義市東 區,後湖里,1394,4200,2062,2138,17,22,14,20,25,18,25,23,24,14,25,20,21,18,30,26,24,15,19,20,31,18,32,19,29,31,47,25,40,31,29,30,38,34,38,48,40,32,35,33,20,33,25,34,37,20,26,34,28,32,29,29,35,29,33,25,33,34,29,35,39,32,32,29,26,42,34,45,49,30,35,30,32,34,23,35,39,45,27,33,26,34,30,28,18,32,35,42,34,38,44,39,24,47,28,31,31,26,32,41,24,30,24,40,37,37,36,30,27,35,27,29,31,21,20,28,27,29,29,30,16,23,21,26,26,30,15,25,16,9,15,22,9,15,13,17,9,14,6,11,10,12,13,6,11,12,6,9,6,6,6,9,7,9,6,8,5,6,9,11,6,4,3,3,6,4,3,2,5,5,1,2,7,3,1,2,5,1,0,0,2,2,0,1,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,
10309,嘉義市東 區,文雅里,1740,4612,2145,2467,14,15,11,22,24,19,25,20,19,20,27,28,38,28,36,26,36,35,25,30,34,29,34,32,41,36,39,38,51,44,53,44,43,46,44,37,48,46,51,45,41,29,39,35,33,28,30,33,29,28,19,23,21,20,27,22,34,17,23,20,26,22,18,31,19,37,15,25,23,31,22,40,23,40,25,40,27,52,27,45,35,46,21,43,29,54,31,58,49,54,49,55,47,56,45,63,56,61,39,55,47,52,36,54,36,40,33,34,33,35,35,32,26,28,20,27,26,31,19,26,19,18,24,19,14,20,16,33,17,15,13,23,6,18,6,12,8,3,2,13,10,13,14,11,10,12,9,10,8,8,4,11,3,7,7,7,2,9,6,5,2,4,4,5,3,3,3,4,3,2,1,3,0,3,1,4,1,1,1,4,0,1,0,0,1,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
10309,嘉義市東 區,新店里,1752,5046,2391,2655,16,17,14,19,15,15,5,11,12,14,20,18,28,20,30,22,22,20,22,20,34,30,20,50,31,48,25,57,39,45,28,29,46,40,40,44,39,40,41,39,42,30,35,42,42,31,50,49,38,33,39,23,30,35,24,37,32,27,48,32,38,30,45,24,29,32,47,41,30,42,31,40,40,34,40,48,29,47,32,49,46,48,43,39,34,37,29,45,45,39,33,34,48,44,26,51,37,47,32,42,40,35,27,40,28,46,37,42,28,55,37,47,33,38,37,40,29,33,41,32,34,34,26,41,36,27,18,39,23,32,27,26,22,26,16,19,10,16,12,13,23,19,19,20,9,19,18,17,16,14,8,16,10,10,11,14,6,10,8,7,7,7,5,5,10,8,7,8,5,3,8,6,6,4,3,5,4,5,0,6,3,7,1,5,1,1,0,3,1,2,0,0,0,2,0,1,0,0,0,0,0,0,
10309,嘉義市東 區,新開里,931,2355,1150,1205,7,7,7,7,4,9,9,4,6,6,11,4,11,8,16,10,5,4,12,6,12,11,10,8,16,8,7,15,13,11,24,9,13,17,8,9,17,15,16,13,17,16,23,14,20,15,27,16,16,15,20,18,11,18,14,22,16,18,15,19,16,22,17,12,21,16,25,22,21,23,20,14,18,17,14,18,16,12,7,9,9,12,9,15,11,15,17,12,17,17,15,16,14,22,26,17,19,18,14,23,15,21,18,15,16,20,21,18,22,27,25,23,21,27,16,17,23,22,12,22,20,16,14,19,17,19,14,15,12,19,9,13,10,13,7,10,8,1,9,11,8,11,8,13,4,12,5,10,6,9,6,18,8,11,4,8,8,8,3,10,5,8,7,9,8,5,5,9,3,5,8,7,1,4,1,4,3,4,2,2,1,3,3,0,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
10309,嘉義市東 區,朝陽里,885,2457,1231,1226,5,4,5,9,9,3,11,7,3,7,7,4,10,11,10,6,5,1,5,8,6,10,14,10,7,12,10,9,12,12,8,12,11,10,18,16,13,12,11,15,21,16,16,16,22,19,18,10,20,16,18,15,9,12,15,13,10,18,10,20,15,14,19,15,28,23,19,20,18,15,16,21,21,14,18,18,16,15,23,6,14,6,10,17,16,18,17,24,27,22,17,19,19,17,33,17,23,30,19,14,19,19,20,23,29,16,20,22,17,23,24,16,18,15,27,16,18,18,15,15,15,16,15,20,19,15,21,20,10,21,15,13,12,17,8,15,8,6,11,11,14,13,16,12,10,20,13,12,6,14,9,16,12,11,6,12,10,10,7,16,8,11,3,13,11,10,7,5,4,5,10,5,5,5,5,6,3,0,1,1,0,2,1,2,0,3,1,1,1,1,0,1,0,2,0,1,0,0,0,0,0,1,
10309,嘉義市東 區,東川里,857,2200,1045,1155,3,5,7,6,5,5,5,9,6,10,4,13,8,5,14,6,12,6,12,14,14,3,11,16,12,18,23,22,18,21,17,8,15,16,15,22,19,24,12,23,17,15,13,7,16,7,12,12,20,18,14,13,11,12,15,14,17,10,11,9,14,9,10,9,14,13,13,15,10,15,10,20,12,9,15,18,18,17,11,17,13,9,17,11,14,20,17,20,8,24,20,26,16,27,22,23,24,18,24,15,12,26,16,21,19,14,14,15,16,17,12,17,12,20,11,10,11,16,14,18,16,12,21,15,6,13,13,12,6,14,10,13,5,11,3,15,8,7,3,8,4,15,5,9,10,10,3,6,7,15,4,13,10,11,3,15,4,5,7,8,7,13,9,7,8,6,12,5,9,4,3,2,6,2,9,3,5,6,2,0,5,1,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,
10309,嘉義市東 區,東興里,941,2239,1071,1168,5,3,6,9,8,4,8,2,3,9,5,7,5,7,4,8,8,4,10,3,12,12,11,10,11,11,7,7,15,17,14,14,15,15,21,9,13,18,14,15,17,14,12,15,21,13,16,13,20,19,11,14,12,11,11,14,15,12,16,12,13,12,13,9,12,15,14,16,7,11,15,20,14,16,12,16,7,19,14,9,15,10,10,15,9,19,9,14,10,10,11,16,12,18,17,12,18,17,14,16,18,24,16,15,19,30,25,18,17,17,21,12,17,24,20,16,12,23,25,21,13,21,19,15,17,15,14,12,8,13,19,20,9,12,8,13,13,7,6,13,20,12,8,15,9,20,11,11,15,8,8,13,7,16,11,14,9,12,8,15,7,15,8,9,3,6,4,5,5,5,5,4,6,7,3,6,2,6,4,2,4,6,0,2,0,1,1,3,0,1,2,0,0,0,1,1,0,0,0,0,2,1,
10309,嘉義市東 區,林森里,1171,3556,1698,1858,16,19,29,29,43,33,49,44,54,40,54,48,48,41,39,33,23,24,41,25,28,32,26,17,29,27,24,21,20,18,21,9,17,19,17,22,32,28,13,17,19,22,19,17,15,18,19,15,20,20,13,17,19,8,11,19,15,23,20,16,28,26,17,22,23,30,24,32,22,46,25,36,16,49,22,45,30,35,21,39,24,25,16,36,23,35,15,27,26,33,23,26,19,27,19,22,18,25,19,27,26,17,22,15,21,19,17,31,20,15,23,13,21,10,20,18,27,20,14,16,15,17,21,19,16,12,8,18,13,24,14,8,14,11,9,22,9,11,6,12,13,9,8,12,9,15,9,8,8,13,10,8,8,6,9,12,6,9,10,9,8,8,8,8,5,6,4,5,3,6,2,6,3,5,4,9,2,4,3,3,2,0,2,0,0,3,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,
10309,嘉義市東 區,民族里,982,2270,1175,1095,5,7,8,6,8,5,7,5,10,2,4,11,15,11,8,4,9,11,5,10,16,12,6,13,14,12,13,15,16,19,18,13,15,14,9,20,12,14,13,13,12,18,8,8,17,9,15,13,14,13,3,18,11,12,7,11,7,15,17,12,16,14,17,18,15,9,23,16,19,5,13,12,21,11,21,18,18,22,19,15,19,16,21,20,9,19,18,14,23,19,14,12,13,16,25,10,14,19,12,22,19,15,25,21,20,10,20,16,19,20,14,17,16,20,16,16,26,12,21,20,21,10,25,15,12,17,18,14,14,9,17,10,12,6,14,16,5,8,6,13,14,10,7,11,9,15,9,6,13,18,4,13,11,7,9,4,8,4,11,13,6,7,7,7,4,6,5,9,1,7,3,2,5,0,5,2,8,2,5,4,2,1,3,4,2,1,3,2,1,0,0,0,1,0,1,1,0,0,1,1,5,0,
10309,嘉義市東 區,王田里,1138,2844,1272,1572,13,7,4,8,7,4,8,6,8,7,6,5,5,4,5,11,15,13,7,14,15,14,15,18,17,28,12,21,20,32,15,25,19,19,18,24,20,30,18,38,20,22,26,25,20,19,23,28,24,24,15,14,23,18,21,21,13,14,17,27,13,21,17,21,20,19,19,19,14,21,17,20,18,20,14,26,17,26,8,13,12,19,10,15,18,25,10,22,20,21,20,25,17,22,21,30,33,25,19,28,27,29,20,25,19,23,26,25,30,23,19,26,19,20,20,26,19,25,14,33,18,16,27,17,14,18,18,17,10,17,18,20,6,9,5,8,7,16,8,11,12,11,11,12,8,11,9,15,4,13,8,12,12,11,7,9,9,17,3,12,6,7,6,9,6,12,8,8,2,5,10,7,4,3,4,3,1,4,3,4,5,0,0,2,0,0,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,
10309,嘉義市東 區,盧厝里,719,2080,1027,1053,7,9,4,8,5,5,13,10,7,8,17,9,11,10,11,7,9,7,10,9,11,12,12,19,15,16,17,19,12,19,18,21,16,16,27,23,23,19,18,20,18,21,19,11,18,15,5,13,16,15,15,9,10,13,4,12,9,10,13,12,12,15,8,10,14,16,16,9,11,19,10,22,15,12,17,18,13,17,17,8,13,19,10,19,23,19,23,24,25,17,21,19,15,30,22,21,21,14,16,16,27,15,17,15,17,15,16,12,11,19,11,11,11,18,19,10,12,6,9,15,11,8,10,12,9,16,11,11,8,7,8,11,6,11,10,5,6,3,9,2,8,6,4,4,5,11,3,9,6,6,6,4,2,5,4,7,5,4,3,6,6,2,4,2,2,2,4,4,1,6,5,1,1,1,1,1,2,3,1,1,1,1,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
10309,嘉義市東 區,短竹里,1077,2653,1310,1343,8,11,10,7,10,13,10,12,7,8,4,6,10,10,7,7,12,6,8,16,8,5,18,9,11,8,16,13,17,10,21,18,19,12,24,10,17,21,21,15,18,19,21,17,25,10,24,25,20,21,19,27,28,20,21,23,20,23,20,11,20,19,13,18,11,19,18,26,18,15,18,28,22,26,23,16,21,20,11,14,21,19,18,14,15,19,21,22,19,26,19,18,14,14,20,22,20,26,14,23,24,22,27,30,20,23,16,25,25,32,27,19,19,18,25,9,23,25,35,16,18,23,10,21,25,21,11,21,13,12,13,9,9,16,8,10,5,13,7,10,11,20,6,8,4,11,5,9,7,13,9,10,8,10,7,4,3,7,1,9,8,5,4,7,5,8,6,6,7,6,7,3,4,3,2,2,4,2,1,0,3,2,3,0,4,0,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,
10309,嘉義市東 區,義教里,1204,3458,1743,1715,13,8,14,6,13,17,11,5,12,11,15,11,11,14,21,14,8,16,13,11,19,17,29,17,29,21,27,14,28,20,24,28,27,30,43,30,31,19,28,23,29,28,32,26,29,37,29,26,28,20,30,31,30,29,26,19,33,19,27,21,26,18,27,32,25,33,31,24,37,29,31,23,24,31,23,31,29,22,23,25,20,28,26,40,19,20,22,25,22,19,17,27,13,37,21,24,30,24,17,22,23,24,29,28,34,26,28,26,30,28,30,30,20,30,18,25,33,24,26,34,25,26,25,24,28,30,16,16,27,20,13,21,8,11,10,8,10,6,8,13,12,7,6,12,10,9,8,12,11,12,6,7,7,12,5,10,3,9,4,7,2,8,4,10,6,4,1,4,8,3,3,1,3,4,6,4,2,1,0,2,0,0,0,2,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,
10309,嘉義市東 區,興仁里,1517,4470,2170,2300,17,20,25,22,14,23,16,9,13,17,22,16,14,13,20,17,6,18,19,17,23,17,21,23,41,31,46,31,45,31,36,34,25,29,32,38,43,22,41,34,38,30,37,38,36,25,29,34,34,40,31,41,39,32,37,36,41,38,32,35,43,29,37,38,37,51,31,38,34,47,48,31,32,41,27,41,32,39,30,30,24,35,29,31,21,34,40,30,30,42,34,36,36,30,33,37,25,36,29,50,26,40,34,32,32,34,28,41,33,37,24,39,34,33,30,37,28,35,32,34,19,32,34,26,28,49,22,25,20,22,21,24,22,10,15,17,11,15,11,10,10,17,10,15,11,9,12,12,9,10,11,7,7,7,3,14,11,12,8,5,8,9,8,6,4,4,9,1,6,4,4,2,5,5,2,2,1,2,0,3,0,2,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10309,嘉義市東 區,興南里,796,1965,1010,955,5,7,5,7,6,9,6,8,1,1,8,11,5,6,11,1,7,3,7,4,13,4,2,6,10,8,8,10,11,10,11,14,12,8,16,8,19,10,17,18,18,15,13,6,9,7,16,10,17,14,11,11,10,11,14,9,18,10,16,26,10,12,13,14,13,13,15,18,19,16,15,11,14,13,15,12,12,13,11,12,12,16,20,9,11,9,11,10,16,16,20,11,21,15,20,11,17,20,9,10,12,16,24,10,20,7,16,6,19,19,18,15,19,12,12,15,20,12,18,15,15,18,10,14,19,23,12,17,11,9,16,14,16,12,8,12,7,8,7,7,6,8,4,11,4,9,7,11,4,13,3,7,6,2,1,11,5,5,9,14,2,7,5,10,8,12,8,6,6,9,2,5,3,3,3,5,1,3,4,4,2,1,1,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
