"統計年月","區域別","村里","戶數","人口數","人口數-男","人口數-女","M20_34","F20_34","M35_49","F35_49","M50_64","F50_64","M65_79","F65_79","M80up","F80up","投票人口男","投票人口女"
"10309","桃園縣八德市","茄苳里","962","3034","1539","1495",403,368,377,395,259,279,88,82,13,15,1140,1139
"10309","桃園縣八德市","陸光里","2021","5122","2537","2585",494,515,690,644,350,517,111,377,309,57,1954,2110
"10309","桃園縣八德市","霄裡里","742","2386","1254","1132",293,269,308,261,256,253,82,95,65,32,1004,910
"10309","桃園縣八德市","高城里","1305","3548","1753","1795",523,420,432,415,287,422,114,149,42,23,1398,1429
"10309","桃園縣八德市","高明里","1533","4331","2191","2140",609,550,514,494,412,525,153,142,37,19,1725,1730
"10309","桃園縣八德市","龍友里","886","2678","1354","1324",284,249,374,301,225,322,66,143,114,26,1063,1041
"10309","桃園縣龍潭鄉","三和村","953","2523","1295","1228",243,241,308,318,319,258,91,97,31,38,992,952
"10309","桃園縣龍潭鄉","三坑村","563","1760","938","822",191,176,206,193,218,155,103,93,38,48,756,665
"10309","桃園縣龍潭鄉","三林村","1157","3361","1715","1646",433,334,324,386,399,427,125,119,47,26,1328,1292
"10309","桃園縣龍潭鄉","三水村","268","792","435","357",85,64,92,69,125,79,49,41,30,37,381,290
"10309","桃園縣龍潭鄉","上林村","1614","4983","2543","2440",548,573,636,600,504,479,187,167,64,53,1939,1872
"10309","桃園縣龍潭鄉","上華村","1282","3841","1874","1967",432,384,443,536,336,386,91,132,73,31,1375,1469
"10309","桃園縣龍潭鄉","中山村","1847","5796","2855","2941",621,615,647,720,557,589,243,284,107,80,2175,2288
"10309","桃園縣龍潭鄉","中正村","1889","5902","2903","2999",645,629,728,797,482,553,141,151,51,43,2047,2173
"10309","桃園縣龍潭鄉","中興村","1712","5037","2568","2469",690,582,607,581,449,581,117,182,104,33,1967,1959
"10309","桃園縣龍潭鄉","九龍村","1502","4320","2187","2133",550,482,501,527,436,488,112,142,104,48,1703,1687
"10309","桃園縣龍潭鄉","佳安村","1358","3859","1909","1950",387,344,432,430,445,469,114,199,111,71,1489,1513
"10309","桃園縣龍潭鄉","八德村","1529","4618","2379","2239",623,537,535,516,524,505,160,153,76,53,1918,1764
"10309","桃園縣龍潭鄉","凌雲村","1231","3966","2024","1942",529,485,436,400,387,436,121,179,107,49,1580,1549
"10309","桃園縣龍潭鄉","北興村","914","2668","1357","1311",368,310,304,300,262,304,60,107,66,23,1060,1044
"10309","桃園縣龍潭鄉","大平村","983","2194","1094","1100",203,209,255,270,308,294,114,92,38,42,918,907
"10309","桃園縣龍潭鄉","富林村","1406","4114","2014","2100",521,509,417,474,420,551,138,140,70,39,1566,1713
"10309","桃園縣龍潭鄉","建林村","1482","4439","2203","2236",534,521,371,459,547,627,148,163,66,27,1666,1797
"10309","桃園縣龍潭鄉","東興村","1682","4749","2399","2350",569,531,593,555,417,557,101,200,180,30,1860,1873
"10309","桃園縣龍潭鄉","武漢村","1040","3212","1627","1585",398,391,399,374,288,344,93,123,53,11,1231,1243
"10309","桃園縣龍潭鄉","永興村","1093","3385","1729","1656",416,395,446,375,317,364,88,138,83,44,1350,1316
"10309","桃園縣龍潭鄉","烏林村","1492","4540","2288","2252",607,544,539,490,422,523,139,177,96,40,1803,1774
"10309","桃園縣龍潭鄉","烏樹林村","857","2680","1385","1295",343,323,316,270,300,292,119,111,29,37,1107,1033
"10309","桃園縣龍潭鄉","百年村","1879","4643","2206","2437",395,402,598,761,436,494,134,181,53,34,1616,1872
"10309","桃園縣龍潭鄉","聖德村","1167","3488","1795","1693",511,461,369,373,400,395,91,96,34,32,1405,1357
"10309","桃園縣龍潭鄉","高原村","1584","4968","2544","2424",596,558,593,596,529,468,162,158,61,73,1941,1853
"10309","桃園縣龍潭鄉","高平村","1072","3542","1811","1731",432,417,426,412,393,349,133,143,45,38,1429,1359
"10309","桃園縣龍潭鄉","黃唐村","1639","5150","2673","2477",690,587,617,564,540,556,158,170,88,52,2093,1929
"10309","桃園縣龍潭鄉","龍星村","1910","5259","2723","2536",589,544,654,656,560,529,167,166,78,62,2048,1957
"10309","桃園縣龍潭鄉","龍潭村","728","2331","1195","1136",269,248,211,245,311,230,122,138,54,55,967,916
"10309","桃園縣龍潭鄉","龍祥村","1332","4030","2048","1982",545,524,481,422,364,434,83,156,111,39,1584,1575
"10309","桃園縣平鎮市","中正里","737","1929","938","991",200,218,272,292,141,158,30,57,31,15,674,740
"10309","桃園縣平鎮市","北勢里","990","2855","1437","1418",359,297,276,306,315,339,158,172,54,47,1162,1161
"10309","桃園縣平鎮市","北安里","659","1878","947","931",182,187,209,203,197,188,105,118,39,41,732,737
"10309","桃園縣平鎮市","北富里","1427","4566","2293","2273",599,538,528,521,475,538,128,142,39,37,1769,1776
"10309","桃園縣平鎮市","北興里","1464","4935","2494","2441",653,608,531,515,513,553,171,176,64,50,1932,1902
"10309","桃園縣平鎮市","北華里","1396","4139","2028","2111",512,492,478,482,378,500,134,128,34,36,1536,1638
"10309","桃園縣平鎮市","北貴里","1525","4721","2406","2315",704,576,481,501,531,597,129,117,31,38,1876,1829
"10309","桃園縣平鎮市","南勢里","2060","6466","3245","3221",879,838,740,727,616,682,171,200,58,56,2464,2503
"10309","桃園縣平鎮市","宋屋里","1403","4476","2233","2243",550,511,522,580,420,444,133,146,28,49,1653,1730
"10309","桃園縣平鎮市","山峰里","904","2742","1417","1325",332,310,371,286,242,325,87,136,95,31,1127,1088
"10309","桃園縣平鎮市","平南里","2270","6891","3499","3392",963,863,814,843,617,711,135,161,46,25,2575,2603
"10309","桃園縣平鎮市","平安里","1469","4735","2447","2288",633,546,604,528,427,488,190,171,40,35,1894,1768
"10309","桃園縣平鎮市","平興里","2299","6276","3013","3263",611,656,882,1054,411,469,72,119,30,24,2006,2322
"10309","桃園縣平鎮市","平鎮里","1530","4883","2556","2327",681,559,620,488,504,550,195,198,59,51,2059,1846
"10309","桃園縣平鎮市","廣仁里","1700","5086","2501","2585",709,614,528,607,516,616,161,156,38,27,1952,2020
"10309","桃園縣平鎮市","廣興里","2377","6332","3052","3280",736,666,748,839,538,675,231,314,67,62,2320,2556
"10309","桃園縣平鎮市","廣達里","1329","4131","2034","2097",528,504,430,442,412,458,143,196,45,31,1558,1631
"10309","桃園縣平鎮市","建安里","1507","4952","2531","2421",647,607,615,527,525,552,153,189,79,54,2019,1929
"10309","桃園縣平鎮市","復旦里","2251","6599","3189","3410",726,663,772,1079,502,564,72,123,27,24,2099,2453
"10309","桃園縣平鎮市","復興里","1984","6286","3082","3204",692,710,666,816,528,596,147,171,30,33,2063,2326
"10309","桃園縣平鎮市","忠貞里","223","594","288","306",55,47,71,87,48,70,9,32,19,5,202,241
"10309","桃園縣平鎮市","新勢里","1518","4406","2214","2192",552,475,472,473,464,535,193,193,47,79,1728,1755
"10309","桃園縣平鎮市","新安里","1551","4668","2341","2327",603,550,604,572,410,522,106,151,85,19,1808,1814
"10309","桃園縣平鎮市","新富里","3132","7021","3624","3397",875,816,960,953,793,741,175,173,68,41,2871,2724
"10309","桃園縣平鎮市","新榮里","1932","5672","2787","2885",814,745,575,644,603,743,162,168,30,47,2184,2347
"10309","桃園縣平鎮市","新英里","1550","3808","1853","1955",469,430,499,631,310,380,51,74,30,17,1359,1532
"10309","桃園縣平鎮市","新貴里","1158","3631","1861","1770",504,456,399,355,401,438,150,142,44,30,1498,1421
"10309","桃園縣平鎮市","東勢里","1971","6151","3242","2909",843,713,754,708,631,586,225,198,75,90,2528,2295
"10309","桃園縣平鎮市","東安里","1129","3281","1613","1668",401,405,399,398,288,361,69,138,89,23,1246,1325
"10309","桃園縣平鎮市","東社里","1349","3962","1993","1969",461,445,523,471,328,422,99,214,145,37,1556,1589
"10309","桃園縣平鎮市","湧光里","2072","6276","3098","3178",834,800,705,685,577,722,165,255,118,41,2399,2503
"10309","桃園縣平鎮市","湧安里","1670","5067","2575","2492",742,623,593,597,428,517,110,118,56,32,1929,1887
"10309","桃園縣平鎮市","湧豐里","706","2067","1063","1004",294,266,226,223,230,253,73,65,28,17,851,824
"10309","桃園縣平鎮市","福林里","1203","3704","1907","1797",428,430,518,454,332,343,127,145,49,37,1454,1409
"10309","桃園縣平鎮市","義民里","2184","5886","2834","3052",736,755,633,774,562,615,130,173,50,39,2111,2356
"10309","桃園縣平鎮市","義興里","2655","7908","3905","4003",907,879,890,1041,741,794,283,305,60,74,2881,3093
"10309","桃園縣平鎮市","莊敬里","1781","5102","2533","2569",623,581,656,573,404,616,115,258,210,35,2008,2063
"10309","桃園縣平鎮市","華安里","1757","5163","2562","2601",678,657,653,627,372,514,93,152,129,27,1925,1977
"10309","桃園縣平鎮市","貿易里","871","2382","1196","1186",267,236,317,317,161,198,25,97,63,20,833,868
"10309","桃園縣平鎮市","金星里","2248","6375","3196","3179",862,802,886,854,443,583,100,114,27,24,2318,2377
"10309","桃園縣平鎮市","金陵里","1181","3215","1562","1653",384,394,379,420,280,341,108,103,27,30,1178,1288
"10309","桃園縣平鎮市","鎮興里","1215","3511","1850","1661",461,395,428,365,403,349,159,150,45,50,1496,1309
"10309","桃園縣平鎮市","雙連里","1857","5694","2939","2755",710,587,659,663,538,608,137,236,145,42,2189,2136
"10309","桃園縣平鎮市","高雙里","1559","5008","2538","2470",585,578,588,602,496,489,167,136,46,66,1882,1871
"10309","桃園縣平鎮市","龍恩里","1220","3338","1635","1703",370,358,405,378,282,430,60,183,159,29,1276,1378
"10309","桃園縣平鎮市","龍興里","1068","3305","1613","1692",336,329,429,436,236,326,75,177,122,24,1198,1292
"10309","桃園縣新屋鄉","下埔村","292","796","452","344",70,60,107,74,133,61,48,59,20,29,378,283
"10309","桃園縣新屋鄉","下田村","699","2082","1118","964",227,171,249,207,277,177,119,124,53,70,925,749
"10309","桃園縣新屋鄉","九斗村","864","2682","1371","1311",321,290,292,291,331,269,128,127,36,53,1108,1030
"10309","桃園縣新屋鄉","埔頂村","908","3032","1627","1405",424,327,340,281,369,307,123,132,56,56,1312,1103
"10309","桃園縣新屋鄉","大坡村","509","1563","866","697",155,149,202,139,189,125,105,107,47,49,698,569
"10309","桃園縣新屋鄉","後庄村","412","1236","712","524",124,108,181,112,184,101,99,78,23,41,611,440
"10309","桃園縣新屋鄉","後湖村","525","1761","948","813",203,155,210,199,190,137,95,85,32,48,730,624
"10309","桃園縣新屋鄉","新屋村","1068","3428","1752","1676",360,369,377,359,361,298,172,215,66,75,1336,1316
"10309","桃園縣新屋鄉","新生村","1439","4805","2440","2365",604,522,493,535,436,458,181,224,70,69,1784,1808
"10309","桃園縣新屋鄉","望間村","555","1620","959","661",181,127,192,115,280,133,132,109,55,63,840,547
"10309","桃園縣新屋鄉","東明村","539","1700","883","817",213,188,166,180,195,154,83,87,34,38,691,647
"10309","桃園縣新屋鄉","<U+69FA>榔村","435","1242","701","541",129,113,166,115,182,111,81,63,28,41,586,443
"10309","桃園縣新屋鄉","永安村","841","2702","1448","1254",315,251,334,257,319,267,145,165,58,67,1171,1007
"10309","桃園縣新屋鄉","永興村","460","1122","627","495",107,97,130,114,161,90,91,72,26,35,515,408
"10309","桃園縣新屋鄉","深圳村","281","749","425","324",79,56,96,64,113,62,60,57,33,24,381,263
"10309","桃園縣新屋鄉","清華村","1362","4447","2361","2086",584,516,464,465,531,434,183,177,65,83,1827,1675
"10309","桃園縣新屋鄉","石牌村","359","1039","572","467",107,93,117,95,163,77,65,70,34,32,486,367
"10309","桃園縣新屋鄉","石磊村","708","2348","1241","1107",238,244,284,234,290,203,116,103,54,74,982,858
