統計年月,區域別,村里,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
10309,新竹市東 區,千甲里,725,2653,1366,1287,13,11,17,16,11,8,13,11,14,14,10,20,13,7,12,10,13,20,11,18,15,18,22,15,20,18,21,20,26,20,27,17,22,20,26,20,12,21,27,24,23,22,28,24,17,15,31,21,17,24,20,21,18,22,22,18,10,15,21,13,24,18,16,29,23,20,27,20,20,24,15,14,18,20,13,21,15,20,17,19,17,17,16,20,16,17,26,21,18,17,23,25,23,13,16,22,28,23,15,16,23,26,25,17,26,13,23,9,18,21,24,17,19,20,24,13,21,13,18,14,18,14,14,10,13,15,13,13,14,12,15,11,6,10,5,4,4,6,5,3,7,7,6,6,9,8,5,9,11,8,10,6,5,6,6,7,3,9,7,3,1,1,2,9,4,6,2,3,8,2,3,1,2,4,2,3,0,2,1,1,1,2,2,1,1,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,
10309,新竹市東 區,南大里,634,1745,874,871,9,6,9,11,6,9,8,6,7,4,6,3,8,4,10,6,7,9,5,4,11,6,9,9,9,9,9,13,8,8,12,10,11,10,12,14,14,8,10,10,11,11,12,9,10,8,7,8,14,5,9,14,14,7,10,16,11,12,16,16,12,15,19,13,16,16,13,20,13,14,14,12,9,17,10,15,21,12,17,14,16,9,7,10,14,14,16,13,9,19,7,11,13,11,13,8,12,15,14,16,12,13,20,5,12,10,17,11,16,15,11,7,14,15,8,14,7,13,10,15,12,13,14,9,12,5,8,11,9,10,5,11,10,6,8,9,2,7,7,6,5,10,9,9,5,14,8,7,2,9,8,7,10,12,2,9,10,6,4,10,12,2,4,4,1,3,3,4,4,2,4,2,2,5,2,1,0,2,1,1,0,2,1,1,1,1,0,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,
10309,新竹市東 區,南市里,427,1038,537,501,3,7,3,1,4,4,3,1,3,4,7,3,2,3,2,3,5,2,5,1,1,2,4,1,3,3,1,2,2,3,4,2,6,5,6,9,10,4,17,6,6,10,12,4,4,5,7,8,9,8,8,9,7,6,4,6,4,6,8,7,10,11,13,11,9,7,11,6,8,8,9,9,7,11,5,2,5,7,7,9,5,7,7,10,9,1,14,8,5,3,9,6,8,5,4,8,4,6,7,9,15,7,12,6,6,8,10,8,13,6,8,11,12,12,3,10,10,7,13,14,9,7,4,8,12,8,9,9,7,6,10,6,3,6,4,5,5,8,6,4,7,6,3,7,1,6,3,5,5,3,4,3,3,3,4,3,2,2,3,3,1,4,3,3,0,2,2,3,1,1,2,3,4,2,0,2,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,
10309,新竹市東 區,南門里,356,805,389,416,4,7,5,5,2,2,3,4,3,4,0,0,4,3,0,3,0,3,1,1,0,0,2,2,3,0,1,2,0,4,1,1,3,3,3,6,5,5,7,0,7,5,4,4,4,5,3,5,8,9,11,8,3,5,9,4,10,5,4,3,3,6,7,11,7,9,2,9,6,6,10,9,7,6,5,5,8,4,3,9,6,6,7,4,4,6,4,3,8,9,10,6,5,2,6,6,7,9,10,2,3,5,9,4,10,7,5,3,10,6,7,11,6,4,5,6,4,7,8,10,4,5,3,5,6,8,10,3,4,10,3,2,5,5,7,6,2,2,3,2,4,5,6,9,2,2,5,6,3,1,1,3,4,3,1,8,1,3,2,1,2,4,3,2,2,2,1,3,0,4,0,2,1,1,0,0,1,1,0,1,0,2,0,2,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,
10309,新竹市東 區,埔頂里,1634,4339,2214,2125,35,40,36,35,52,45,46,37,35,39,38,33,34,26,41,29,25,15,24,26,31,21,36,20,24,25,29,29,26,18,28,21,18,15,25,25,31,21,28,15,18,20,28,18,29,22,23,26,32,24,20,18,15,27,20,22,26,25,24,33,45,47,41,49,55,62,58,66,66,55,66,69,49,62,57,52,47,45,52,55,48,32,36,36,35,32,37,33,33,31,37,33,30,31,31,27,24,22,32,24,39,23,20,38,25,18,24,26,33,19,13,23,20,21,24,19,17,19,19,17,19,18,13,12,20,20,9,16,9,7,8,15,10,16,8,12,10,9,11,8,4,6,10,8,6,7,1,6,12,8,2,16,7,10,7,12,5,10,5,7,3,8,8,6,2,5,10,4,4,7,3,3,4,1,2,2,3,3,5,4,2,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10309,新竹市東 區,寺前里,316,872,439,433,3,6,2,4,3,5,7,5,4,0,6,4,5,3,1,4,1,3,0,4,5,2,0,4,5,2,5,1,1,1,3,6,4,1,8,3,5,1,4,3,9,3,0,6,4,7,7,3,8,4,10,6,5,5,10,9,8,9,9,2,8,10,7,9,9,12,7,6,7,9,9,8,15,3,3,10,5,11,4,8,5,4,9,5,4,7,4,7,6,6,5,1,5,3,6,3,4,3,7,1,6,5,8,7,10,4,2,6,10,8,6,6,11,7,7,9,3,9,7,9,5,6,7,5,6,8,9,9,6,10,8,8,5,4,6,7,5,4,3,4,5,2,5,5,1,5,2,4,0,4,3,1,1,2,2,2,1,0,0,5,2,4,4,3,3,3,2,3,0,4,3,0,0,4,3,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
10309,新竹市東 區,建功里,1585,3955,1983,1972,15,10,16,12,13,17,14,17,13,6,18,15,18,22,20,21,16,15,21,11,24,23,25,15,33,24,35,24,27,26,33,25,26,21,22,20,25,28,22,22,23,19,18,25,26,17,23,16,27,16,22,25,25,15,24,25,29,23,23,15,20,20,13,30,30,29,38,24,29,34,26,16,25,29,23,22,29,37,25,22,23,18,26,27,12,26,26,39,33,19,24,37,30,27,24,28,40,26,22,31,36,23,23,28,32,34,44,31,28,27,29,29,39,32,24,32,26,34,33,39,26,27,32,27,40,35,41,34,30,28,24,18,17,14,19,25,14,13,15,16,7,14,4,13,7,18,3,17,6,17,7,20,0,15,8,15,6,9,2,11,4,9,8,12,10,11,9,19,8,18,20,19,14,14,10,14,21,12,14,10,9,8,16,6,4,2,4,4,6,3,5,1,1,2,2,2,1,0,0,0,1,0,
10309,新竹市東 區,建華里,1061,3073,1483,1590,9,9,6,17,17,10,11,8,5,14,6,15,16,14,13,12,24,19,20,24,32,28,31,36,35,35,40,32,36,27,23,30,25,16,20,27,25,22,14,31,23,21,18,24,18,19,22,15,15,26,12,13,23,18,20,20,11,11,19,14,24,15,20,19,25,22,20,25,19,22,21,14,24,23,31,21,28,24,16,33,22,30,16,18,24,28,27,31,26,22,19,31,30,21,27,28,24,23,24,35,25,24,23,19,25,20,19,17,18,19,16,22,14,21,14,20,15,23,15,19,6,10,13,17,20,15,19,15,9,21,9,12,9,11,9,11,10,7,7,5,4,10,7,12,11,13,11,10,11,14,11,12,9,16,8,12,3,13,10,5,9,5,1,9,6,8,4,4,6,6,3,3,4,6,3,1,2,2,4,3,2,4,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,
10309,新竹市東 區,復中里,2001,5792,2765,3027,24,25,25,26,34,29,29,24,34,27,35,40,37,37,44,40,49,43,65,45,57,68,56,55,47,40,73,49,62,55,52,45,36,52,44,43,40,34,37,46,38,32,38,33,35,32,26,33,26,34,37,25,42,29,32,22,31,24,27,38,30,37,41,48,34,57,39,48,34,37,29,58,35,51,39,45,32,60,36,42,52,50,42,57,41,53,39,66,38,52,45,56,44,54,40,46,45,59,35,44,42,54,50,43,39,28,35,35,35,32,27,31,40,30,28,32,35,42,31,31,28,32,30,28,23,33,28,39,19,28,30,27,25,24,18,25,19,9,14,17,5,14,21,17,11,16,7,14,11,22,12,18,9,9,11,18,10,14,8,20,6,10,8,17,10,9,7,11,8,15,7,9,8,10,8,4,3,1,3,1,4,4,2,5,6,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,
10309,新竹市東 區,復興里,2241,6693,3235,3458,44,49,43,32,64,51,53,40,56,47,55,47,60,55,66,46,55,63,64,62,74,54,90,61,82,72,81,83,73,65,68,55,46,65,44,52,43,43,52,41,33,30,59,36,38,29,53,25,30,24,39,33,38,42,39,25,30,41,28,32,37,42,36,62,40,55,50,47,52,66,38,72,53,76,54,77,45,67,54,75,63,77,53,77,50,75,53,75,65,64,54,63,46,66,53,63,39,46,45,45,43,55,28,48,39,37,33,36,30,42,28,31,34,29,26,37,28,32,31,22,25,17,25,18,16,25,14,19,17,14,17,16,8,27,19,23,8,23,12,19,15,17,11,21,18,14,18,22,15,15,11,19,10,10,4,4,9,10,7,7,8,7,2,15,10,6,4,8,7,4,2,4,6,4,2,0,2,3,3,1,2,3,3,1,1,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,
10309,新竹市東 區,成功里,328,800,383,417,5,4,3,3,5,2,1,2,5,1,7,5,6,4,2,3,3,1,3,1,3,4,2,0,3,4,2,3,2,4,4,1,3,2,4,7,3,2,8,1,5,2,4,1,4,4,4,6,4,4,5,6,3,8,5,4,4,6,5,2,8,9,5,7,10,11,5,5,5,11,6,9,3,5,2,10,4,4,7,6,7,4,4,5,5,8,4,5,4,7,3,4,5,3,9,7,6,4,2,10,6,10,5,7,4,9,7,4,3,7,4,9,5,8,7,9,7,6,8,2,3,6,7,6,7,7,4,5,6,6,8,7,4,6,5,3,5,5,2,5,6,4,0,5,4,6,2,2,7,3,3,4,4,2,5,5,3,4,2,2,4,3,1,2,2,2,2,1,2,1,0,2,1,2,1,2,1,0,1,1,0,2,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
10309,新竹市東 區,振興里,2513,6614,3248,3366,29,28,44,38,42,43,35,34,37,26,44,28,45,26,30,33,24,26,29,24,25,24,20,27,23,26,32,27,38,38,36,37,36,41,45,50,52,40,43,50,47,50,55,48,43,43,59,55,48,41,37,46,53,37,47,44,48,49,45,46,43,61,76,67,66,61,61,63,83,79,64,74,60,56,54,82,70,45,79,45,58,46,52,49,44,56,44,58,52,48,47,62,49,51,55,50,41,60,49,62,54,51,52,44,49,60,47,64,45,54,45,45,37,52,46,44,36,46,44,49,29,43,38,48,39,51,41,41,35,23,23,31,23,17,22,25,13,18,7,13,23,18,16,18,9,16,13,20,16,12,13,20,11,15,10,11,11,12,7,11,7,13,3,13,8,8,8,6,5,12,2,12,1,6,2,4,6,5,3,3,5,2,3,3,1,2,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,
10309,新竹市東 區,文華里,2113,5916,2820,3096,38,22,26,30,37,33,29,32,38,32,38,42,50,38,49,31,47,37,42,50,50,61,52,47,52,52,48,44,50,56,52,47,32,40,45,42,42,35,37,35,30,27,48,39,36,38,46,28,38,33,39,33,44,45,30,32,29,35,35,37,39,40,40,30,38,40,33,49,56,55,32,77,36,47,44,56,54,59,49,42,59,66,52,57,42,67,53,53,37,51,39,60,30,48,35,55,35,48,30,50,41,42,50,46,27,43,39,41,33,35,46,41,32,33,28,31,29,44,36,32,31,36,26,33,25,31,21,42,20,25,27,31,15,18,20,24,11,24,19,16,15,10,15,21,8,17,9,17,15,18,18,19,8,17,12,15,6,9,5,14,3,12,11,6,6,10,9,10,7,6,4,5,3,1,5,0,2,7,6,3,2,3,4,0,3,3,1,1,1,0,2,1,1,0,0,0,1,0,0,0,0,0,
10309,新竹市東 區,新光里,1422,4101,2050,2051,23,21,22,19,23,20,23,18,23,21,14,16,25,29,12,19,19,10,9,11,18,13,12,11,13,15,24,18,15,18,28,15,29,26,25,30,27,34,21,38,25,19,34,26,32,36,25,21,35,32,37,25,32,33,38,18,24,26,32,29,37,34,35,29,46,44,52,53,43,44,41,42,33,38,47,31,29,33,31,25,32,18,21,24,36,20,22,29,43,18,28,26,20,29,25,22,22,23,35,34,36,31,31,25,26,42,32,23,25,44,32,28,28,24,16,34,36,45,28,34,37,20,31,24,26,34,22,32,20,24,24,22,9,18,15,12,6,14,7,13,9,14,10,19,7,18,17,9,10,18,10,9,12,10,17,17,10,13,4,18,7,9,6,6,9,7,4,8,6,10,5,10,5,5,7,4,4,4,1,5,1,2,1,2,1,3,1,1,0,1,1,2,1,0,0,0,0,0,0,1,0,0,
10309,新竹市東 區,新興里,1264,3511,1751,1760,20,13,25,15,23,22,11,16,15,15,17,20,18,14,13,15,17,13,12,14,9,8,7,10,8,16,18,9,13,14,13,10,14,19,22,12,31,23,16,11,24,23,16,29,27,20,31,32,24,20,25,23,27,21,20,28,27,16,28,24,22,32,27,27,43,40,34,31,37,37,40,30,28,29,23,30,30,28,18,10,25,22,24,20,22,26,20,29,25,17,26,26,24,28,26,18,18,27,35,18,25,23,32,15,22,27,26,30,25,19,28,22,21,38,23,26,23,30,37,33,25,33,29,27,30,27,17,28,15,23,16,20,18,15,10,16,10,11,7,13,14,18,19,16,20,18,12,19,12,12,12,11,7,19,13,15,7,15,6,10,11,16,6,9,6,6,8,12,7,8,7,2,6,8,10,5,1,3,4,1,1,1,2,0,1,2,0,2,0,1,0,3,2,0,0,1,0,1,0,0,0,0,
10309,新竹市東 區,新莊里,2445,6780,3398,3382,77,53,69,54,60,61,47,46,37,57,66,47,48,41,47,41,49,36,39,46,40,34,41,53,46,37,43,43,52,32,38,32,37,40,50,36,45,42,41,48,53,52,41,47,48,36,39,31,47,48,36,34,40,44,34,43,44,42,55,37,66,46,66,63,82,77,75,96,85,95,69,98,79,95,83,79,87,81,84,52,64,46,44,61,41,56,49,49,50,55,50,49,40,43,47,40,45,40,47,38,47,49,49,47,36,63,50,44,45,40,36,39,23,32,25,33,43,50,32,35,31,19,30,20,28,23,21,30,20,27,18,26,18,14,14,14,13,11,11,15,8,13,11,14,13,20,12,15,11,13,6,15,9,15,6,17,3,8,6,8,4,12,7,11,6,8,7,5,7,4,8,8,2,2,4,5,4,0,2,1,1,1,1,0,3,1,1,2,1,0,0,1,1,0,0,0,1,0,0,0,1,0,
