統計年月,區域別,村里,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
10309,澎湖縣馬公市,安宅里,231,650,341,309,2,1,2,1,6,3,4,3,2,3,0,3,2,1,0,1,0,0,2,1,1,1,1,2,2,3,2,8,6,1,3,4,4,4,3,4,6,5,3,1,8,2,4,5,6,6,2,5,6,5,7,4,2,5,2,1,2,4,7,5,4,6,3,4,11,6,5,6,8,6,8,7,12,1,3,8,6,2,6,7,8,1,2,5,5,1,2,4,3,4,2,2,4,8,3,6,11,5,6,3,5,5,4,8,3,8,10,8,5,3,8,4,5,3,10,1,5,3,3,7,4,2,5,5,5,2,1,4,3,7,5,4,3,4,2,3,1,2,3,0,2,1,1,2,4,2,2,2,3,2,2,4,2,1,5,3,0,3,2,2,4,1,2,3,0,2,4,3,2,1,3,1,0,2,0,1,3,0,0,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
10309,澎湖縣馬公市,山水里,644,1946,1018,928,14,9,13,11,11,11,7,8,10,6,7,8,5,4,15,7,7,7,8,7,6,6,5,2,5,6,13,1,9,10,11,7,9,11,11,13,16,7,11,8,11,10,9,11,10,11,8,10,9,17,12,8,15,15,17,14,20,14,10,22,21,17,15,18,20,13,19,17,19,29,18,16,16,21,13,19,16,11,26,22,13,20,18,9,21,17,20,14,13,16,15,15,13,13,23,15,15,10,21,8,11,12,14,13,14,9,22,9,15,11,25,12,20,14,12,15,3,11,20,21,10,12,9,10,14,16,12,10,10,14,16,5,3,8,8,10,7,5,5,9,10,2,6,2,8,4,5,8,6,6,7,7,1,4,3,7,4,3,9,9,2,9,6,7,7,6,4,4,3,5,3,1,1,2,3,4,3,2,1,5,0,1,1,2,1,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,
10309,澎湖縣馬公市,復興里,260,471,278,193,0,0,1,1,1,1,0,0,2,2,0,2,0,0,2,2,0,0,2,1,2,0,1,1,1,1,1,2,1,0,0,1,2,2,3,0,2,1,1,1,5,5,7,1,5,6,6,3,8,4,6,4,12,2,5,2,7,5,13,5,10,6,8,5,2,0,9,3,4,5,3,4,10,4,5,1,12,3,4,0,1,4,1,0,4,3,4,5,3,4,1,2,4,1,3,2,2,3,4,3,2,1,7,4,4,2,2,3,7,3,1,3,5,2,4,2,3,0,1,5,2,1,6,4,5,2,2,3,6,2,1,6,1,1,2,1,1,4,0,0,1,0,1,6,3,2,0,1,2,1,2,3,0,1,1,2,3,1,2,0,1,2,1,2,2,0,1,2,1,0,1,1,0,4,0,0,0,0,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10309,澎湖縣馬公市,朝陽里,2270,6443,3177,3266,20,17,41,25,28,26,22,28,21,21,15,26,21,24,19,18,24,32,29,22,31,25,50,33,55,55,46,41,40,50,41,32,47,32,54,38,41,39,42,42,51,54,43,50,48,72,59,42,57,45,53,50,45,54,55,48,60,44,58,51,64,57,72,47,55,57,65,52,59,50,58,63,47,42,55,59,45,63,52,58,38,49,40,41,33,43,41,47,41,50,43,47,42,42,46,49,32,32,32,37,35,43,37,42,42,54,56,65,45,47,44,54,54,65,54,59,49,47,42,58,53,59,48,40,43,46,36,34,38,39,32,37,22,36,20,21,23,21,25,22,11,21,21,15,10,18,11,13,14,31,17,13,10,8,15,10,6,15,9,12,8,13,8,12,9,18,10,4,8,12,12,8,7,9,5,5,2,5,4,1,2,2,0,4,1,3,0,2,2,0,0,2,1,0,0,0,0,0,0,0,0,0,
10309,澎湖縣馬公市,東文里,1257,3694,1826,1868,7,9,20,21,18,11,13,14,16,9,12,17,21,17,19,15,25,14,33,21,18,22,25,34,35,35,39,29,46,25,23,18,34,22,32,32,33,24,33,26,25,35,34,30,36,27,37,38,31,27,27,39,21,19,34,29,37,35,27,26,38,24,22,33,22,32,35,27,32,36,25,36,21,29,19,36,16,31,31,38,24,41,29,23,25,35,26,32,23,32,26,37,27,28,38,28,27,37,35,32,32,37,22,25,22,38,31,29,28,38,22,32,31,29,34,18,31,19,19,15,18,16,10,24,16,13,8,14,12,15,13,12,6,11,10,8,9,5,4,7,6,6,12,6,5,8,5,7,7,5,5,7,5,7,5,7,8,7,3,3,2,7,4,2,4,5,4,5,5,3,1,1,2,2,7,2,2,1,1,2,0,0,1,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,
10309,澎湖縣馬公市,東衛里,783,2190,1143,1047,9,10,13,5,15,12,7,9,15,3,7,5,3,5,13,6,13,10,9,9,10,5,12,4,6,6,13,14,14,10,11,16,15,21,20,18,16,17,20,10,14,9,15,16,14,16,18,21,15,19,16,15,24,18,14,11,11,14,19,15,23,20,14,13,23,13,18,18,21,21,25,22,18,15,29,19,28,19,15,18,17,24,22,15,22,15,21,19,14,14,17,10,21,18,18,14,14,16,17,15,16,15,14,27,20,17,23,14,15,8,12,16,15,14,16,13,11,16,15,15,9,10,10,11,19,12,12,16,10,22,10,11,10,11,7,10,6,7,4,2,4,8,12,8,3,4,10,2,3,5,7,6,4,6,6,3,6,11,0,5,5,7,4,2,1,7,3,5,2,2,7,0,5,0,1,1,1,2,2,3,1,3,0,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
10309,澎湖縣馬公市,案山里,832,1902,1062,840,4,6,2,5,10,3,5,4,3,3,2,4,7,4,6,4,3,3,7,6,7,4,5,3,6,4,6,6,11,9,9,10,4,10,10,12,8,12,14,14,12,12,24,18,26,10,21,11,28,15,22,17,24,20,20,10,24,13,26,11,25,19,22,18,21,18,25,12,17,13,18,11,26,9,17,14,19,12,18,9,14,9,12,10,18,11,9,9,16,14,7,7,15,12,16,13,15,18,17,18,15,10,15,18,25,14,21,11,14,14,20,17,14,18,12,12,17,14,12,7,10,14,13,7,14,11,11,10,9,10,14,10,10,4,10,7,5,3,5,6,5,6,7,2,3,3,6,7,2,9,2,7,4,2,10,10,7,7,4,5,8,7,6,7,6,5,5,6,4,2,3,2,5,5,3,1,0,3,0,1,0,1,1,2,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,
10309,澎湖縣馬公市,桶盤里,113,347,183,164,8,6,5,1,5,2,1,2,3,2,2,2,1,4,3,2,1,3,2,5,2,3,1,1,3,2,1,2,3,3,2,4,4,1,5,1,1,3,1,1,3,3,2,3,2,3,1,0,3,2,2,4,2,4,4,2,1,4,0,2,3,4,2,0,1,2,4,5,2,6,4,12,4,3,7,4,0,2,5,4,5,1,0,2,4,1,6,0,4,2,3,2,1,2,8,1,1,1,1,2,2,1,6,2,2,3,3,1,3,1,2,1,1,1,2,2,2,1,1,1,2,0,3,0,1,1,1,1,0,2,0,0,0,2,3,0,1,2,0,1,0,1,3,0,1,1,1,1,1,1,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10309,澎湖縣馬公市,烏崁里,374,1075,564,511,9,5,9,3,7,6,4,4,2,3,2,3,3,1,7,4,5,3,3,7,1,5,1,3,3,2,6,3,4,8,6,2,3,5,5,9,11,8,3,2,8,4,9,9,9,7,6,7,7,4,9,10,5,8,11,9,8,8,6,5,10,7,13,7,5,8,8,12,8,7,11,7,12,9,10,7,9,6,10,5,6,11,7,5,7,6,12,5,11,6,10,3,8,10,10,3,10,11,11,7,11,10,9,10,6,6,9,8,10,11,3,7,9,5,5,3,10,5,6,4,5,12,6,10,6,11,10,8,7,4,12,6,5,3,1,1,2,3,2,3,3,1,3,5,6,8,4,7,5,4,4,3,0,1,5,1,7,7,6,6,6,4,1,8,5,1,5,2,2,4,0,2,2,2,3,4,0,2,2,2,0,0,0,2,0,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,
10309,澎湖縣馬公市,石泉里,1021,2902,1456,1446,12,14,20,12,16,23,11,14,9,12,17,14,13,9,14,16,15,6,7,15,13,10,6,13,7,9,14,11,25,17,22,17,23,19,22,22,24,14,28,26,18,24,27,17,22,19,30,31,27,22,24,20,26,31,22,22,20,25,25,25,27,30,38,32,23,22,29,25,28,24,29,25,29,28,31,23,23,28,21,32,28,29,30,29,24,28,24,28,33,35,31,28,22,29,24,20,24,21,23,18,26,27,16,17,28,21,23,18,17,22,12,19,15,25,16,15,11,26,19,19,11,18,16,16,20,11,13,19,8,11,5,9,10,4,9,6,6,4,3,5,6,5,4,5,2,7,3,5,5,7,4,6,3,1,2,1,2,2,5,3,8,4,3,3,4,1,3,4,5,4,4,3,2,0,3,1,3,2,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
10309,澎湖縣馬公市,興仁里,393,1060,553,507,6,5,7,2,5,4,6,2,1,2,5,4,2,3,4,2,5,4,6,2,5,5,4,8,5,7,4,6,9,6,5,7,4,10,6,6,5,10,7,3,7,12,6,5,9,6,8,5,7,10,9,7,10,11,6,11,7,4,6,7,10,5,13,7,13,12,14,12,13,19,12,8,12,12,9,8,9,5,6,9,9,10,12,9,14,7,7,6,9,8,9,5,15,4,13,6,6,11,8,7,11,7,10,8,8,5,7,9,10,6,7,5,8,4,3,8,12,4,2,9,8,9,7,7,3,4,8,4,9,6,2,3,2,3,5,2,3,2,1,3,1,2,2,6,5,0,3,1,0,5,2,9,4,3,2,3,4,2,4,2,1,1,1,3,3,2,2,1,0,3,0,2,0,3,0,0,0,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,
10309,澎湖縣馬公市,菜園里,156,489,258,231,1,0,2,1,2,3,2,1,2,1,1,1,2,1,0,2,1,0,3,1,2,4,1,1,0,4,1,4,2,4,2,0,1,0,0,6,6,4,1,3,7,1,3,3,3,2,6,3,5,2,3,6,4,3,5,1,1,1,4,6,2,2,4,5,7,4,4,2,5,1,3,0,5,3,4,5,1,3,5,2,4,6,7,5,3,4,1,3,6,3,7,4,6,7,6,5,6,2,4,7,3,4,5,4,7,5,8,1,3,0,3,3,4,3,4,5,3,5,4,1,5,4,7,3,2,2,1,4,1,2,3,3,1,3,2,3,2,4,1,1,2,1,1,1,1,2,2,1,1,1,2,2,2,1,0,1,4,2,3,3,3,1,0,5,2,0,0,1,1,2,1,0,0,2,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10309,澎湖縣馬公市,虎井里,296,810,447,363,4,2,5,4,1,2,5,4,0,4,2,4,0,2,2,2,1,4,6,4,1,2,3,3,1,3,2,0,6,1,4,2,5,1,5,2,4,1,1,8,8,4,7,6,3,4,11,4,10,3,4,4,7,5,7,4,8,3,6,7,5,3,2,9,2,8,6,3,3,5,11,10,5,4,10,8,3,9,8,7,8,2,3,5,5,3,5,4,8,5,4,4,7,3,8,2,11,4,11,8,8,5,8,6,8,4,4,3,5,3,6,4,12,6,9,5,9,6,11,3,4,6,4,3,10,5,8,2,5,8,6,3,5,3,3,2,3,1,2,5,4,3,3,5,4,3,5,3,3,7,5,3,8,4,5,7,2,2,5,4,3,5,4,4,1,5,3,0,1,3,0,3,2,1,4,4,0,0,0,5,0,1,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
10309,澎湖縣馬公市,西文里,1361,3684,1873,1811,18,18,17,13,19,16,18,12,8,16,16,14,13,18,19,18,15,14,17,11,30,23,27,37,44,28,50,25,35,26,36,24,27,24,37,28,33,30,33,28,24,33,35,33,38,28,40,27,34,28,28,28,31,22,28,29,37,20,41,36,23,21,33,27,22,25,32,31,27,28,21,28,22,37,27,36,25,37,18,26,20,31,22,25,18,36,22,25,41,30,25,29,30,21,18,30,25,35,36,32,27,27,23,34,29,24,22,27,21,23,19,24,24,19,32,19,24,23,20,23,14,14,21,20,25,17,17,17,12,25,18,10,10,8,9,10,12,6,4,12,10,8,5,7,5,8,9,9,8,5,7,12,9,6,10,11,7,4,7,11,7,5,6,5,6,4,13,5,6,7,3,4,0,3,4,4,3,5,0,5,3,0,2,2,0,1,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,
10309,澎湖縣馬公市,西衛里,3047,6149,3119,3030,17,12,19,22,27,15,15,17,14,20,10,14,21,14,20,15,18,12,16,17,31,26,44,32,30,50,41,43,49,36,31,23,28,42,38,40,209,166,212,188,236,204,208,211,74,62,51,37,39,32,37,38,42,35,44,29,39,31,41,40,31,48,38,31,51,53,25,41,48,38,40,45,29,43,47,40,33,31,38,38,29,34,45,44,40,41,37,46,39,32,38,44,41,39,44,39,36,46,35,42,34,36,47,41,36,29,34,36,38,34,34,39,32,28,33,32,34,38,21,30,20,18,26,30,26,27,24,26,31,24,16,16,18,17,10,13,12,18,5,10,10,11,8,6,4,13,8,8,16,13,9,10,10,12,3,8,7,11,4,7,5,4,4,8,4,6,8,6,2,4,5,5,2,2,4,3,3,3,3,4,1,1,2,2,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,
10309,澎湖縣馬公市,重光里,560,1658,817,841,5,3,6,6,9,7,8,5,5,5,6,9,2,4,6,5,3,4,6,10,1,6,8,9,7,11,3,9,9,14,9,10,7,9,10,12,16,10,16,8,17,12,12,14,9,18,13,9,20,7,12,7,15,15,12,7,8,11,16,10,12,8,12,14,12,18,16,17,15,21,15,15,20,16,10,13,12,14,10,9,13,11,15,11,16,18,14,14,15,17,15,15,11,9,16,15,18,13,18,7,13,23,15,22,12,15,11,12,15,15,12,12,9,12,10,7,14,15,17,8,14,9,8,11,4,7,6,12,8,7,3,2,4,5,6,4,6,8,3,11,6,5,6,4,5,2,3,3,5,2,2,9,3,3,2,3,7,3,1,5,3,5,4,2,3,8,4,6,1,2,3,5,1,5,2,3,0,0,3,3,0,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
