統計年月,區域別,村里,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
10309,嘉義縣太保市,春珠里,354,1168,620,548,7,7,8,8,6,4,2,2,2,2,4,5,5,6,7,5,6,3,3,3,4,2,5,2,3,2,3,2,12,4,8,6,12,9,7,10,7,9,6,9,10,6,9,12,11,10,9,7,8,12,15,6,8,9,9,17,11,13,15,9,9,12,10,4,9,15,10,1,8,3,7,7,9,7,9,6,8,6,3,10,8,5,9,9,8,6,10,4,7,7,9,5,9,9,7,8,14,9,13,15,10,7,14,11,11,7,13,13,9,6,13,4,10,16,8,5,10,11,8,2,9,4,8,6,9,7,4,2,10,5,5,6,7,8,1,6,2,1,5,3,6,6,5,2,1,6,2,4,5,2,3,3,4,5,4,6,5,5,6,5,6,2,0,4,1,3,1,2,2,2,2,3,2,2,0,0,0,1,1,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10309,嘉義縣太保市,東勢里,734,2120,1070,1050,3,3,14,12,14,5,9,4,10,8,5,7,8,12,10,17,19,23,19,18,29,20,26,22,19,28,25,23,27,21,26,19,18,14,15,20,22,12,8,9,12,12,7,15,11,11,16,12,8,9,12,5,10,15,9,12,12,9,16,7,13,16,13,14,15,12,18,14,13,23,16,19,16,25,17,24,16,27,19,15,14,25,26,30,27,20,16,22,22,19,18,18,19,14,15,19,22,17,20,16,21,16,11,14,23,9,15,10,9,8,19,18,16,5,11,12,5,7,10,4,5,7,11,7,13,10,9,5,4,6,9,5,6,6,4,7,5,6,4,3,2,5,3,7,6,6,5,8,10,2,5,6,4,8,1,5,5,6,4,5,2,4,4,6,3,3,4,3,3,6,1,3,3,3,0,2,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10309,嘉義縣太保市,梅埔里,404,1388,755,633,4,9,9,5,6,7,3,9,3,4,2,3,5,3,5,3,7,2,3,8,7,10,6,5,9,8,10,6,7,8,11,6,16,6,8,6,7,8,10,11,9,8,6,10,10,6,13,9,14,10,9,8,12,11,6,12,16,5,16,9,9,14,10,7,12,10,11,10,14,9,13,10,12,8,10,13,10,8,15,9,9,11,9,9,11,9,10,10,8,7,15,4,8,11,17,9,16,5,10,8,9,16,15,10,21,10,15,9,16,14,12,10,8,5,8,5,13,3,14,6,13,6,10,10,8,5,16,9,10,2,9,10,7,3,5,10,2,5,5,4,3,3,4,5,5,7,6,7,7,8,3,4,2,6,5,6,5,4,2,2,1,6,3,4,2,3,7,2,2,1,1,4,1,2,2,3,0,1,0,1,0,1,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
10309,嘉義縣太保市,港尾里,215,662,353,309,1,4,2,0,2,3,1,3,1,2,1,1,1,0,0,2,2,1,2,6,3,1,3,0,2,1,4,2,2,4,4,3,4,5,7,1,3,8,7,6,11,7,4,7,6,6,4,4,3,4,1,3,5,1,1,5,4,3,5,6,6,6,7,4,6,7,5,2,5,5,7,3,3,7,5,4,2,5,8,2,9,3,4,4,0,5,6,5,10,8,7,5,5,3,4,6,4,5,7,6,8,1,5,7,9,2,8,5,7,8,9,5,8,3,7,1,8,2,4,5,3,1,3,5,6,6,2,5,1,2,4,1,6,4,3,1,0,2,1,1,3,3,5,0,1,2,1,7,4,2,2,5,4,0,2,1,2,5,4,4,3,4,3,2,2,4,2,1,1,2,2,2,0,2,2,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10309,嘉義縣太保市,田尾里,313,868,483,385,4,2,4,3,2,2,2,2,1,4,4,3,3,2,2,0,5,1,4,3,2,1,4,2,5,2,3,3,5,8,5,4,6,6,11,2,5,6,5,4,8,7,7,5,12,3,2,5,9,4,7,8,7,1,5,7,6,4,7,4,5,7,11,2,5,7,9,6,4,5,2,3,3,6,8,2,3,6,5,5,8,7,7,3,2,5,7,8,3,7,5,10,9,6,10,1,11,10,11,4,10,11,9,7,16,7,9,3,9,7,11,6,7,7,9,4,15,6,8,4,4,2,10,3,7,6,5,7,6,2,6,6,8,5,3,3,0,3,1,4,4,6,3,8,5,1,1,2,3,6,7,3,1,1,2,6,4,2,2,6,7,2,1,5,2,3,1,4,3,3,0,0,1,0,1,1,0,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
10309,嘉義縣太保市,舊埤里,901,2605,1347,1258,10,3,9,8,12,10,8,6,9,8,7,8,15,7,8,10,9,14,19,15,15,18,24,16,14,16,22,18,22,20,18,18,33,27,31,22,26,28,26,17,20,19,25,14,24,12,14,17,18,16,15,15,16,16,17,17,12,18,13,19,20,16,22,17,15,20,13,29,20,14,25,14,14,16,19,22,25,28,15,33,25,23,27,20,26,28,33,24,39,26,25,25,29,32,30,21,23,18,26,22,23,23,25,20,28,19,17,19,18,15,17,15,20,19,14,9,16,14,14,17,18,13,10,12,12,7,13,12,9,11,11,8,11,9,8,7,9,10,6,2,5,4,4,13,5,9,9,6,3,7,3,5,10,3,3,5,3,7,3,4,5,6,1,2,1,2,1,4,2,6,1,4,1,1,1,4,1,1,3,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
10309,嘉義縣太保市,過溝里,1197,3610,1849,1761,13,10,13,8,14,19,10,16,18,10,17,12,18,15,15,19,14,22,24,13,20,25,18,18,11,20,17,15,40,23,29,21,34,35,41,47,21,35,40,34,38,29,33,17,29,23,45,31,23,40,34,26,22,22,25,21,29,21,28,24,43,23,34,30,31,32,37,26,17,24,24,26,20,33,21,24,20,40,19,24,34,25,26,28,29,32,31,39,28,33,31,31,36,30,29,36,44,43,36,28,38,27,40,24,30,34,43,28,31,35,28,29,24,16,26,18,24,19,19,25,21,13,23,15,14,16,17,14,10,8,17,7,7,7,10,9,5,3,7,7,5,6,6,9,11,6,10,9,7,12,7,11,5,4,4,4,3,8,5,7,4,7,6,7,5,14,4,4,4,3,3,4,2,3,0,1,0,1,0,1,0,2,0,2,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,
10309,嘉義縣太保市,麻寮里,1694,5129,2550,2579,17,18,21,18,29,26,23,14,25,14,23,15,31,32,29,23,34,43,23,26,39,33,27,34,28,31,44,47,50,51,38,52,39,30,64,56,52,26,47,46,54,37,35,38,41,33,49,36,39,42,31,38,40,33,35,34,34,30,42,23,36,32,29,35,46,53,35,31,37,47,38,56,38,51,54,51,47,68,55,53,33,39,34,38,50,50,46,60,48,46,42,43,33,38,42,38,36,40,38,29,50,33,38,34,43,44,43,34,28,28,30,41,31,18,23,31,33,33,32,32,27,32,23,25,21,20,23,20,18,20,19,14,13,21,11,15,9,7,6,13,15,18,18,13,11,16,7,13,6,13,8,13,4,12,6,8,8,4,8,8,7,8,4,8,1,8,2,7,7,9,4,5,3,8,3,4,3,3,1,2,1,3,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
10309,嘉義縣朴子市,中正里,315,817,409,408,2,4,2,2,5,2,2,3,4,3,5,1,0,2,2,1,1,1,0,2,0,0,3,4,2,2,3,3,3,3,3,1,6,5,5,2,5,6,8,10,6,7,5,4,4,6,9,8,10,6,9,10,7,8,3,7,3,2,3,7,6,9,8,6,1,2,6,6,4,6,3,7,4,3,13,9,5,5,3,4,2,5,4,3,3,2,3,3,11,6,3,7,4,4,9,8,2,4,6,3,13,9,10,6,7,4,6,5,8,6,5,11,9,6,9,6,3,9,4,6,5,9,11,6,5,8,10,4,4,2,8,8,7,2,5,6,4,1,2,5,6,3,4,6,1,4,4,7,5,5,2,4,2,4,1,5,7,2,6,1,5,2,0,6,2,2,1,2,2,1,0,3,1,2,1,2,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,
10309,嘉義縣朴子市,仁和里,898,1969,901,1068,6,10,7,10,17,17,10,12,14,8,18,18,17,17,12,25,23,21,8,17,21,14,21,13,16,16,18,13,21,17,19,10,12,7,12,8,15,4,8,11,10,9,7,6,7,11,9,15,9,12,7,19,5,21,6,17,9,22,16,26,14,21,15,18,13,19,31,44,15,35,16,24,17,31,19,29,24,25,24,30,20,22,13,19,26,24,10,28,18,18,19,19,9,9,13,9,15,16,11,5,10,15,8,18,8,11,4,11,8,9,8,3,19,9,5,7,5,8,8,10,10,7,10,5,12,4,6,7,2,2,4,5,2,5,2,1,2,3,3,6,1,5,3,1,4,2,3,5,5,7,6,3,3,0,0,0,1,2,1,4,1,5,2,3,4,1,1,4,1,2,1,1,2,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,
10309,嘉義縣朴子市,佳禾里,296,911,451,460,2,4,3,2,5,3,4,9,1,2,5,3,0,4,7,4,4,4,6,5,6,5,3,5,7,8,2,7,7,10,10,5,7,15,6,10,7,8,5,3,7,2,8,5,6,7,9,2,5,8,8,6,6,5,7,8,5,11,5,9,7,6,9,7,10,8,7,3,13,6,6,13,5,8,6,9,7,3,3,6,8,7,6,4,6,5,8,7,7,4,11,6,5,3,8,7,4,2,4,5,11,9,5,10,4,7,7,4,5,12,4,6,7,5,8,7,10,5,9,6,3,6,7,2,6,7,6,6,4,2,3,4,4,6,1,4,3,1,2,2,5,2,1,2,2,2,4,2,1,5,4,7,4,4,4,2,0,2,3,2,3,3,2,1,1,3,1,2,1,1,0,2,2,0,1,3,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,
10309,嘉義縣朴子市,內厝里,419,1264,637,627,3,2,3,4,5,2,4,2,4,3,6,10,4,9,4,3,7,8,6,8,10,1,7,2,10,9,8,7,9,4,11,4,10,10,9,7,8,11,4,16,7,4,6,8,6,4,3,6,13,6,11,8,7,10,8,5,12,7,8,5,11,8,6,12,7,10,12,11,11,7,13,11,6,9,7,15,10,6,7,6,6,5,4,9,8,8,5,11,13,17,12,8,11,10,6,5,9,9,7,9,13,10,7,9,13,11,9,12,12,4,11,7,11,15,16,9,10,8,10,8,12,6,9,9,12,9,9,6,6,1,5,11,2,4,3,1,3,5,3,2,4,7,7,9,9,10,2,4,5,6,5,7,8,5,1,4,3,2,6,6,2,2,3,8,4,5,5,7,2,6,2,3,3,0,2,1,0,6,0,0,2,2,0,0,0,3,1,2,0,1,0,0,0,1,0,0,0,0,1,0,0,2,
10309,嘉義縣朴子市,南竹里,228,608,328,280,1,0,2,2,5,3,0,1,1,1,1,2,3,1,1,0,4,4,4,1,7,2,2,4,1,1,1,5,3,6,0,5,2,4,1,0,0,1,2,1,1,0,5,2,2,4,2,0,5,5,7,5,4,1,3,6,2,1,3,4,5,6,5,6,2,5,4,5,4,5,6,3,6,3,2,2,8,5,2,4,4,4,3,2,9,2,4,3,3,4,4,2,8,2,4,2,6,7,7,3,5,3,6,2,5,2,6,4,12,4,9,4,3,4,5,1,4,3,7,2,7,1,4,1,9,5,3,4,6,7,4,2,2,1,4,3,0,5,2,1,4,4,2,1,2,3,4,4,3,10,7,4,0,4,5,6,4,2,3,7,3,3,2,4,3,2,3,2,2,6,2,2,0,2,0,1,2,1,0,2,2,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,
10309,嘉義縣朴子市,博厚里,344,973,482,491,2,3,2,3,2,2,4,3,3,1,2,5,3,8,3,5,6,10,10,2,7,2,10,5,9,6,10,9,5,8,7,5,9,4,13,6,4,8,8,8,3,7,6,8,6,8,8,9,7,5,5,8,7,9,7,7,6,10,8,8,8,7,1,2,8,7,5,4,5,6,3,8,10,7,5,5,5,8,6,4,3,8,6,3,4,7,8,11,12,7,10,4,7,10,7,7,5,10,7,4,10,5,6,5,6,9,8,4,8,3,6,6,8,9,4,5,8,1,4,7,6,9,7,6,3,5,8,3,6,7,5,3,1,2,2,3,1,4,3,7,1,3,4,4,3,6,3,6,7,5,6,10,7,5,4,3,2,8,6,1,3,5,5,3,4,4,3,5,0,1,2,0,2,1,0,3,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
10309,嘉義縣朴子市,双溪里,286,752,407,345,2,1,1,3,0,0,2,1,0,2,0,2,2,1,2,1,4,0,1,2,5,3,2,1,8,5,2,4,5,3,5,5,4,5,5,6,0,5,9,4,5,3,2,5,8,1,4,2,5,4,1,3,5,3,7,4,2,3,6,5,5,6,7,8,8,3,7,6,4,4,3,6,2,4,2,3,3,6,9,3,5,4,6,2,6,3,7,4,4,3,4,7,11,3,4,2,8,6,7,4,9,5,10,4,5,9,7,6,10,7,9,2,12,9,6,7,6,5,2,1,9,2,4,2,6,6,7,4,6,3,4,3,5,1,5,3,0,3,3,4,5,2,3,2,6,5,3,2,2,6,3,3,5,5,6,2,3,7,3,8,3,7,2,4,3,3,5,3,3,4,5,2,1,1,1,3,0,3,0,1,2,4,0,1,1,2,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1,
10309,嘉義縣朴子市,大葛里,1449,3858,1908,1950,14,12,23,21,19,13,15,20,25,18,30,30,39,19,27,28,28,33,44,34,40,51,61,49,34,40,45,44,37,31,34,37,31,21,30,27,25,23,29,24,19,27,18,11,12,14,14,14,18,11,19,17,14,18,16,19,21,16,19,18,18,23,18,31,28,38,34,35,32,28,34,40,39,32,32,47,33,61,30,54,36,47,34,36,33,31,29,40,42,34,25,28,34,19,29,30,31,34,32,13,25,20,26,22,19,15,27,18,11,22,27,21,24,28,23,18,21,24,26,16,18,18,17,21,20,17,12,13,13,16,13,12,12,16,12,7,11,12,11,9,6,13,9,16,6,12,9,5,9,10,9,8,2,12,11,7,9,10,3,7,6,10,3,6,7,9,4,6,4,6,4,4,3,3,4,6,3,4,3,2,1,1,1,0,0,3,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,
