"統計年月","區域別","村里","戶數","人口數","人口數-男","人口數-女","M20_34","F20_34","M35_49","F35_49","M50_64","F50_64","M65_79","F65_79","M80up","F80up","投票人口男","投票人口女"
"10309","澎湖縣馬公市","烏崁里","374","1075","564","511",122,112,144,101,112,114,65,59,27,39,470,425
"10309","澎湖縣馬公市","石泉里","1021","2902","1456","1446",386,369,396,401,251,284,69,70,36,29,1138,1153
"10309","澎湖縣馬公市","興仁里","393","1060","553","507",138,133,150,115,113,95,40,46,11,20,452,409
"10309","澎湖縣馬公市","菜園里","156","489","258","231",63,42,68,59,60,46,27,29,8,14,226,190
"10309","澎湖縣馬公市","虎井里","296","810","447","363",89,72,107,78,111,69,63,55,19,34,389,308
"10309","澎湖縣馬公市","西文里","1361","3684","1873","1811",473,416,370,458,330,336,130,127,58,51,1361,1388
"10309","澎湖縣馬公市","西衛里","3047","6149","3119","3030",1004,930,571,604,470,468,140,173,44,51,2229,2226
"10309","澎湖縣馬公市","重光里","560","1658","817","841",201,188,218,197,168,187,62,69,26,44,675,685
"10309","澎湖縣馬公市","重慶里","464","1173","594","579",123,121,143,112,125,135,94,98,27,31,512,497
"10309","澎湖縣馬公市","鎖港里","952","2713","1416","1297",318,290,346,304,347,281,117,131,39,71,1167,1077
"10309","澎湖縣馬公市","鐵線里","224","610","303","307",67,75,78,85,57,47,26,28,10,17,238,252
"10309","澎湖縣馬公市","長安里","258","645","319","326",72,69,66,65,73,70,43,50,19,26,273,280
"10309","澎湖縣馬公市","陽明里","1105","2936","1448","1488",302,323,306,349,315,317,171,194,56,53,1150,1236
"10309","澎湖縣馬公市","風櫃里","493","1550","816","734",171,190,223,168,151,142,82,72,30,33,657,605
"10309","澎湖縣馬公市","<f3><U+00BC><U+00B1><U+00B9>裡里","459","1376","716","660",169,158,178,141,169,140,65,65,24,33,605,537
"10309","澎湖縣湖西鄉","中西村","90","235","113","122",15,25,38,25,32,26,12,16,7,15,104,107
"10309","澎湖縣湖西鄉","北寮村","125","362","189","173",42,36,44,45,46,29,25,16,7,11,164,137
"10309","澎湖縣湖西鄉","南寮村","284","753","392","361",71,67,89,71,87,64,51,58,30,47,328,307
"10309","澎湖縣湖西鄉","城北村","112","292","166","126",52,20,41,27,30,31,7,11,5,13,135,102
"10309","澎湖縣湖西鄉","太武村","27","110","49","61",6,7,10,14,11,13,9,12,4,2,40,48
"10309","澎湖縣湖西鄉","尖山村","279","721","385","336",90,88,81,64,95,70,34,37,17,30,317,289
"10309","澎湖縣湖西鄉","成功村","312","765","390","375",99,98,86,98,86,68,28,25,22,26,321,315
"10309","澎湖縣湖西鄉","東石村","54","155","77","78",15,11,19,28,15,9,10,9,5,12,64,69
"10309","澎湖縣湖西鄉","林投村","395","1203","615","588",122,132,144,125,134,114,58,45,23,46,481,462
"10309","澎湖縣湖西鄉","沙港村","339","924","454","470",85,99,111,105,110,79,46,67,30,49,382,399
"10309","澎湖縣湖西鄉","湖東村","145","403","213","190",39,28,49,55,32,37,29,20,14,14,163,154
"10309","澎湖縣湖西鄉","湖西村","447","1245","635","610",143,141,150,154,137,113,64,67,31,34,525,509
"10309","澎湖縣湖西鄉","潭邊村","100","316","171","145",32,24,45,41,32,24,13,10,9,14,131,113
"10309","澎湖縣湖西鄉","白坑村","119","315","172","143",29,28,58,34,36,13,16,26,9,16,148,117
"10309","澎湖縣湖西鄉","紅羅村","298","796","414","382",81,98,100,84,98,70,44,31,27,33,350,316
"10309","澎湖縣湖西鄉","<U+83D3>葉村","303","820","444","376",86,81,120,77,98,72,47,48,21,29,372,307
"10309","澎湖縣湖西鄉","西溪村","262","682","391","291",126,66,84,75,84,58,30,33,16,15,340,247
"10309","澎湖縣湖西鄉","許家村","114","308","164","144",43,24,48,42,26,20,17,14,2,11,136,111
"10309","澎湖縣湖西鄉","隘門村","330","869","449","420",119,94,112,97,80,92,44,35,22,31,377,349
"10309","澎湖縣湖西鄉","青螺村","104","272","142","130",22,20,32,29,40,30,14,20,12,16,120,115
"10309","澎湖縣湖西鄉","鼎灣村","435","709","503","206",94,49,196,56,130,33,30,16,15,17,465,171
"10309","澎湖縣湖西鄉","龍門村","629","2005","997","1008",221,263,241,207,212,191,100,121,37,59,811,841
"10309","澎湖縣白沙鄉","中屯村","209","622","321","301",51,61,84,87,56,47,37,39,19,12,247,246
"10309","澎湖縣白沙鄉","吉貝村","525","1568","845","723",164,172,232,168,201,142,77,99,25,43,699,624
"10309","澎湖縣白沙鄉","員貝村","82","250","149","101",17,20,40,20,39,17,22,15,9,13,127,85
"10309","澎湖縣白沙鄉","城前村","34","119","62","57",18,16,14,10,11,12,5,5,6,5,54,48
"10309","澎湖縣白沙鄉","大倉村","89","329","163","166",35,48,38,44,41,27,11,13,8,8,133,140
"10309","澎湖縣白沙鄉","小赤村","71","199","97","102",13,25,23,24,27,15,6,10,9,9,78,83
"10309","澎湖縣白沙鄉","岐頭村","98","264","137","127",37,31,23,24,40,29,12,19,11,9,123,112
"10309","澎湖縣白沙鄉","後寮村","335","803","406","397",64,71,100,84,103,77,52,54,26,45,345,331
"10309","澎湖縣白沙鄉","港子村","136","360","178","182",33,31,52,43,46,29,16,24,9,13,156,140
"10309","澎湖縣白沙鄉","瓦硐村","128","307","169","138",15,23,51,40,43,21,23,27,16,13,148,124
"10309","澎湖縣白沙鄉","講美村","235","759","413","346",108,71,87,82,91,92,33,30,26,20,345,295
"10309","澎湖縣白沙鄉","赤崁村","651","1928","998","930",258,215,219,216,210,171,91,105,37,47,815,754
"10309","澎湖縣白沙鄉","通梁村","281","863","455","408",95,79,118,90,87,74,64,69,23,29,387,341
"10309","澎湖縣白沙鄉","鎮海村","49","167","89","78",21,22,15,10,29,22,8,10,5,4,78,68
"10309","澎湖縣白沙鄉","鳥嶼村","408","1238","639","599",138,136,181,165,128,105,77,71,10,23,534,500
"10309","澎湖縣西嶼鄉","二崁村","67","170","93","77",18,20,24,7,33,22,8,9,2,8,85,66
"10309","澎湖縣西嶼鄉","內垵村","498","1467","762","705",173,163,158,149,159,124,89,103,40,63,619,602
"10309","澎湖縣西嶼鄉","合界村","166","507","259","248",60,53,63,52,61,45,29,29,12,25,225,204
"10309","澎湖縣西嶼鄉","外垵村","793","2396","1223","1173",264,280,285,233,303,263,121,141,35,57,1008,974
"10309","澎湖縣西嶼鄉","大池村","264","777","390","387",59,80,108,91,91,64,42,53,19,25,319,313
"10309","澎湖縣西嶼鄉","小門村","90","334","168","166",38,37,49,30,32,38,25,23,5,10,149,138
"10309","澎湖縣西嶼鄉","橫礁村","107","331","171","160",35,43,53,38,29,22,17,20,6,4,140,127
"10309","澎湖縣西嶼鄉","池東村","265","683","332","351",61,65,66,73,98,84,36,50,21,34,282,306
"10309","澎湖縣西嶼鄉","池西村","102","218","106","112",21,17,23,21,23,21,18,18,8,23,93,100
"10309","澎湖縣西嶼鄉","竹灣村","334","946","492","454",85,95,125,104,116,84,62,70,20,35,408,388
"10309","澎湖縣西嶼鄉","赤馬村","249","640","345","295",59,50,91,55,86,66,52,51,17,31,305,253
"10309","澎湖縣望安鄉","中社村","140","318","191","127",19,18,54,34,55,27,37,24,9,14,174,117
"10309","澎湖縣望安鄉","將軍村","621","1619","839","780",163,196,200,155,226,183,102,88,34,39,725,661
"10309","澎湖縣望安鄉","東吉村","158","270","150","120",13,11,38,22,62,45,28,28,9,10,150,116
"10309","澎湖縣望安鄉","東坪村","190","610","318","292",74,77,77,62,52,49,12,12,5,8,220,208
"10309","澎湖縣望安鄉","東安村","290","745","420","325",74,75,149,81,93,55,51,47,7,18,374,276
"10309","澎湖縣望安鄉","水垵村","164","464","246","218",25,21,64,43,81,67,45,43,11,22,226,196
"10309","澎湖縣望安鄉","花嶼村","130","364","188","176",36,34,62,37,27,25,22,25,7,6,154,127
"10309","澎湖縣望安鄉","西坪村","100","258","154","104",33,35,38,14,41,27,14,9,3,4,129,89
"10309","澎湖縣望安鄉","西安村","194","466","236","230",52,56,59,51,57,44,28,30,9,24,205,205
"10309","澎湖縣七美鄉","中和村","277","690","357","333",94,95,108,70,68,57,29,39,5,19,304,280
"10309","澎湖縣七美鄉","南港村","397","1381","709","672",194,192,158,152,148,117,58,56,18,25,576,542
"10309","澎湖縣七美鄉","平和村","161","394","217","177",42,35,72,37,43,41,22,24,9,20,188,157
"10309","澎湖縣七美鄉","東湖村","122","279","138","141",26,32,43,30,24,23,15,22,8,11,116,118
"10309","澎湖縣七美鄉","海豐村","129","378","199","179",46,44,45,38,44,33,18,24,12,21,165,160
"10309","澎湖縣七美鄉","西湖村","239","646","350","296",79,57,101,69,66,49,47,43,12,25,305,243
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
