統計年月,區域別,村里,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
10309,雲林縣斗六市,公誠里,1009,2800,1350,1450,6,10,10,11,12,13,12,10,7,10,12,12,17,25,22,15,21,13,26,16,23,15,18,25,19,23,35,26,28,17,36,12,33,22,24,21,25,22,24,24,20,22,27,19,16,17,13,18,20,21,22,11,29,14,13,12,22,10,17,32,28,20,13,20,18,18,15,29,20,30,16,23,17,23,24,26,16,24,9,27,22,20,17,31,13,24,13,26,29,28,21,31,18,24,18,17,25,17,25,24,13,13,14,19,16,23,19,17,17,22,13,32,17,23,14,19,17,26,18,18,16,27,17,17,12,16,11,14,12,13,12,14,17,7,8,7,5,5,5,9,9,10,9,9,6,9,6,12,8,6,5,3,5,5,6,9,6,10,3,7,7,2,5,6,1,2,4,2,2,3,1,1,1,2,0,2,1,0,2,1,0,2,2,4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,
10309,雲林縣斗六市,十三里,430,1346,690,656,3,2,2,6,5,2,5,3,1,5,2,5,6,5,7,3,5,7,3,7,11,2,9,11,5,3,9,7,6,8,10,6,14,9,12,10,3,11,7,11,8,9,14,10,6,7,10,10,15,14,5,11,12,16,8,9,12,7,8,5,12,10,5,10,9,11,14,10,6,8,8,10,16,13,4,14,13,7,6,8,6,12,9,5,14,9,8,3,11,4,10,13,12,6,8,15,12,12,12,5,11,10,13,7,15,8,12,12,7,10,15,7,14,6,11,8,10,17,11,12,12,9,12,7,9,3,5,6,11,7,9,11,8,8,5,5,6,4,6,4,4,3,6,3,3,13,6,8,5,4,1,1,4,0,2,5,3,7,3,2,5,4,4,8,8,7,6,3,3,5,0,1,1,4,2,0,1,2,0,4,0,2,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
10309,雲林縣斗六市,嘉東里,566,1686,827,859,9,5,2,8,6,16,14,10,3,4,11,11,10,5,15,9,15,8,15,11,11,15,9,14,11,8,13,13,16,9,17,16,14,4,19,12,17,12,18,5,16,13,9,11,14,12,11,13,12,13,11,13,9,12,8,13,11,13,13,9,10,14,10,11,11,15,15,15,10,17,17,15,13,19,14,15,8,20,12,16,17,6,11,17,16,21,7,20,15,19,12,9,14,13,7,14,20,17,12,15,15,15,13,14,15,16,12,14,14,10,9,11,14,14,4,7,11,6,6,12,8,6,6,8,10,10,9,4,7,5,7,4,7,5,5,4,0,0,3,2,0,7,1,3,5,4,0,3,3,7,4,1,3,4,5,7,5,4,2,2,1,5,1,4,2,2,2,2,3,6,2,2,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
10309,雲林縣斗六市,四維里,282,734,378,356,2,1,1,0,0,2,2,2,3,2,1,3,3,2,3,1,4,4,2,2,1,3,2,3,0,4,2,4,9,7,4,3,4,7,1,10,5,1,4,4,9,1,7,4,5,5,5,5,6,3,7,3,2,3,6,3,6,3,3,1,6,7,6,2,4,6,8,1,4,3,4,10,7,4,5,8,3,6,8,4,5,8,4,5,5,6,7,4,8,8,5,8,9,2,5,7,8,4,7,6,5,7,5,3,2,3,3,10,2,8,6,3,3,2,8,2,2,10,7,3,7,8,5,5,5,5,9,6,8,3,5,2,6,2,2,8,2,5,2,6,6,8,6,3,6,1,6,3,3,4,4,6,0,4,6,3,1,5,2,0,4,0,2,1,2,2,2,4,1,0,1,2,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,
10309,雲林縣斗六市,太平里,361,964,477,487,7,1,5,4,2,4,5,4,3,3,5,6,9,7,8,7,5,4,2,4,8,1,3,1,4,2,4,4,6,2,6,7,3,5,7,10,7,6,9,3,9,11,8,7,3,6,9,3,6,4,7,9,3,4,7,12,7,9,7,10,6,8,6,10,11,9,11,5,7,7,4,5,3,5,4,4,5,3,6,8,11,3,5,7,4,8,6,7,6,9,7,5,7,7,5,11,4,8,9,7,6,9,14,11,11,5,8,5,9,11,10,6,9,6,5,1,11,6,9,1,2,5,1,9,6,6,5,7,5,5,5,3,3,7,4,2,3,3,2,6,3,5,3,2,3,3,2,7,2,5,2,7,3,5,2,8,4,1,6,3,4,3,3,3,2,2,2,3,3,1,2,2,0,4,0,1,0,5,0,5,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
10309,雲林縣斗六市,崙峯里,1036,2827,1390,1437,17,11,9,9,12,18,12,14,15,9,13,10,6,12,9,4,10,11,19,4,12,10,20,15,11,12,16,16,22,20,20,22,14,18,20,29,19,24,20,24,25,15,24,13,19,21,22,20,18,20,17,21,19,19,17,17,23,13,22,18,27,21,24,34,26,29,30,22,21,21,24,21,16,31,23,22,27,17,18,20,7,19,18,16,14,32,10,14,17,19,21,25,23,32,27,33,25,25,25,20,32,33,24,27,20,18,13,22,21,14,19,26,16,20,30,17,16,19,27,14,23,16,8,23,20,16,19,13,10,16,8,12,9,10,8,9,8,9,8,8,4,11,6,8,5,13,6,8,11,9,7,9,7,15,8,6,7,7,3,7,7,9,8,7,6,4,8,4,6,9,7,6,6,3,5,5,4,3,0,4,1,1,0,3,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
10309,雲林縣斗六市,忠孝里,702,1757,880,877,6,5,8,4,7,5,8,9,7,3,7,9,14,8,8,7,10,9,7,4,9,3,11,8,9,9,18,8,15,13,15,10,8,10,15,12,12,10,15,13,10,9,12,13,14,10,8,8,10,16,8,13,11,10,9,8,13,9,12,13,11,16,14,12,8,19,7,12,12,19,12,10,12,11,11,14,11,19,12,12,5,16,6,18,14,9,9,9,13,13,18,15,14,14,8,7,6,13,17,7,11,5,17,6,16,15,10,11,15,13,10,13,17,16,14,9,10,13,8,16,14,12,14,11,10,10,18,12,11,10,13,14,10,9,6,12,7,8,6,8,7,10,10,8,9,15,9,10,3,7,9,8,7,3,4,4,6,6,6,3,7,3,5,4,4,2,4,7,4,6,0,6,4,5,2,2,3,5,1,2,0,1,1,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
10309,雲林縣斗六市,成功里,1059,3244,1551,1693,16,7,7,8,9,11,15,13,14,12,20,16,39,40,21,32,15,22,13,26,22,14,20,25,27,33,23,31,25,30,26,25,33,25,22,29,28,27,31,26,28,29,31,20,31,25,29,23,31,25,25,31,17,22,28,17,26,20,17,23,25,29,19,26,26,21,31,28,27,19,27,19,24,29,28,27,15,32,27,21,14,26,14,16,13,23,22,22,15,31,27,22,21,19,22,19,17,28,16,35,23,32,20,31,26,23,20,34,23,23,21,31,19,13,24,18,17,25,15,20,17,25,19,22,12,21,21,21,13,10,9,10,12,13,10,14,7,6,7,7,5,7,11,10,6,12,9,9,11,8,9,7,4,10,5,3,7,3,4,7,6,5,2,3,3,9,4,3,1,2,1,5,2,0,3,2,1,1,1,1,1,2,0,0,0,1,1,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,
10309,雲林縣斗六市,明德里,1362,4179,2123,2056,18,16,25,23,31,16,13,16,31,19,26,19,24,23,29,29,25,25,31,23,32,25,28,32,35,25,33,28,49,35,31,25,33,24,31,29,39,28,32,29,36,27,33,29,32,27,28,31,35,25,29,19,32,36,23,33,22,30,32,31,38,35,44,38,49,32,42,46,45,41,39,30,42,45,38,44,40,46,32,34,24,25,35,29,33,37,26,31,35,24,32,28,33,28,28,33,19,22,26,34,21,33,32,29,28,35,23,29,20,49,29,31,29,19,27,31,30,37,23,27,32,26,22,15,19,26,15,18,16,15,17,15,12,15,13,16,13,10,5,7,9,15,6,4,5,6,8,11,6,8,4,5,4,8,11,5,5,8,3,4,2,8,4,7,9,2,2,3,5,3,7,7,1,5,2,1,3,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10309,雲林縣斗六市,林頭里,1624,4989,2566,2423,15,17,13,17,21,15,22,22,19,12,23,14,8,9,18,28,18,12,28,21,26,30,40,37,35,40,30,31,36,34,34,30,45,25,41,35,43,51,44,45,58,33,51,39,41,36,47,35,48,25,27,27,39,49,28,21,34,37,35,30,45,35,29,36,41,38,46,37,38,35,37,46,29,30,38,46,44,49,35,30,32,31,43,46,27,48,50,44,44,40,34,41,37,41,46,38,34,44,39,37,32,36,38,45,29,44,38,42,38,36,42,38,32,35,27,36,31,38,25,35,28,28,19,28,25,25,26,27,20,22,12,16,9,21,8,10,16,19,9,18,10,17,11,19,16,15,13,15,10,13,11,13,11,12,10,10,14,11,5,12,8,5,10,5,22,8,20,2,17,2,19,0,21,1,23,4,13,6,17,0,11,3,5,1,7,1,8,0,5,0,4,0,2,0,1,0,1,0,1,0,1,0,
10309,雲林縣斗六市,梅林里,671,2100,1116,984,10,10,10,9,4,4,8,7,7,4,6,5,5,10,8,7,8,7,11,6,12,8,11,10,11,9,10,7,12,11,12,13,14,15,11,17,19,14,19,14,18,11,18,15,16,21,16,11,17,12,18,11,17,13,11,14,12,18,16,10,16,26,19,21,16,15,7,14,16,14,20,12,13,13,21,14,12,13,13,15,12,14,23,15,18,16,17,7,16,11,12,19,23,11,15,15,22,9,25,16,17,18,21,17,20,20,24,11,13,18,16,14,13,12,13,8,13,8,10,15,16,13,16,5,19,11,18,14,7,8,12,11,11,15,9,6,8,7,7,11,8,13,6,2,5,8,17,7,10,9,10,10,3,8,10,7,5,9,4,7,6,7,6,5,9,4,6,6,8,3,4,4,3,2,4,2,1,6,1,3,2,3,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
10309,雲林縣斗六市,榴中里,1628,5265,2629,2636,21,18,21,19,17,31,23,24,21,19,19,28,24,22,18,19,20,27,14,21,35,30,33,37,20,45,38,26,45,34,41,37,34,29,52,42,53,35,39,38,41,40,40,36,39,42,48,40,49,47,45,41,46,33,33,45,35,36,44,46,40,45,43,52,55,47,54,49,39,44,31,45,38,45,44,55,39,44,57,44,42,43,43,41,26,37,41,31,40,34,45,38,43,30,26,30,43,51,33,41,38,49,40,38,48,42,42,44,32,37,47,43,36,39,32,32,41,42,35,25,31,23,41,33,34,30,22,19,18,28,14,28,19,19,18,19,11,14,13,14,17,11,21,20,7,17,16,10,13,12,7,10,11,12,9,19,10,13,6,5,13,10,11,7,5,6,5,7,6,5,4,4,6,1,6,5,0,5,7,3,2,0,2,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10309,雲林縣斗六市,榴北里,398,1365,738,627,3,1,4,4,7,8,2,6,2,5,11,3,10,2,6,6,10,5,10,10,10,9,11,7,7,3,13,5,10,9,12,8,7,6,14,9,11,6,11,9,14,7,7,9,12,12,10,7,16,15,8,7,12,7,16,10,17,9,10,10,14,13,9,10,16,15,12,7,14,11,16,18,14,12,8,13,10,6,10,13,10,9,8,9,9,10,10,9,11,8,7,4,10,11,12,5,12,10,9,12,11,4,14,12,12,9,7,13,10,11,7,10,11,13,10,4,10,10,7,4,12,8,5,6,7,5,9,9,5,5,13,4,3,5,6,3,7,3,5,4,4,6,9,5,3,5,4,2,3,4,4,2,2,5,4,6,1,5,3,3,1,4,4,3,1,1,2,1,1,5,0,4,1,3,2,0,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10309,雲林縣斗六市,榴南里,681,2182,1095,1087,10,13,15,8,8,10,10,4,6,12,9,9,10,10,12,9,7,6,9,18,23,6,12,16,12,12,14,19,18,27,17,21,18,20,17,18,16,18,27,15,18,16,12,18,18,15,16,18,20,9,21,19,19,18,19,17,22,11,16,13,13,13,21,24,22,28,31,24,19,17,26,20,18,28,22,21,20,22,18,23,16,20,18,19,15,18,15,17,16,9,14,18,20,18,15,13,10,21,13,14,22,13,20,24,14,12,12,10,19,18,11,14,24,12,9,16,9,15,5,10,10,7,6,9,10,14,8,9,9,9,11,7,7,4,8,4,3,5,3,2,3,4,6,3,1,6,3,9,5,4,7,3,3,0,5,1,3,2,2,3,4,2,6,4,4,4,1,5,3,4,2,2,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
10309,雲林縣斗六市,江厝里,869,2614,1269,1345,7,7,17,9,11,14,10,12,15,10,9,9,8,15,11,10,15,16,10,15,20,9,15,21,17,19,24,23,14,23,20,25,21,17,19,17,14,21,12,15,24,26,21,15,16,22,23,17,19,13,19,17,29,21,10,19,15,22,11,19,12,17,32,30,28,26,29,28,22,20,26,20,19,22,18,31,24,28,25,16,13,17,14,24,17,23,22,18,23,27,19,19,19,13,26,17,24,19,23,22,18,24,19,21,30,13,10,26,14,19,16,23,19,22,18,15,17,19,13,15,12,15,13,17,14,11,16,8,12,7,11,7,11,10,4,2,4,3,6,8,8,5,3,9,3,4,5,9,6,9,7,11,9,9,5,12,4,5,5,5,2,5,2,7,5,2,4,7,3,3,1,1,1,7,1,4,2,2,3,1,0,2,2,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10309,雲林縣斗六市,湖山里,459,1419,778,641,12,2,7,3,11,3,3,4,2,6,4,1,1,2,5,2,5,1,9,3,4,6,7,6,2,7,5,6,8,5,11,8,9,7,12,5,10,3,9,6,10,10,10,6,11,5,10,8,12,6,6,6,11,11,8,6,11,5,8,8,9,17,12,11,11,12,12,12,14,8,20,10,18,8,8,9,13,10,11,9,12,7,12,13,10,11,10,12,7,11,11,5,13,8,7,10,14,7,18,4,9,11,13,8,21,13,12,3,11,13,14,8,11,18,9,7,11,10,13,14,9,7,15,7,12,6,6,12,8,11,9,10,8,7,7,5,4,4,5,5,11,7,4,9,6,8,6,10,6,6,5,6,5,6,5,5,4,4,3,6,3,7,10,5,3,4,2,6,1,4,1,1,2,2,3,2,2,4,1,2,3,4,1,1,4,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,
