統計年月,區域別,村里,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
10309,彰化縣彰化市,光復里,322,937,472,465,4,3,1,3,3,3,3,1,0,3,4,4,10,9,10,5,7,4,3,4,3,5,10,3,10,9,9,13,4,5,10,9,7,7,5,2,6,8,5,5,11,7,2,5,6,4,5,2,5,4,5,4,8,7,9,11,6,6,5,4,6,4,6,3,8,6,5,11,5,4,5,9,8,11,5,9,2,6,4,4,4,5,2,7,7,4,5,1,4,8,4,7,10,5,5,6,7,5,6,6,10,3,6,6,3,5,11,8,4,7,5,11,10,5,10,3,8,5,6,9,9,4,3,9,11,8,17,8,11,5,9,6,8,7,5,4,3,4,5,3,2,4,4,4,3,3,0,4,0,6,2,1,1,6,2,4,6,2,0,1,1,3,4,4,1,0,0,3,0,0,1,3,1,3,4,2,1,3,1,3,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
10309,彰化縣彰化市,光華里,363,898,448,450,4,1,2,1,5,6,3,1,4,3,6,3,4,6,5,5,5,2,2,1,7,8,4,1,1,3,1,3,5,4,6,5,5,3,2,4,4,4,8,6,7,5,6,3,8,1,9,6,7,1,11,2,3,9,5,4,7,5,7,2,3,8,6,3,4,6,1,5,7,4,8,8,4,7,13,9,9,5,4,2,6,5,5,6,5,8,5,7,6,9,6,8,3,4,7,8,9,8,3,7,2,8,8,6,11,2,5,7,7,7,4,6,9,9,7,10,6,10,9,5,6,10,11,5,10,10,7,4,5,4,3,3,4,5,5,3,3,6,1,4,3,4,3,11,3,3,5,2,5,6,3,4,1,5,8,11,5,2,3,6,3,6,6,6,0,4,0,1,0,3,3,4,0,4,3,3,0,2,0,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,
10309,彰化縣彰化市,南安里,653,2493,1269,1224,9,16,10,10,13,12,5,14,2,13,17,8,15,12,15,11,23,12,10,10,15,19,19,10,12,9,14,9,16,14,20,15,14,8,19,18,13,21,15,14,18,17,16,8,18,9,22,22,16,18,23,12,20,15,18,16,24,21,26,28,26,28,28,25,27,31,19,30,24,23,32,33,29,24,23,32,17,20,25,17,15,25,23,11,15,12,16,19,18,15,15,11,15,14,21,17,17,12,12,16,16,11,15,17,28,19,15,19,19,23,20,24,23,20,14,14,18,15,11,16,19,19,15,14,13,23,12,13,14,8,11,9,6,9,9,12,7,6,7,6,7,10,4,10,1,2,6,4,9,4,7,4,5,9,3,7,3,4,9,6,5,8,6,4,4,2,3,1,2,2,4,4,0,0,2,1,2,3,0,1,0,0,0,1,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
10309,彰化縣彰化市,南瑶里,2972,9166,4434,4732,38,31,36,32,42,48,37,36,29,41,33,39,32,39,43,41,41,36,42,52,44,47,62,44,63,72,60,62,72,70,57,55,59,57,68,72,88,60,79,62,66,51,66,71,69,70,67,59,82,73,85,47,69,60,59,57,67,75,90,75,72,64,84,84,84,74,70,75,76,74,87,91,83,66,74,90,60,90,70,82,69,73,65,66,63,65,54,78,67,70,58,85,69,59,57,70,56,71,55,72,69,76,52,81,61,72,58,79,73,72,64,61,58,65,59,68,68,57,64,81,46,73,52,78,53,83,54,53,41,57,41,45,38,44,36,30,26,24,30,29,28,29,23,33,19,40,27,30,30,35,8,18,31,19,15,23,14,20,13,24,10,15,12,11,8,13,9,9,6,2,6,13,3,7,3,8,2,6,3,2,0,3,1,2,1,1,1,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,
10309,彰化縣彰化市,南美里,569,2077,1064,1013,7,8,6,13,5,13,7,9,7,1,10,9,7,10,5,12,8,10,7,9,11,8,16,11,15,7,25,7,10,14,12,19,21,12,12,14,14,12,5,13,16,17,26,17,20,18,17,17,17,20,13,16,19,17,15,16,14,13,17,20,18,19,26,18,29,20,22,18,17,24,19,22,13,14,13,21,19,22,13,15,13,15,17,14,14,11,20,14,18,9,21,14,14,21,13,16,18,15,21,5,19,18,14,12,29,9,9,15,19,10,13,16,11,9,14,9,15,13,18,13,16,17,16,14,16,13,10,8,11,5,15,8,2,6,3,7,3,7,3,3,11,9,8,5,5,6,5,6,4,6,7,8,1,2,3,4,3,6,3,6,2,4,1,6,4,5,2,3,2,6,2,2,1,2,0,1,0,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10309,彰化縣彰化市,南興里,2745,8730,4202,4528,40,28,36,41,48,52,40,31,41,28,38,29,28,22,43,34,30,40,40,46,56,56,78,69,113,90,97,85,102,82,68,78,74,68,74,91,89,67,74,63,69,81,74,71,66,59,65,74,79,75,77,72,67,62,57,58,70,60,73,79,64,72,83,70,70,81,62,78,67,70,74,83,60,78,76,80,63,79,56,74,58,76,58,63,62,77,51,72,57,78,53,85,69,78,60,74,60,62,47,79,71,72,65,78,64,71,68,71,50,68,47,76,58,72,48,59,61,65,50,39,46,49,52,42,34,46,38,35,41,43,25,27,22,28,21,26,12,19,15,16,17,23,22,20,17,18,12,16,7,12,7,14,15,10,5,18,6,15,4,9,5,7,9,12,3,12,3,8,6,9,3,2,7,8,4,3,2,3,3,1,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
10309,彰化縣彰化市,卦山里,1065,2969,1481,1488,14,3,9,9,6,13,11,10,12,15,14,9,16,24,20,21,12,15,14,11,9,8,19,8,25,11,29,8,24,16,20,12,18,19,25,17,20,13,20,25,23,22,21,25,34,19,24,21,19,21,27,16,21,23,21,21,19,21,18,24,19,13,21,25,17,15,22,21,14,16,18,27,21,23,22,11,15,21,23,16,25,21,20,20,19,18,16,22,22,26,24,24,23,15,26,23,23,25,21,32,17,31,19,24,23,30,26,25,30,25,15,28,14,22,23,18,21,19,18,27,28,24,20,25,13,23,25,19,17,32,14,17,16,13,14,14,5,11,8,8,3,6,12,14,10,13,8,10,13,14,7,6,10,11,9,12,9,7,1,7,3,3,8,9,8,10,4,10,7,3,9,8,4,4,3,1,4,1,4,3,2,2,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,
10309,彰化縣彰化市,古夷里,878,2921,1478,1443,12,9,16,11,12,10,12,16,9,10,10,11,9,8,6,5,15,9,10,16,9,9,24,22,26,18,24,16,20,27,23,16,21,13,20,29,23,27,19,18,21,21,23,15,22,31,26,20,32,29,21,21,25,16,19,20,13,24,32,21,26,14,30,32,31,28,38,23,36,34,34,24,26,27,26,35,25,27,21,23,21,21,22,12,26,21,19,18,16,14,12,16,15,24,16,20,20,23,24,18,30,22,21,18,22,25,33,16,13,23,23,22,26,20,17,29,22,29,20,27,10,24,16,23,21,22,18,22,12,16,13,16,11,9,10,6,9,7,7,4,5,9,9,8,9,4,7,11,5,4,4,8,2,3,8,3,3,4,2,4,4,5,2,6,4,2,2,2,1,3,5,2,2,4,1,3,0,4,6,0,1,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10309,彰化縣彰化市,台鳳里,1583,5243,2674,2569,27,20,29,20,28,28,25,23,19,12,19,24,19,21,16,17,22,27,21,17,36,19,16,24,25,17,24,27,33,18,30,26,26,27,39,33,37,30,44,41,42,29,40,40,59,45,38,36,53,46,56,40,60,50,54,38,58,53,49,53,55,44,65,51,58,51,67,47,50,38,47,50,53,44,54,31,46,45,26,39,36,34,28,32,29,29,36,28,42,15,31,29,40,37,30,56,29,25,29,53,24,55,44,45,61,47,41,62,40,56,60,50,45,50,40,44,43,57,46,43,39,37,32,40,39,45,31,24,28,19,21,23,15,20,18,12,8,10,7,10,12,9,9,10,6,9,2,11,9,6,5,12,6,12,4,9,6,8,5,10,1,6,4,7,4,1,8,3,4,5,0,6,0,6,3,4,3,3,2,0,1,1,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
10309,彰化縣彰化市,向陽里,1917,6061,2898,3163,37,23,32,35,34,25,33,31,22,33,29,33,37,45,39,28,37,31,41,36,31,38,38,29,49,62,62,61,80,51,59,60,44,58,65,52,59,38,46,56,51,51,54,51,49,41,51,46,54,36,52,51,47,47,48,42,32,35,55,47,42,48,49,62,41,41,48,50,50,68,42,51,37,53,57,55,48,60,42,76,53,73,48,58,48,68,49,57,41,50,40,53,45,50,33,49,34,41,45,46,34,61,47,54,31,54,41,43,32,51,26,35,31,38,42,45,36,41,38,35,38,35,24,30,27,36,24,26,26,27,17,23,15,15,14,7,7,9,4,6,9,10,6,14,13,6,6,9,8,10,6,2,6,6,4,4,2,3,7,5,3,10,2,2,2,10,3,3,3,4,1,2,0,2,0,1,1,0,1,3,1,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10309,彰化縣彰化市,和調里,1055,3397,1720,1677,17,18,18,20,25,22,18,11,20,24,16,15,21,18,24,14,24,11,20,14,30,14,25,20,37,24,34,25,21,38,34,27,16,24,19,18,29,18,22,18,14,22,23,24,22,13,26,18,29,21,24,20,29,20,25,20,32,31,34,27,33,28,28,27,26,34,34,27,26,37,29,28,29,31,25,26,25,34,28,31,16,29,19,28,40,28,20,22,24,25,25,15,26,19,26,14,17,25,18,25,19,24,26,26,15,17,27,16,19,19,27,19,19,28,26,22,20,17,22,26,15,22,14,15,17,22,25,31,16,23,12,17,13,22,9,13,9,10,12,5,12,8,8,5,14,14,13,5,10,7,5,15,9,10,5,8,6,9,6,11,2,8,2,5,5,7,2,2,5,7,1,3,4,4,1,2,1,3,3,3,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,
10309,彰化縣彰化市,國聖里,829,2932,1505,1427,13,8,14,13,12,19,10,6,16,8,6,8,5,4,10,13,6,9,5,12,13,8,18,16,25,24,20,23,26,19,22,10,22,20,19,23,18,15,25,18,26,21,25,20,37,21,23,23,30,27,27,13,30,30,27,24,20,22,22,24,22,31,32,25,29,27,30,15,23,29,33,27,25,23,25,22,25,27,25,15,23,27,25,15,20,23,20,23,26,20,20,15,19,26,20,16,20,24,21,14,15,18,25,31,20,18,18,16,19,21,22,25,26,23,15,17,23,22,18,24,19,13,23,17,21,20,17,27,14,10,11,12,6,17,9,7,12,17,9,7,13,14,11,12,8,6,5,13,9,6,14,8,6,5,6,9,4,3,6,4,1,6,2,7,7,6,5,3,1,4,0,3,2,1,3,1,0,2,2,2,1,1,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,
10309,彰化縣彰化市,大同里,462,1171,597,574,3,5,2,9,2,5,1,4,2,5,4,2,1,3,0,0,3,1,1,1,3,2,4,4,3,2,7,4,5,5,5,2,7,9,8,9,6,10,12,11,11,5,8,9,14,6,11,6,7,0,9,5,12,5,2,5,8,3,8,2,7,6,12,9,5,8,7,9,7,8,7,6,9,8,6,6,7,8,6,1,3,10,6,8,5,7,8,10,6,6,6,14,6,16,11,15,9,8,12,9,10,8,13,8,6,9,12,8,8,7,16,12,7,9,11,7,15,8,8,7,8,12,9,5,9,8,11,7,11,6,9,9,6,6,8,7,4,2,4,5,6,3,3,6,8,10,5,6,9,7,6,8,7,11,4,8,7,4,3,5,8,4,3,8,5,5,6,5,4,2,5,5,0,3,2,5,2,3,2,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,
10309,彰化縣彰化市,大竹里,1139,3920,1958,1962,13,23,29,21,17,22,21,25,18,16,22,22,25,14,21,11,20,23,27,21,16,21,21,18,23,19,19,17,38,23,27,20,27,31,26,42,28,19,30,19,28,25,31,27,22,25,35,29,22,15,29,27,33,36,27,23,32,27,36,27,32,47,34,49,46,34,47,33,34,31,44,37,38,39,44,36,35,32,32,38,29,30,28,23,28,27,20,23,25,35,27,31,31,28,27,36,21,24,21,27,32,20,24,25,21,24,33,35,28,24,22,30,28,29,25,30,34,28,29,23,16,32,18,32,20,22,18,24,17,19,26,17,15,17,8,9,11,8,12,8,12,13,12,12,12,16,9,14,9,14,5,12,7,4,2,8,11,8,4,12,6,6,5,5,3,8,6,4,4,3,2,2,2,2,2,3,0,5,0,3,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,
10309,彰化縣彰化市,安溪里,730,2291,1163,1128,14,15,19,16,14,17,16,11,10,11,17,18,18,8,12,10,9,15,13,19,13,11,12,10,4,8,15,10,8,11,16,12,13,12,11,7,20,10,19,15,18,9,15,20,20,14,13,13,18,12,18,13,16,9,14,15,20,12,10,35,19,16,30,27,27,27,24,30,26,19,31,22,37,26,18,33,25,25,28,27,26,23,18,26,20,18,20,20,20,12,19,13,21,14,14,12,12,8,11,11,11,17,8,12,17,11,17,21,9,14,15,8,14,21,10,12,16,16,13,25,9,17,15,11,12,19,13,14,15,7,13,11,8,8,9,5,1,6,5,4,9,4,5,9,5,3,5,5,5,8,6,3,3,3,3,4,3,2,2,2,1,4,0,2,2,1,2,2,0,2,1,4,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10309,彰化縣彰化市,富貴里,373,1059,524,535,4,2,4,0,4,3,4,7,4,3,3,2,2,4,2,3,4,5,1,5,3,3,3,2,2,4,4,3,5,4,7,3,6,6,8,3,9,9,3,8,5,7,5,5,8,8,9,7,9,5,7,5,9,7,7,8,6,7,5,9,9,12,5,11,6,8,8,7,10,5,10,11,7,7,7,10,9,10,5,10,10,5,2,7,12,6,7,9,6,4,7,5,7,8,5,8,3,7,4,7,13,10,15,3,10,5,5,9,4,9,8,9,4,6,14,1,7,9,9,11,9,7,11,11,9,4,6,11,7,10,8,10,3,9,8,5,6,6,1,6,4,3,6,7,7,2,6,1,2,3,7,9,2,3,2,6,3,8,3,7,3,5,8,4,8,4,2,2,3,1,1,1,3,4,1,3,0,2,2,1,0,0,1,0,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
