"統計年月","區域別","村里","戶數","總人口數","總人口數男","總人口數女","M20_34","F20_34","M35_49","F35_49","M50_64","F50_64","M65_79","F65_79","M80up","F80up","投票人口男","投票人口女"
"10309","臺北市信義區","景聯里","1919","4811","2309","2502",467,495,601,505,644,519,365,274,85,115,2162,1908
"10309","臺北市信義區","松光里","2087","5141","2473","2668",466,526,663,594,624,527,429,327,146,104,2328,2078
"10309","臺北市信義區","松友里","2542","7233","3427","3806",716,666,1003,793,823,708,421,296,128,151,3091,2614
"10309","臺北市信義區","松隆里","891","2364","1164","1200",234,278,264,260,322,264,174,120,51,44,1045,966
"10309","臺北市信義區","正和里","1921","4944","2235","2709",428,376,683,474,647,472,372,258,133,117,2263,1697
"10309","臺北市信義區","永吉里","1428","4326","2209","2117",533,541,494,510,449,550,216,182,72,36,1764,1819
"10309","臺北市信義區","永春里","1983","5167","2500","2667",558,572,613,574,627,538,355,264,131,102,2284,2050
"10309","臺北市信義區","泰和里","3119","8414","4029","4385",924,894,1139,1029,999,808,512,357,122,136,3696,3224
"10309","臺北市信義區","興隆里","1245","3018","1399","1619",250,223,377,313,399,294,280,161,77,91,1383,1082
"10309","臺北市信義區","興雅里","2460","6060","2876","3184",545,554,798,679,706,612,507,352,155,130,2711,2327
"10309","臺北市信義區","西村里","2918","6135","3194","2941",476,506,682,653,822,882,392,346,159,291,2531,2678
"10309","臺北市信義區","長春里","1674","4340","2132","2208",491,525,520,500,488,475,291,229,109,71,1899,1800
"10309","臺北市信義區","雅祥里","2045","5178","2536","2642",519,515,689,631,619,550,307,234,96,78,2230,2008
"10309","臺北市信義區","雙和里","2913","7507","3612","3895",763,785,966,831,935,771,485,317,147,157,3296,2861
"10309","臺北市信義區","黎安里","986","2240","1161","1079",167,196,254,221,361,190,134,80,43,323,959,1010
"10309","臺北市信義區","黎平里","2983","7437","3517","3920",825,770,935,856,919,785,517,340,144,129,3340,2880
"10309","臺北市信義區","黎忠里","1977","5038","2407","2631",519,544,648,598,620,531,348,219,113,100,2248,1992
"10309","臺北市信義區","黎順里","1706","4227","2027","2200",470,468,497,470,573,462,274,231,104,87,1918,1718
"10309","臺北市大安區","仁愛里","2218","5594","2510","3084",449,389,685,468,765,615,490,393,186,133,2575,1998
"10309","臺北市大安區","仁慈里","2043","5806","2773","3033",429,399,783,576,659,590,344,252,121,109,2336,1926
"10309","臺北市大安區","住安里","2316","5580","2615","2965",492,471,741,541,717,576,413,286,154,154,2517,2028
"10309","臺北市大安區","光信里","3054","8295","3864","4431",714,719,1114,833,1017,804,568,447,209,126,3622,2929
"10309","臺北市大安區","光明里","1429","3854","1864","1990",324,289,558,440,386,343,187,168,72,57,1527,1297
"10309","臺北市大安區","光武里","3332","8156","3687","4469",704,616,1060,793,1125,852,686,443,240,170,3815,2874
"10309","臺北市大安區","全安里","1816","4610","2138","2472",430,402,555,434,626,503,374,298,133,95,2118,1732
"10309","臺北市大安區","古莊里","3017","7347","3369","3978",683,599,1010,728,909,738,501,360,183,166,3286,2591
"10309","臺北市大安區","古風里","1764","4412","2080","2332",368,399,572,435,573,488,307,239,118,86,1938,1647
"10309","臺北市大安區","和安里","2521","7510","3671","3839",566,571,1043,819,769,674,468,363,146,144,2992,2571
"10309","臺北市大安區","大學里","3551","8952","4187","4765",732,697,1148,886,1103,891,672,511,261,214,3916,3199
"10309","臺北市大安區","學府里","1198","3003","1566","1437",216,237,309,308,355,362,239,165,104,251,1223,1323
"10309","臺北市大安區","建倫里","2399","6470","2938","3532",507,437,835,612,854,645,529,423,195,141,2920,2258
"10309","臺北市大安區","建安里","2132","5224","2293","2931",467,382,670,507,718,509,443,299,153,126,2451,1823
"10309","臺北市大安區","德安里","2334","5990","2752","3238",477,448,754,554,827,608,423,363,201,146,2682,2119
"10309","臺北市大安區","敦安里","2473","6713","3085","3628",493,499,945,665,781,600,497,420,153,114,2869,2298
"10309","臺北市大安區","敦煌里","2338","6436","2943","3493",524,473,899,643,740,571,504,414,147,120,2814,2221
"10309","臺北市大安區","新龍里","2643","7304","3459","3845",612,558,961,756,888,763,426,293,175,151,3062,2521
"10309","臺北市大安區","昌隆里","1167","3148","1485","1663",262,249,323,278,422,403,270,221,171,120,1448,1271
"10309","臺北市大安區","正聲里","1970","5198","2409","2789",453,424,623,482,685,567,369,269,161,125,2291,1867
"10309","臺北市大安區","民炤里","3198","8417","3908","4509",676,583,1074,787,1033,902,644,497,280,225,3707,2994
"10309","臺北市大安區","民輝里","2857","7054","3360","3694",591,634,798,663,1008,789,534,434,242,204,3173,2724
"10309","臺北市大安區","永康里","1474","4050","1911","2139",318,293,544,425,459,411,227,184,115,74,1663,1387
"10309","臺北市大安區","法治里","1867","4605","2161","2444",477,421,559,460,628,512,306,229,141,117,2111,1739
"10309","臺北市大安區","福住里","2354","6828","3143","3685",530,466,1026,695,722,573,397,291,144,114,2819,2139
"10309","臺北市大安區","群英里","3030","7474","3481","3993",700,735,829,644,1175,908,469,281,239,187,3412,2755
"10309","臺北市大安區","群賢里","2491","6179","2804","3375",586,516,808,566,850,662,459,350,198,153,2901,2247
"10309","臺北市大安區","義安里","2194","5657","2566","3091",498,465,711,565,766,545,460,354,141,124,2576,2053
"10309","臺北市大安區","義村里","2560","6143","2935","3208",522,496,718,640,862,730,515,378,189,211,2806,2455
"10309","臺北市大安區","臥龍里","796","1974","913","1061",163,171,246,193,248,194,152,111,62,60,871,729
"10309","臺北市大安區","臨江里","1749","4320","2052","2268",436,421,576,486,501,455,311,204,106,87,1930,1653
