統計年月,區域別,村里,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
10309,臺東縣臺東市,中山里,397,1087,529,558,6,8,7,7,10,14,14,12,13,14,12,10,7,10,6,11,6,5,10,6,4,6,8,4,5,4,5,5,6,4,4,6,5,4,5,8,6,4,4,5,7,4,7,5,7,3,5,1,5,4,2,6,8,4,9,6,3,6,4,7,12,5,7,6,7,10,10,8,9,9,7,11,4,9,6,10,6,15,6,9,11,5,9,11,7,6,4,6,7,7,8,6,6,10,4,7,10,6,5,7,2,5,4,6,5,10,15,5,9,1,5,9,7,9,12,4,8,7,8,11,9,9,3,2,7,7,11,10,7,8,2,7,5,5,9,8,3,2,2,6,5,4,1,4,4,1,5,4,4,5,2,6,3,2,3,5,2,6,3,5,2,4,2,2,2,5,2,2,1,5,1,1,2,4,1,1,1,0,1,3,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10309,臺東縣臺東市,中心里,1348,4181,2032,2149,20,18,18,22,21,14,21,19,14,19,24,16,31,23,31,36,36,36,39,39,38,43,63,60,61,35,48,44,47,39,33,41,34,20,38,38,37,29,31,40,42,26,31,26,28,24,27,27,31,18,25,25,23,26,20,28,21,17,18,22,24,27,17,23,35,35,21,31,25,24,26,41,22,36,30,33,29,39,16,30,20,25,25,40,18,27,32,38,21,18,34,30,31,30,27,41,25,27,23,35,31,36,28,34,30,25,43,26,34,33,25,32,25,23,28,22,15,25,24,22,24,30,24,33,18,32,23,20,10,12,18,24,6,18,21,17,11,8,9,13,14,16,9,10,10,16,9,9,8,12,7,10,9,11,5,10,3,9,7,7,8,8,7,4,9,6,3,4,1,9,5,6,3,3,4,3,3,2,3,1,1,1,1,3,1,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,
10309,臺東縣臺東市,中正里,386,933,460,473,2,1,3,4,2,0,0,2,4,3,1,1,1,2,0,0,3,1,1,1,1,1,0,2,1,1,5,0,2,1,5,4,4,4,4,3,8,3,3,3,4,6,9,9,7,7,6,6,5,6,2,7,6,7,4,2,6,8,11,5,16,7,7,6,6,10,12,9,9,6,4,7,4,6,6,11,9,5,6,3,6,4,7,3,3,9,7,6,8,8,5,7,4,7,9,10,3,4,7,4,5,9,5,7,7,7,3,17,10,5,11,4,10,9,7,10,9,11,7,8,5,8,14,7,6,11,13,16,8,4,10,6,6,8,6,4,4,0,3,2,5,8,6,7,5,3,0,5,3,4,2,6,5,5,7,8,2,4,8,10,3,5,3,2,2,0,2,3,0,4,2,0,2,4,0,1,1,4,4,0,1,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
10309,臺東縣臺東市,中華里,735,1941,995,946,10,6,5,9,10,7,7,6,7,8,5,5,9,4,7,5,4,7,10,7,6,6,6,3,4,6,5,6,13,9,5,8,9,8,21,14,16,13,14,17,12,12,11,10,22,15,8,14,14,9,11,16,14,18,16,10,21,14,14,9,16,14,15,19,14,13,23,20,14,7,22,15,14,11,17,15,21,8,9,12,18,12,19,17,15,10,23,21,18,11,16,14,10,15,15,16,30,13,15,16,16,24,9,10,13,17,18,15,15,14,15,10,16,14,18,12,17,12,8,25,13,13,20,15,14,10,11,17,7,16,10,14,2,8,9,12,7,11,6,8,6,8,3,12,7,7,11,8,9,9,5,7,5,3,3,6,4,6,6,4,5,4,5,5,0,4,5,4,4,3,3,4,1,5,1,0,0,4,2,2,2,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,
10309,臺東縣臺東市,仁愛里,342,838,429,409,3,3,6,3,2,2,1,1,0,1,3,6,1,2,3,0,3,1,1,2,1,2,1,0,2,4,4,1,2,2,1,2,2,7,5,5,5,5,6,5,6,6,5,4,8,13,4,4,8,8,9,8,4,9,7,5,8,4,7,10,16,6,10,4,1,10,8,6,6,3,8,3,6,6,5,4,9,5,7,6,8,5,2,2,4,3,7,6,8,2,6,5,4,8,9,3,4,7,8,7,7,9,12,10,7,4,7,4,7,8,9,12,10,7,12,10,12,8,4,8,8,4,13,4,5,7,7,6,6,7,3,8,6,4,2,9,3,2,3,3,3,1,4,0,3,3,3,1,2,5,2,5,2,4,2,3,0,3,1,2,3,3,2,2,0,2,0,3,1,1,0,0,1,2,1,3,0,0,0,2,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
10309,臺東縣臺東市,光明里,1315,3457,1611,1846,13,19,12,11,20,10,9,21,8,11,14,12,19,21,28,22,36,29,38,33,40,37,41,31,36,55,38,43,47,40,37,28,29,31,29,25,28,32,25,33,26,22,23,30,14,25,25,14,17,11,15,15,14,16,19,17,17,18,19,19,16,18,19,23,18,21,25,35,19,22,22,35,20,32,18,37,25,39,26,25,20,26,27,33,29,50,29,45,32,51,42,27,29,39,38,32,23,29,32,37,18,26,21,31,21,15,20,17,17,23,14,24,20,22,21,16,7,19,14,25,11,18,15,16,18,10,12,25,6,20,9,18,5,10,8,15,9,5,5,9,4,8,9,10,3,7,10,6,7,7,2,12,7,6,4,2,5,3,6,6,5,2,2,6,3,3,7,4,5,1,3,2,5,3,1,1,1,2,1,1,2,1,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
10309,臺東縣臺東市,卑南里,1203,3109,1569,1540,7,9,20,7,15,7,7,12,8,4,10,9,12,8,7,11,6,11,9,4,13,6,6,10,12,12,21,14,23,15,15,21,15,30,31,29,25,22,29,21,29,18,25,18,15,23,20,22,35,18,20,20,18,17,17,24,15,24,17,20,35,22,30,22,31,22,19,28,19,34,22,23,28,26,27,20,31,27,31,27,26,31,19,31,32,23,30,20,30,34,35,24,27,31,36,24,25,31,40,21,26,23,27,31,34,32,17,24,32,20,18,27,20,17,20,19,20,24,19,23,17,19,32,21,21,22,13,21,16,7,6,20,13,14,7,15,11,10,6,8,12,9,14,12,10,15,9,12,7,20,7,8,10,9,5,8,8,7,7,11,6,3,1,3,3,5,3,3,4,1,4,3,1,6,2,8,2,2,1,2,0,1,0,3,1,2,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,
10309,臺東縣臺東市,南榮里,1113,3118,1671,1447,11,12,12,11,12,16,12,4,15,10,7,8,15,7,12,10,9,12,8,9,15,6,15,12,16,15,18,16,23,16,22,22,28,24,22,32,24,19,39,21,25,22,19,22,21,31,27,16,35,13,19,22,25,14,16,17,24,18,29,20,17,15,29,20,21,22,25,21,24,25,31,17,26,28,23,28,24,27,30,31,23,20,25,30,26,25,37,22,23,28,29,27,25,27,32,13,33,22,30,20,28,29,29,23,31,23,26,20,13,20,23,20,22,20,25,17,17,16,17,24,13,21,17,19,18,30,18,14,19,23,7,22,12,8,12,8,9,11,11,13,7,6,7,9,8,7,8,11,13,7,5,7,5,7,6,7,2,4,7,8,4,9,5,7,8,4,11,6,8,6,7,4,9,2,12,3,8,2,10,1,10,3,7,0,5,0,6,0,4,1,2,0,1,0,2,0,2,0,2,0,5,0,
10309,臺東縣臺東市,南王里,1117,3057,1571,1486,11,13,11,10,10,13,9,12,8,7,13,6,13,3,6,9,11,6,12,6,10,7,15,11,10,16,24,15,19,14,25,16,25,25,29,24,23,24,29,13,26,17,24,28,38,27,20,22,24,28,29,18,24,15,21,16,25,21,21,23,22,22,28,17,27,24,26,14,25,19,19,24,32,21,23,14,22,22,22,31,14,16,16,23,24,20,24,19,14,26,37,20,31,22,32,23,24,29,29,33,32,28,23,31,20,31,22,15,29,27,25,38,24,21,19,18,29,28,15,36,13,21,14,15,17,19,28,26,15,17,23,16,12,13,10,12,10,15,8,8,7,3,11,15,7,7,4,12,6,14,18,13,3,10,6,12,5,8,5,9,9,8,5,5,5,4,6,7,6,3,8,0,7,2,2,2,1,4,0,2,2,0,1,1,0,2,1,1,0,2,0,1,0,0,0,0,1,0,1,0,0,0,
10309,臺東縣臺東市,四維里,285,725,389,336,3,1,8,3,3,2,4,1,3,2,5,1,0,4,2,5,2,0,1,1,2,1,2,5,2,2,5,4,8,3,3,5,5,5,4,5,6,4,3,4,4,7,5,5,8,2,6,1,5,9,11,3,4,7,7,6,2,11,6,1,7,4,1,1,3,4,8,6,5,3,8,4,8,6,3,5,7,2,5,3,6,6,8,4,8,8,3,7,6,7,4,7,9,2,9,6,4,5,10,6,8,6,9,6,12,8,6,7,9,1,5,3,6,4,6,5,5,4,4,2,5,1,2,2,3,8,6,7,2,3,4,5,2,3,5,4,3,1,4,10,5,1,1,3,2,6,4,4,2,2,1,5,4,2,0,6,3,3,1,1,1,2,0,0,0,0,1,1,3,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
