統計年月,區域別,村里,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
10309,苗栗縣苗栗市,文山里,1382,4478,2271,2207,19,26,21,20,24,17,26,9,22,16,24,19,28,26,30,16,27,16,17,25,39,23,34,37,37,37,48,32,38,30,38,25,24,34,44,51,41,38,36,29,34,30,41,37,39,34,33,38,37,29,38,37,34,32,31,30,28,17,32,34,32,33,25,34,41,34,42,35,33,44,37,32,31,32,24,25,33,41,28,34,28,35,33,39,24,29,36,31,43,34,30,32,29,36,33,24,47,41,28,31,37,40,34,47,28,24,32,38,43,32,26,39,28,26,25,23,22,16,26,38,22,23,24,27,20,21,29,22,21,23,18,21,14,12,18,16,6,7,12,13,6,16,16,22,13,14,20,9,13,15,13,9,13,9,10,9,11,13,9,7,7,8,11,8,2,4,1,4,3,6,3,7,2,4,5,5,0,4,2,2,0,1,2,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
10309,苗栗縣苗栗市,文聖里,1250,4092,2088,2004,19,14,16,31,32,13,19,15,21,13,12,10,12,9,15,18,22,18,25,19,26,24,28,36,36,29,41,44,40,25,51,36,32,30,27,39,43,27,41,28,37,33,37,28,33,18,28,36,34,27,37,24,28,29,38,22,22,27,26,27,32,30,35,32,43,32,39,39,37,33,36,47,40,41,36,42,33,26,36,34,37,28,30,32,28,32,43,42,39,39,31,37,30,37,37,26,24,25,34,36,33,26,28,30,27,35,22,30,34,28,25,25,20,29,21,24,26,22,23,31,24,16,18,24,20,9,17,23,15,19,6,15,19,16,9,11,10,4,9,16,6,10,12,12,9,10,8,12,5,7,5,13,12,7,3,9,3,5,6,7,4,5,7,5,4,6,3,6,1,4,1,3,7,4,5,3,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,
10309,苗栗縣苗栗市,新川里,519,1473,783,690,4,9,5,3,7,6,6,4,3,8,6,1,1,5,3,7,10,5,7,6,6,8,5,9,8,10,15,7,3,8,10,9,6,8,11,11,16,9,13,10,13,8,9,12,19,6,16,8,5,13,4,9,14,11,7,11,9,11,11,6,13,11,11,6,7,11,6,14,16,9,11,13,11,13,11,6,15,11,11,13,9,5,10,10,12,8,11,9,13,10,20,12,9,8,10,10,9,8,14,15,14,14,10,13,10,9,18,9,19,11,18,7,8,8,11,6,14,9,9,6,8,6,11,4,10,10,5,10,7,6,6,8,5,8,8,3,8,4,7,1,6,4,6,3,7,4,9,4,3,7,5,2,6,9,6,6,6,8,9,7,4,1,2,3,6,6,4,4,4,4,6,6,1,0,3,6,0,1,1,5,2,1,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0,0,
10309,苗栗縣苗栗市,新苗里,376,1034,519,515,4,4,1,4,4,4,4,2,5,1,2,2,1,2,4,2,1,0,1,1,0,0,2,2,2,3,4,4,6,3,5,5,5,2,7,6,5,3,7,5,4,11,13,8,13,9,9,8,6,7,10,13,9,9,4,10,5,10,5,7,6,8,10,10,9,9,10,5,10,7,11,10,7,4,3,2,6,7,6,10,6,6,2,7,8,4,10,5,10,11,8,8,1,4,7,10,7,8,3,7,6,12,8,5,14,6,12,6,11,11,12,11,10,7,6,5,14,10,5,10,9,9,7,6,10,9,9,8,6,5,6,3,5,3,6,9,5,3,2,3,2,2,6,4,4,5,4,4,4,8,4,8,2,7,6,6,2,8,5,5,3,3,2,7,5,4,4,1,4,2,4,6,1,1,4,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
10309,苗栗縣苗栗市,新英里,693,2088,1084,1004,14,8,12,9,11,16,9,6,3,3,8,9,7,7,13,1,8,8,9,10,10,15,15,16,15,14,17,15,15,14,15,11,13,10,12,19,18,17,15,11,10,10,16,10,14,14,18,18,11,16,19,13,16,14,12,14,11,12,14,19,20,18,26,21,23,24,25,14,26,22,23,14,13,12,22,14,14,11,11,18,23,17,11,14,8,7,16,16,16,10,12,13,18,13,19,15,16,20,8,20,21,14,11,13,18,21,18,17,14,25,24,17,13,14,16,18,17,9,17,10,13,19,14,7,12,17,8,14,12,7,11,10,12,3,6,3,6,1,10,6,5,5,10,1,2,6,8,3,1,4,2,7,3,4,3,3,3,5,3,6,5,11,3,8,4,2,3,3,3,2,2,2,6,3,2,2,2,2,0,1,4,2,2,1,1,3,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
10309,苗栗縣苗栗市,水源里,1048,2891,1426,1465,8,13,16,16,14,10,17,8,8,7,6,11,14,12,11,7,23,13,10,14,14,11,9,14,11,13,11,17,17,9,13,15,15,14,16,22,22,21,22,21,20,23,33,24,32,20,26,18,28,27,25,27,22,21,18,20,21,21,24,16,32,34,23,24,25,30,30,25,24,30,29,23,25,19,24,22,15,21,13,22,14,9,17,23,21,14,18,15,21,21,23,26,20,29,20,27,23,25,17,24,22,22,25,33,26,22,26,27,18,26,20,23,25,30,18,21,29,22,23,19,17,20,26,16,12,18,22,20,13,17,17,13,11,10,6,8,0,10,9,5,8,12,9,14,5,5,6,11,5,3,8,6,8,13,8,9,7,7,5,6,3,4,1,5,2,6,9,7,1,5,4,5,1,4,0,4,4,1,0,1,2,3,1,2,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,
10309,苗栗縣苗栗市,清華里,1337,3743,1828,1915,14,16,12,16,13,13,12,11,9,14,7,10,21,18,25,22,18,10,9,9,22,17,23,12,10,9,21,23,17,16,15,22,21,17,30,18,27,16,35,24,25,22,13,29,35,19,27,22,23,37,33,25,28,30,32,36,27,26,36,24,26,41,33,25,39,31,22,30,27,22,23,33,25,27,22,30,24,21,17,20,18,17,18,12,21,27,20,25,20,32,21,23,26,24,26,28,22,24,24,27,26,31,24,31,26,26,27,37,27,34,34,35,26,37,25,32,33,38,24,27,32,25,28,29,24,31,20,24,30,22,19,24,16,18,13,14,16,18,20,21,11,18,9,20,19,30,9,9,16,15,20,20,23,12,12,11,6,14,7,9,14,12,7,15,11,10,10,10,7,6,11,9,7,10,11,5,1,7,3,6,2,5,1,6,2,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,
10309,苗栗縣苗栗市,玉清里,945,2768,1386,1382,9,13,12,12,9,18,8,11,10,11,13,17,16,19,16,17,15,11,15,10,14,19,16,11,11,17,21,12,9,16,16,8,18,21,16,14,24,17,11,14,15,14,16,8,16,12,16,15,20,15,13,21,13,15,13,12,19,16,20,14,25,19,33,25,25,18,25,18,17,31,27,21,24,21,23,18,19,20,21,18,17,14,18,13,16,24,20,21,22,16,14,13,19,15,19,11,16,27,17,18,33,19,22,15,21,20,14,16,23,20,15,18,16,21,11,23,26,19,19,23,21,15,22,23,16,25,22,18,10,25,13,18,21,18,15,16,13,13,12,15,12,18,10,10,8,19,13,15,16,13,8,15,9,9,15,7,6,5,11,11,7,5,4,5,4,8,5,9,5,11,5,8,5,0,3,6,4,4,6,2,0,4,2,0,3,2,2,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,
10309,苗栗縣苗栗市,玉苗里,414,1157,571,586,7,7,3,2,6,6,2,5,4,2,4,6,1,3,2,2,4,5,4,7,6,4,5,6,7,13,4,4,8,9,7,7,9,10,4,3,9,4,11,10,8,3,9,9,7,5,13,6,6,16,10,9,9,6,10,11,6,6,17,11,9,8,4,6,10,6,10,6,7,5,4,8,4,7,10,8,4,9,8,5,5,9,5,7,9,7,5,11,12,9,10,7,6,7,7,11,17,13,10,5,7,9,7,9,7,11,15,6,7,3,7,10,13,6,4,7,5,13,9,5,8,9,9,7,6,10,8,12,5,7,8,4,8,4,4,7,4,7,3,4,3,7,7,8,5,7,8,6,7,3,6,8,3,4,3,6,6,5,1,6,2,3,2,4,2,3,4,2,2,3,1,2,2,1,1,2,1,0,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,
10309,苗栗縣苗栗市,玉華里,1427,4536,2283,2253,16,18,17,22,27,16,18,23,17,17,29,29,30,25,29,38,19,20,30,26,26,23,20,12,25,19,27,20,26,26,32,29,30,18,29,30,31,32,34,34,27,31,38,28,31,25,34,23,37,32,23,31,36,31,29,27,26,26,32,26,35,28,34,35,47,33,36,36,37,40,33,32,38,35,32,31,28,20,37,33,34,32,28,30,34,36,29,29,36,36,31,39,37,22,41,24,34,33,32,32,31,31,34,30,38,28,31,40,34,36,30,32,23,28,33,34,30,27,42,31,31,25,25,32,25,27,24,31,21,23,23,30,26,27,16,24,16,22,15,23,10,14,21,23,21,23,10,35,16,22,13,14,17,17,14,17,12,15,12,16,6,16,10,5,6,10,8,11,8,10,5,7,7,3,4,3,7,5,5,7,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,
10309,苗栗縣苗栗市,福安里,1380,4192,2094,2098,28,15,15,20,34,28,21,13,9,16,18,16,24,20,24,12,24,21,25,22,25,22,23,21,25,26,28,21,28,31,25,37,30,29,33,33,33,27,18,35,28,26,34,26,38,28,34,25,42,33,30,31,34,34,28,28,42,26,34,29,40,37,40,41,44,33,36,37,36,43,41,36,39,35,31,33,37,38,32,26,48,23,31,30,31,44,37,31,31,25,33,43,30,37,36,26,33,31,29,35,27,36,19,30,31,35,26,42,32,28,29,31,23,31,30,31,27,40,22,27,23,24,20,24,18,26,16,28,14,17,18,20,12,13,22,15,10,11,7,12,10,9,8,12,7,9,11,6,12,5,7,13,6,8,6,10,1,5,3,9,6,14,7,10,6,4,5,8,7,4,5,0,3,3,3,5,2,3,0,2,3,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10309,苗栗縣苗栗市,福星里,1650,4982,2453,2529,18,23,25,28,27,36,16,24,18,23,22,27,28,20,21,19,28,28,26,25,22,24,23,33,27,24,30,23,37,36,28,30,33,29,30,23,39,36,37,42,30,37,33,24,31,24,33,22,35,43,37,32,40,44,35,36,30,32,46,44,35,55,52,51,52,39,47,40,44,47,48,45,37,43,45,33,37,42,31,34,33,31,30,31,36,44,44,40,32,36,43,24,45,49,42,30,37,28,36,38,31,43,31,34,29,39,29,40,34,41,40,33,35,44,19,37,40,34,42,39,29,29,31,33,34,43,30,29,17,27,23,21,20,22,19,17,13,10,17,15,18,24,21,13,16,21,11,16,15,13,13,16,8,9,9,13,13,9,9,10,7,14,7,11,8,10,10,10,6,8,4,6,4,4,5,1,6,3,2,7,0,4,1,2,2,0,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,
10309,苗栗縣苗栗市,福麗里,2196,6289,3155,3134,33,27,27,25,29,36,26,35,24,12,23,21,20,25,26,16,33,27,37,17,34,35,38,44,62,33,35,48,42,39,53,40,46,40,44,53,55,47,50,45,40,51,45,32,44,47,37,44,39,38,39,38,50,52,39,36,41,45,57,48,54,67,66,41,54,57,39,56,46,58,43,44,42,56,54,47,39,37,40,33,48,34,41,39,52,41,43,45,46,54,50,57,63,46,40,44,47,42,45,40,45,48,46,50,45,43,48,46,38,50,47,51,50,47,50,49,45,48,47,46,34,43,50,32,46,46,32,45,24,37,47,30,25,30,28,36,16,17,19,29,18,23,22,14,11,17,21,19,18,19,13,22,15,28,18,18,16,18,13,14,9,10,8,7,10,13,18,11,11,11,9,6,4,4,9,4,4,7,1,2,0,2,1,0,2,4,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,
10309,苗栗縣苗栗市,綠苗里,413,1092,569,523,2,2,4,4,4,2,1,3,2,4,6,1,3,2,5,4,4,4,8,5,9,4,5,1,4,5,7,4,6,6,6,5,11,3,5,6,6,12,10,4,9,8,9,6,11,2,5,9,9,4,8,5,2,1,3,6,5,7,4,8,7,7,10,7,9,6,4,6,9,10,11,8,10,6,4,9,5,6,7,4,8,8,2,4,10,11,8,10,12,10,7,10,6,7,9,7,10,7,9,3,7,7,9,8,5,14,13,12,14,7,15,7,11,10,4,7,15,8,7,9,8,7,9,5,7,4,8,8,6,7,8,8,3,5,4,12,9,6,7,4,4,9,4,2,8,5,5,5,5,7,6,3,4,6,4,5,3,2,2,0,1,2,1,7,1,3,4,3,4,4,4,3,1,4,3,6,2,0,2,2,0,3,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,
10309,苗栗縣苗栗市,維新里,1422,4629,2363,2266,18,20,24,13,21,20,21,19,11,16,12,8,19,18,16,19,23,26,16,15,24,15,18,21,41,18,20,21,28,26,27,27,21,28,37,34,30,30,26,22,22,30,40,26,36,22,30,25,39,34,36,21,42,34,47,27,33,29,37,35,39,36,45,44,40,36,46,36,46,27,29,39,34,31,29,32,41,24,25,21,28,37,39,24,31,28,34,24,43,24,33,36,30,25,41,25,26,36,39,31,26,27,43,42,27,35,40,41,34,41,31,36,32,27,36,36,34,33,27,35,27,46,30,31,27,36,28,41,31,31,26,42,20,19,17,24,16,18,23,13,18,12,19,18,24,23,14,23,16,18,16,23,23,19,16,13,6,19,10,20,11,15,7,16,11,11,13,15,10,17,9,8,7,6,3,4,7,4,4,3,0,3,3,0,2,0,3,1,0,2,1,0,2,1,0,2,0,1,0,0,0,0,
10309,苗栗縣苗栗市,維祥里,1362,4168,2067,2101,22,12,21,19,11,20,11,16,12,11,10,10,8,11,9,9,16,10,15,20,16,15,32,22,38,26,28,28,24,21,21,22,26,23,36,25,38,24,38,28,35,26,33,33,35,15,27,32,33,37,25,36,27,34,36,23,37,35,35,37,43,35,33,29,34,30,26,29,35,24,30,29,33,35,28,20,26,33,23,26,29,34,26,26,30,31,31,28,40,35,25,39,33,30,38,30,30,34,31,30,27,31,26,38,27,32,29,34,38,24,31,44,25,39,29,37,38,26,23,24,42,19,21,22,24,43,18,19,21,29,14,14,14,25,12,20,12,18,11,26,13,23,9,26,13,16,15,14,12,18,18,15,14,12,11,13,9,8,8,14,11,13,6,12,9,16,11,5,9,6,6,9,9,11,7,8,7,2,2,3,1,1,3,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,
