統計年月,區域別,村里,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
10309,基隆市中正區,德義里,416,851,413,438,2,3,2,1,3,1,1,1,2,1,1,2,3,5,1,0,2,1,4,2,5,3,4,7,5,9,4,5,2,3,4,2,5,4,6,4,5,3,3,6,2,3,9,1,4,6,8,8,8,6,7,5,4,6,5,8,4,6,2,14,6,3,5,2,6,9,5,4,10,3,6,6,4,6,6,7,5,2,6,6,8,5,4,6,2,6,7,9,6,9,3,3,7,10,5,4,6,5,4,9,8,8,5,6,7,4,8,6,5,7,4,7,4,7,14,6,6,8,14,8,10,5,4,5,4,12,7,7,8,5,2,2,7,9,5,4,4,2,6,8,2,8,5,4,1,3,4,6,2,7,6,4,5,3,2,2,1,4,2,0,2,0,0,5,1,1,3,3,4,5,2,1,0,0,4,2,2,1,0,0,2,3,0,3,1,0,0,1,1,1,0,1,1,2,0,0,0,0,0,1,0,1,
10309,基隆市中正區,新富里,2165,5735,2925,2810,18,17,20,17,28,21,12,13,19,19,15,10,14,11,24,12,16,22,28,26,18,26,28,28,21,26,38,26,36,51,39,36,49,32,52,42,55,58,59,47,49,54,49,53,62,39,50,57,62,33,54,53,51,52,35,46,36,38,49,56,54,45,56,55,53,57,55,47,56,55,63,39,43,31,51,34,49,37,35,40,36,42,50,37,40,52,45,39,58,55,36,61,49,52,51,53,61,38,47,53,50,56,52,49,58,66,59,38,43,54,53,53,45,50,48,48,32,52,41,47,45,40,35,41,41,29,33,24,28,24,28,11,20,9,15,18,10,8,10,7,8,20,10,14,11,7,7,10,10,8,9,18,3,9,6,7,2,13,4,8,6,6,3,3,4,7,0,3,5,2,4,2,5,2,3,0,2,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
10309,基隆市中正區,新豐里,2867,5891,2818,3073,19,21,26,21,29,24,23,20,20,20,20,29,35,29,25,18,17,17,18,16,25,21,20,9,21,25,48,30,44,42,41,41,41,34,47,46,37,42,44,37,36,40,32,41,33,44,45,35,37,39,42,36,37,26,35,30,42,32,26,33,40,26,50,47,41,62,53,69,59,68,64,63,70,71,57,59,58,69,58,53,54,62,54,62,51,63,37,79,51,69,62,67,76,62,55,68,52,72,58,65,46,47,58,69,57,59,39,57,48,62,47,48,40,51,34,37,32,44,28,46,26,36,29,44,41,38,24,26,27,20,18,26,19,25,13,14,7,12,6,15,6,10,11,8,8,16,8,16,8,16,5,9,8,9,5,10,8,5,5,3,7,4,4,2,2,2,7,6,2,3,4,3,3,3,0,3,3,5,2,2,2,1,3,4,0,2,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,
10309,基隆市中正區,正濱里,527,1189,639,550,2,2,1,5,0,2,2,2,4,6,4,2,1,3,0,0,2,2,3,2,9,2,2,0,4,1,4,4,6,2,6,7,6,7,8,11,10,7,8,6,8,5,10,7,12,11,4,5,8,5,6,8,7,5,9,7,4,4,12,2,8,10,9,6,10,6,10,5,13,7,13,10,9,6,7,6,9,3,8,7,10,10,10,11,8,1,11,12,11,11,9,13,12,8,10,8,14,5,9,10,18,9,17,7,15,6,15,8,12,12,16,11,6,5,11,10,8,13,9,9,10,7,10,15,12,14,5,9,15,7,7,8,11,8,4,8,1,5,6,7,2,3,7,6,3,9,4,7,6,8,5,5,2,3,3,7,5,2,3,2,3,3,3,4,3,3,0,1,3,4,3,4,4,2,1,3,0,1,3,4,3,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,
10309,基隆市中正區,正砂里,1163,2696,1363,1333,7,12,6,8,14,8,7,6,4,6,8,4,8,13,4,5,3,6,5,6,12,8,7,6,9,7,11,10,8,7,9,17,13,9,16,14,19,20,20,20,17,9,18,18,20,21,16,15,27,6,21,15,20,17,22,16,18,18,24,22,17,14,22,18,16,28,22,22,21,21,38,17,17,23,23,21,27,16,21,15,15,17,22,11,18,12,22,11,31,23,13,15,20,25,18,18,24,24,28,29,23,19,24,28,25,28,29,26,20,26,24,29,24,23,22,20,25,27,23,22,12,22,26,22,26,29,18,26,18,17,12,20,14,24,14,21,4,6,11,12,9,7,13,12,6,12,6,12,12,6,12,10,4,13,10,10,12,9,6,11,4,11,5,9,3,6,9,3,2,6,7,5,6,3,3,3,6,1,4,2,0,3,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
10309,基隆市中正區,正義里,649,1469,760,709,4,2,4,4,6,3,3,2,4,1,1,2,1,1,1,3,1,5,4,5,7,6,8,10,11,11,10,5,12,1,12,8,10,3,8,7,12,5,9,12,3,7,11,10,9,15,20,6,9,16,12,6,11,8,11,12,7,8,13,8,9,10,8,11,7,6,13,8,9,8,8,7,15,12,12,8,9,6,12,9,6,7,3,13,7,9,13,5,11,11,5,8,6,11,11,6,7,18,12,11,16,15,12,11,15,17,12,13,19,13,16,17,14,12,16,8,12,16,18,20,10,12,9,16,15,15,14,12,15,9,11,12,12,10,9,5,8,5,8,2,5,6,10,5,2,9,3,6,5,5,4,9,5,5,3,6,3,4,2,5,6,2,1,2,8,6,4,3,2,2,4,4,2,1,1,2,4,4,4,2,1,2,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,
10309,基隆市中正區,正船里,654,1521,797,724,3,0,2,0,2,4,2,6,6,5,6,4,3,0,6,7,3,2,6,7,10,11,12,4,18,10,7,14,16,8,9,10,3,5,6,6,14,7,10,4,11,11,5,12,8,6,12,6,13,10,18,7,20,9,9,5,12,5,8,9,8,8,14,10,7,7,9,9,15,9,14,11,14,7,5,13,17,10,7,11,11,14,12,8,8,14,12,5,13,8,7,18,14,9,14,12,5,12,17,10,10,10,11,9,18,11,13,22,12,12,15,12,21,11,12,16,15,18,15,15,16,10,11,16,17,11,12,15,9,8,10,9,7,10,5,6,4,3,6,4,8,4,1,7,2,13,5,8,6,11,6,5,3,2,6,5,4,6,3,2,2,4,1,3,4,4,2,1,3,5,1,3,5,3,2,5,3,1,2,0,2,0,1,1,0,0,1,2,0,0,1,2,0,0,0,0,0,0,0,0,1,0,
10309,基隆市中正區,海濱里,564,1457,773,684,5,5,4,5,4,4,6,2,4,6,6,14,4,4,4,5,4,6,11,7,6,3,4,4,4,6,8,7,5,8,5,6,8,11,7,7,8,13,7,6,11,9,8,7,7,8,11,6,11,12,11,6,11,6,10,5,12,10,5,10,8,10,6,8,17,11,16,8,19,14,15,14,12,22,16,14,22,8,7,7,23,12,14,8,18,13,12,9,16,9,9,13,12,5,12,6,14,6,12,10,18,9,15,13,12,9,13,12,19,16,10,14,10,8,10,7,18,15,12,6,17,14,10,12,11,7,11,7,9,12,6,11,6,10,5,7,5,7,4,6,5,6,2,6,5,5,3,4,9,8,7,8,5,2,0,2,3,4,2,4,4,4,2,2,3,2,2,3,1,3,4,0,0,2,0,0,0,0,2,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10309,基隆市中正區,港通里,688,1432,707,725,2,2,2,2,4,4,3,3,3,3,2,1,2,5,2,3,6,1,6,6,3,6,4,5,9,10,7,7,9,8,11,6,5,7,4,8,14,8,10,9,10,5,9,11,10,10,11,10,8,7,10,7,7,6,8,15,11,5,3,10,13,11,12,9,14,9,9,12,7,9,16,10,9,12,7,8,7,14,7,7,11,5,8,12,9,7,6,4,9,10,11,11,11,12,9,9,8,11,16,16,12,15,11,16,12,17,13,11,14,14,13,13,13,9,6,20,10,12,13,7,9,10,16,15,18,13,15,13,11,10,13,11,13,9,8,16,9,2,2,2,5,6,8,5,1,3,6,6,9,4,4,6,5,10,1,4,5,4,4,6,5,3,4,9,5,5,4,1,3,8,3,5,0,3,2,3,1,1,1,1,3,3,1,2,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
10309,基隆市中正區,真砂里,635,1493,746,747,1,3,3,0,2,5,0,2,4,5,2,3,6,1,4,6,3,1,1,11,0,3,3,4,5,2,7,2,8,5,12,2,5,10,9,17,9,6,10,12,7,8,13,3,10,9,19,9,13,13,6,7,12,15,8,9,9,8,12,16,10,8,16,14,11,15,12,7,6,7,15,12,10,9,11,11,11,10,10,3,10,6,12,8,8,8,17,12,11,13,10,10,15,10,8,15,11,8,11,14,13,11,19,8,10,10,17,14,17,12,14,13,12,18,9,14,13,16,13,12,15,13,15,13,20,20,11,13,12,15,6,12,3,13,11,14,3,3,0,12,8,10,7,6,4,8,8,4,4,7,4,12,2,9,4,2,6,5,3,4,2,2,3,4,3,6,4,2,2,2,7,1,2,1,3,2,1,1,1,2,0,1,1,0,1,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,1,0,
10309,基隆市中正區,砂子里,2533,5832,3015,2817,24,17,25,24,19,25,14,15,23,26,26,23,16,11,29,12,23,20,28,25,22,18,29,24,35,24,39,29,42,42,43,32,53,42,34,40,54,41,53,42,53,39,37,36,43,29,40,38,42,47,40,30,42,45,38,34,47,39,48,53,51,43,45,46,68,43,56,61,50,51,49,57,54,53,52,73,59,60,59,42,49,50,36,38,53,45,44,35,42,68,51,61,56,29,46,53,47,41,63,57,48,58,55,51,50,56,51,41,49,39,38,54,47,54,51,44,56,39,38,38,37,28,44,35,32,38,34,29,24,22,36,31,22,14,17,20,15,13,9,8,21,14,13,7,9,15,17,16,14,9,10,9,13,12,9,12,8,10,9,7,5,8,4,9,5,6,6,8,9,7,9,5,0,3,4,4,2,4,1,4,2,4,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10309,基隆市中正區,砂灣里,993,2411,1232,1179,4,5,6,6,7,2,5,2,3,2,7,6,15,12,9,11,6,5,6,5,13,10,8,2,12,6,11,12,8,10,6,8,14,18,18,14,20,19,20,15,15,25,22,19,23,14,24,11,19,17,16,7,15,15,17,7,14,15,8,14,18,14,14,17,19,17,18,17,23,19,13,18,10,12,18,10,18,23,21,19,25,17,11,13,16,13,19,16,10,16,29,20,24,24,16,19,28,18,21,16,29,19,20,22,28,21,21,17,25,19,26,19,18,22,24,23,12,24,16,31,14,20,12,20,18,22,12,17,15,18,14,18,17,11,11,15,5,11,10,8,7,11,8,10,9,13,6,15,5,19,9,11,8,6,13,10,9,10,4,6,5,7,8,4,6,7,4,2,5,1,8,1,7,3,4,4,9,1,0,3,1,1,3,0,1,0,0,2,1,1,0,2,1,0,0,0,1,0,1,0,0,0,
10309,基隆市中正區,碧砂里,614,1551,811,740,4,2,3,3,4,5,2,3,6,2,2,5,5,5,6,5,2,5,6,3,7,2,7,3,6,8,13,5,15,13,4,14,10,8,12,11,10,10,15,9,16,9,15,13,12,5,12,12,10,14,8,4,10,13,10,7,20,10,12,12,11,12,10,14,14,12,10,9,11,9,10,8,16,15,14,8,16,15,7,7,9,12,8,8,12,9,12,10,17,9,18,9,21,18,23,12,17,12,10,14,16,15,19,9,14,13,10,5,10,19,16,13,15,14,11,12,17,10,12,9,11,8,6,19,13,11,11,12,8,8,7,9,8,4,4,5,1,4,3,8,6,4,6,5,8,11,3,6,4,8,3,2,2,5,5,6,4,4,4,7,0,7,2,6,3,1,3,4,4,2,3,3,2,3,1,1,3,1,1,1,0,0,0,1,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,
10309,基隆市中正區,社寮里,810,2196,1163,1033,6,5,2,10,5,4,5,7,4,3,3,4,10,1,6,2,11,5,11,8,7,12,13,21,16,30,15,15,19,12,13,14,13,13,16,8,16,8,12,20,13,12,18,12,17,17,15,13,13,18,17,8,16,12,19,20,16,12,19,18,16,10,17,12,15,13,15,15,21,11,13,10,13,14,13,22,17,18,15,15,20,9,13,14,17,8,19,26,14,11,12,17,16,11,30,15,13,17,22,13,24,17,27,14,21,13,22,12,16,21,16,14,20,12,15,14,26,25,22,15,18,13,17,12,22,22,21,17,17,11,10,14,24,13,12,9,6,10,9,6,6,7,3,7,2,13,10,10,12,6,9,7,9,8,5,9,4,6,5,5,6,10,7,6,5,3,6,6,1,4,2,4,1,4,4,3,0,2,3,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10309,基隆市中正區,義重里,518,1279,624,655,2,6,6,2,7,3,1,2,3,1,2,3,2,1,2,2,2,4,2,7,3,3,5,6,9,9,7,7,8,11,8,6,6,5,8,9,6,7,7,12,5,8,8,12,8,8,10,4,9,8,9,12,13,11,11,5,7,7,7,8,16,8,9,12,7,8,10,8,11,8,12,9,5,12,12,15,6,5,3,13,7,3,16,6,13,14,9,13,8,10,10,9,5,4,10,4,11,12,7,9,19,11,9,8,8,10,8,8,8,7,12,13,12,10,11,10,16,13,10,12,5,11,9,9,6,13,7,11,11,12,12,10,7,3,2,6,3,3,1,3,5,8,6,7,3,3,4,6,4,5,6,16,3,7,4,7,4,2,4,8,8,6,2,3,1,2,4,4,7,4,1,1,1,2,1,1,0,2,2,2,2,1,0,0,2,3,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
10309,基隆市中正區,長潭里,228,620,323,297,3,2,0,2,1,2,2,4,2,3,2,2,0,0,4,1,2,1,2,2,2,0,1,0,2,8,2,2,2,2,4,2,4,0,4,5,9,6,4,6,5,1,6,4,3,4,8,5,7,4,3,2,3,5,3,4,5,6,1,4,6,3,1,3,5,3,7,3,1,5,2,4,4,7,3,4,3,5,1,5,4,8,5,2,6,3,2,3,6,8,6,4,3,2,6,2,7,7,8,2,7,3,4,3,2,9,4,3,13,7,4,4,2,6,5,3,6,2,8,3,6,4,8,3,5,4,7,5,7,5,6,3,3,2,1,2,1,0,1,2,0,1,2,6,2,1,2,6,6,5,2,4,1,2,2,1,2,4,2,1,3,1,6,4,1,3,1,2,0,0,0,2,3,2,0,2,2,0,4,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,
