統計年月,區域別,村里,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
10309,花蓮縣花蓮市,主信里,312,766,353,413,3,4,6,4,4,2,6,4,7,4,4,3,4,6,4,4,4,6,5,2,2,3,6,7,2,8,10,8,3,4,3,5,3,6,4,3,7,2,7,3,1,5,4,4,4,5,3,2,3,3,6,4,3,0,0,5,7,4,4,8,9,7,3,9,7,10,9,9,5,5,6,12,2,7,4,4,5,8,2,3,1,7,4,7,10,6,6,9,6,2,3,8,6,5,1,4,3,11,6,6,2,8,4,5,2,7,7,6,5,5,3,6,3,4,4,6,8,9,8,4,4,5,5,4,5,8,8,2,4,5,4,8,2,3,5,3,2,3,5,3,4,4,3,0,3,3,3,4,4,2,3,3,3,1,1,1,0,2,2,4,2,3,0,4,0,1,0,2,0,2,1,2,2,2,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10309,花蓮縣花蓮市,主力里,1303,3392,1613,1779,14,9,13,6,15,10,8,11,7,18,18,13,21,21,22,19,20,14,29,27,21,22,40,17,16,28,23,26,31,27,25,14,26,24,24,26,21,23,32,16,29,21,24,20,33,20,19,25,22,18,19,17,18,21,25,13,18,13,21,35,21,27,21,25,27,26,30,19,27,32,28,35,28,20,23,43,21,31,20,37,19,32,16,26,16,29,16,33,14,27,23,34,18,26,25,29,25,27,23,21,21,27,21,25,17,24,26,24,18,25,18,21,20,33,14,20,25,33,18,32,27,23,27,23,18,34,26,27,16,20,16,18,18,12,11,18,6,7,8,16,13,15,13,10,10,11,12,13,11,15,10,14,6,10,8,11,3,8,9,12,3,5,6,6,7,6,7,7,5,3,4,2,5,2,5,6,3,1,2,1,0,2,1,0,1,3,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,
10309,花蓮縣花蓮市,主勤里,434,1176,569,607,2,1,4,7,2,4,8,5,7,3,7,5,6,12,6,9,6,10,13,9,10,10,9,14,16,9,14,10,8,11,10,8,9,6,11,11,5,4,12,5,7,4,9,7,8,8,6,3,2,3,7,8,4,9,6,6,4,2,8,8,6,4,7,6,11,9,8,9,12,9,7,16,8,10,7,11,9,9,7,12,6,12,6,11,8,16,9,8,10,10,9,8,8,11,5,9,5,11,12,3,3,6,3,5,8,10,9,5,9,5,4,12,5,9,6,12,7,7,15,3,6,8,9,2,2,8,8,11,7,8,4,7,10,4,11,7,5,5,2,5,7,3,2,4,5,7,2,2,3,6,3,6,3,4,3,3,4,2,3,3,0,3,3,3,0,2,2,3,2,2,4,1,0,1,0,1,1,3,1,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
10309,花蓮縣花蓮市,主和里,1396,3828,1880,1948,14,8,12,21,25,13,18,15,15,12,23,22,21,13,27,23,24,24,25,20,39,22,31,36,28,26,38,29,38,30,22,17,31,18,23,19,35,24,21,28,31,20,26,29,21,28,18,15,21,22,27,17,24,22,25,23,24,19,26,29,33,29,31,18,30,31,29,36,22,33,31,36,25,41,26,33,24,31,20,32,34,34,16,32,33,39,26,30,29,25,31,33,33,21,28,15,22,29,19,27,20,32,25,25,19,25,36,28,25,33,26,29,27,23,27,23,27,29,25,28,23,35,24,39,14,26,21,18,24,27,19,25,11,15,18,12,15,22,11,13,12,14,12,14,6,17,9,12,11,19,10,14,6,13,14,11,5,7,8,12,5,6,6,12,5,7,7,8,3,6,7,1,3,2,5,3,1,3,2,4,3,1,2,2,2,0,0,0,4,1,0,1,0,0,0,0,0,1,0,0,0,1,
10309,花蓮縣花蓮市,主商里,314,873,411,462,1,2,3,4,5,10,5,4,7,0,3,2,6,5,7,11,13,6,7,10,12,11,17,11,13,13,9,5,9,11,3,7,4,8,8,3,4,3,2,5,6,6,9,4,8,5,1,7,7,5,3,4,5,7,3,5,7,4,3,5,4,4,5,5,6,6,5,7,3,4,2,9,6,5,5,10,4,15,8,13,4,10,5,4,6,10,6,7,9,5,5,9,3,3,4,10,4,6,1,5,10,5,6,4,4,8,5,0,2,3,4,6,6,4,7,2,3,6,4,7,5,6,6,4,7,5,4,3,4,9,3,1,2,7,3,3,2,4,1,0,3,5,3,1,2,4,1,2,2,3,3,1,4,4,2,1,3,2,1,1,2,0,1,4,1,1,1,4,0,2,1,1,1,4,1,2,2,0,2,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,
10309,花蓮縣花蓮市,主學里,869,2418,1156,1262,4,8,12,8,10,11,13,10,13,11,14,15,22,18,18,18,24,17,12,24,18,14,23,19,19,29,20,17,21,15,11,20,15,9,16,13,25,10,18,21,5,14,14,13,12,13,16,10,20,11,18,15,17,16,17,19,14,11,13,22,15,20,23,17,18,27,20,16,11,29,12,30,19,31,11,26,27,24,13,19,18,13,17,22,13,12,22,24,16,19,21,15,16,17,17,17,16,19,12,19,17,13,13,22,15,13,11,16,9,15,14,15,16,15,8,10,19,25,15,11,15,17,20,12,21,15,18,21,12,11,7,15,8,9,10,8,10,9,7,9,4,11,10,4,9,13,5,7,6,6,4,11,2,13,5,4,7,4,2,5,4,3,5,4,2,2,1,6,1,1,1,5,3,3,0,2,3,4,1,4,2,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10309,花蓮縣花蓮市,主安里,1127,3152,1499,1653,13,7,17,5,7,16,24,14,15,16,28,17,28,21,23,20,20,23,19,19,14,27,28,17,13,17,15,26,37,23,21,18,25,19,25,23,25,21,23,26,29,28,19,35,15,25,18,15,20,24,16,15,11,13,14,15,17,20,28,16,26,31,19,24,21,33,20,30,24,32,24,28,17,27,23,29,30,31,29,20,24,37,18,21,23,15,28,25,16,22,16,31,23,32,22,21,10,16,22,19,11,14,20,25,18,14,16,22,27,25,17,24,14,25,22,24,21,29,18,23,15,28,23,21,19,27,17,25,15,20,14,17,10,16,8,13,8,11,12,15,7,15,14,9,12,7,15,8,9,8,6,8,12,6,5,5,4,17,8,4,3,4,2,5,4,3,7,4,5,7,3,5,2,2,3,1,5,4,1,1,1,2,0,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
10309,花蓮縣花蓮市,主工里,285,792,377,415,3,2,4,2,1,4,3,3,3,5,7,4,9,6,7,7,3,8,9,7,5,9,10,5,3,5,5,8,10,7,5,5,4,3,6,3,8,0,3,5,3,5,4,7,4,4,3,3,6,1,2,6,2,7,4,6,5,5,6,6,8,8,8,5,9,14,6,7,9,10,4,8,4,8,8,5,4,10,8,9,4,3,5,6,5,8,4,2,6,3,4,4,5,5,4,6,5,5,4,5,2,5,2,5,3,6,7,5,4,3,4,8,4,3,7,7,6,6,7,6,5,4,7,2,4,10,2,5,4,5,5,2,4,2,6,3,1,3,3,0,2,1,0,3,3,4,1,1,1,2,2,3,1,3,2,1,4,2,2,3,0,1,0,5,3,2,0,2,0,2,0,1,1,3,1,1,1,0,0,1,2,0,0,2,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,
10309,花蓮縣花蓮市,主權里,2463,6677,3175,3502,28,23,31,18,32,21,28,32,18,26,29,25,36,31,32,25,53,35,45,36,47,41,46,43,63,40,57,39,45,55,49,46,37,47,53,54,50,42,39,41,45,42,55,53,45,48,50,45,44,38,44,44,38,40,48,44,37,47,63,34,49,58,56,47,55,65,45,58,60,56,42,46,60,61,50,65,50,84,36,59,41,51,44,75,55,79,52,64,43,55,49,63,41,46,57,57,54,62,44,45,35,58,37,48,29,39,54,60,34,54,47,60,50,51,41,55,37,58,41,58,42,47,40,45,31,62,28,31,40,49,22,28,23,31,23,28,21,25,14,13,19,28,16,20,14,25,20,18,20,20,20,23,19,21,9,10,6,11,9,6,7,6,7,10,5,12,5,5,6,3,6,7,5,1,7,4,2,6,5,1,1,4,2,3,3,2,1,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,
10309,花蓮縣花蓮市,主睦里,286,714,337,377,0,3,1,2,2,3,1,8,5,2,4,8,3,6,3,2,4,4,6,2,4,4,4,5,6,7,2,5,2,4,5,7,5,3,4,5,2,4,2,8,10,9,5,2,4,8,5,4,4,6,1,3,6,3,5,4,2,4,3,4,5,6,3,5,6,7,11,3,3,3,7,6,6,4,5,5,9,5,3,8,5,6,4,9,9,5,5,1,4,8,2,7,8,9,2,7,2,3,8,8,7,8,5,4,4,4,5,3,9,4,3,5,7,3,5,5,7,6,5,8,6,7,6,3,4,5,2,1,3,6,1,6,4,1,2,6,1,0,2,3,2,2,1,1,6,4,3,2,1,2,2,2,3,2,1,1,2,2,1,2,1,1,0,3,0,1,2,1,1,1,1,2,0,1,0,2,0,1,2,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
