"統計年月","區域別","村里","戶數","人口數","人口數-男","人口數-女","M20_34","F20_34","M35_49","F35_49","M50_64","F50_64","M65_79","F65_79","M80up","F80up","投票人口男","投票人口女"
"10309","臺東縣關山鎮","新福里","393","1113","613","500",141,87,143,108,126,104,58,70,17,23,485,392
"10309","臺東縣關山鎮","月眉里","337","853","466","387",92,64,100,91,123,86,50,54,14,35,379,330
"10309","臺東縣關山鎮","豐泉里","474","1433","734","699",148,133,153,155,162,145,66,77,30,30,559,540
"10309","臺東縣關山鎮","里<U+58E0>里","762","2140","1054","1086",227,215,228,207,231,256,108,144,48,39,842,861
"10309","臺東縣關山鎮","電光里","231","650","386","264",76,45,86,52,91,64,56,38,11,13,320,212
"10309","臺東縣卑南鄉","初鹿村","544","1560","832","728",173,137,190,157,194,155,80,97,37,39,674,585
"10309","臺東縣卑南鄉","利吉村","187","488","265","223",58,49,53,36,84,55,28,37,18,21,241,198
"10309","臺東縣卑南鄉","利嘉村","453","1251","648","603",160,146,139,131,152,142,61,48,18,25,530,492
"10309","臺東縣卑南鄉","嘉豐村","214","596","331","265",74,51,79,50,79,57,34,41,11,18,277,217
"10309","臺東縣卑南鄉","太平村","1312","3479","1793","1686",436,386,470,386,352,409,106,149,138,45,1502,1375
"10309","臺東縣卑南鄉","富山村","253","632","340","292",68,59,84,64,82,55,39,37,15,16,288,231
"10309","臺東縣卑南鄉","富源村","165","415","241","174",47,29,55,26,74,47,31,33,7,18,214,153
"10309","臺東縣卑南鄉","明峰村","513","1378","747","631",138,130,197,114,164,150,102,97,34,34,635,525
"10309","臺東縣卑南鄉","東興村","495","1400","741","659",167,146,201,173,151,132,54,53,22,17,595,521
"10309","臺東縣卑南鄉","泰安村","500","1324","714","610",159,144,185,150,142,121,44,62,25,14,555,491
"10309","臺東縣卑南鄉","溫泉村","572","1391","746","645",126,125,179,134,183,152,105,88,27,38,620,537
"10309","臺東縣卑南鄉","美農村","485","1184","657","527",107,105,193,107,151,107,79,85,30,37,560,441
"10309","臺東縣卑南鄉","賓朗村","947","2639","1401","1238",283,244,334,262,324,274,148,178,58,46,1147,1004
"10309","臺東縣鹿野鄉","永安村","630","1716","945","771",195,149,242,168,233,169,92,103,36,42,798,631
"10309","臺東縣鹿野鄉","瑞和村","279","764","407","357",82,74,112,70,95,76,37,56,15,19,341,295
"10309","臺東縣鹿野鄉","瑞源村","393","1096","554","542",109,120,125,102,125,116,70,71,23,24,452,433
"10309","臺東縣鹿野鄉","瑞豐村","405","1023","570","453",100,78,172,93,132,100,71,74,24,50,499,395
"10309","臺東縣鹿野鄉","瑞隆村","423","1072","590","482",113,82,154,104,133,115,72,74,36,26,508,401
"10309","臺東縣鹿野鄉","鹿野村","492","1273","660","613",116,114,170,132,158,136,77,106,29,30,550,518
"10309","臺東縣鹿野鄉","龍田村","483","1285","697","588",142,105,173,119,152,129,94,91,30,42,591,486
"10309","臺東縣池上鄉","大坡村","150","377","203","174",41,28,36,32,70,43,25,26,4,17,176,146
"10309","臺東縣池上鄉","大埔村","343","946","469","477",90,92,106,103,111,119,77,63,12,26,396,403
"10309","臺東縣池上鄉","富興村","175","457","269","188",44,28,60,42,74,51,37,23,9,8,224,152
"10309","臺東縣池上鄉","慶豐村","279","795","419","376",82,60,106,90,100,80,49,62,23,24,360,316
"10309","臺東縣池上鄉","振興村","200","508","278","230",49,49,72,47,57,51,37,34,10,9,225,190
"10309","臺東縣池上鄉","新興村","377","1004","551","453",101,80,149,80,125,103,56,73,37,30,468,366
"10309","臺東縣池上鄉","福原村","876","2320","1160","1160",230,225,271,246,247,279,126,162,57,66,931,978
"10309","臺東縣池上鄉","福文村","555","1424","746","678",124,124,203,145,171,143,75,105,45,46,618,563
"10309","臺東縣池上鄉","萬安村","151","389","211","178",36,31,51,30,43,40,33,31,12,16,175,148
"10309","臺東縣池上鄉","錦園村","162","402","225","177",26,30,60,36,70,39,29,30,17,15,202,150
"10309","臺東縣東河鄉","北源村","850","1850","1131","719",203,126,351,129,294,176,118,137,56,61,1022,629
"10309","臺東縣東河鄉","尚德村","137","324","180","144",29,20,47,35,48,40,20,18,12,6,156,119
"10309","臺東縣東河鄉","東河村","449","1147","624","523",93,100,208,106,129,115,73,84,37,37,540,442
"10309","臺東縣東河鄉","泰源村","531","1514","824","690",169,138,216,134,194,162,82,113,35,39,696,586
"10309","臺東縣東河鄉","興昌村","500","1088","563","525",58,63,155,99,160,138,78,102,40,40,491,442
"10309","臺東縣東河鄉","都蘭村","1009","2532","1351","1181",257,218,344,224,344,285,150,199,58,72,1153,998
"10309","臺東縣東河鄉","隆昌村","270","595","315","280",41,48,84,48,96,70,41,61,19,26,281,253
"10309","臺東縣長濱鄉","三間村","547","1473","841","632",120,94,231,118,217,139,118,144,47,49,733,544
"10309","臺東縣長濱鄉","寧埔村","580","1485","864","621",165,118,251,113,220,183,122,110,27,35,785,559
"10309","臺東縣長濱鄉","忠勇村","236","660","402","258",66,46,114,46,89,57,58,51,11,15,338,215
"10309","臺東縣長濱鄉","樟原村","305","773","427","346",54,49,124,65,112,69,58,82,25,30,373,295
"10309","臺東縣長濱鄉","竹湖村","395","1065","587","478",115,77,168,88,150,128,68,94,28,37,529,424
"10309","臺東縣長濱鄉","長濱村","873","2333","1297","1036",227,191,351,193,303,247,166,184,59,66,1106,881
"10309","臺東縣太麻里鄉","三和村","271","735","386","349",67,79,93,72,94,75,54,47,11,18,319,291
"10309","臺東縣太麻里鄉","北里村","303","657","384","273",79,53,74,47,110,68,44,31,14,22,321,221
"10309","臺東縣太麻里鄉","多良村","466","1055","537","518",119,102,146,116,119,126,40,56,13,25,437,425
"10309","臺東縣太麻里鄉","大王村","857","2113","1124","989",252,197,242,196,269,256,112,124,44,51,919,824
"10309","臺東縣太麻里鄉","泰和村","690","1723","889","834",184,167,208,181,190,187,113,116,31,40,726,691
"10309","臺東縣太麻里鄉","美和村","534","1540","803","737",169,160,187,166,177,154,84,92,22,25,639,597
"10309","臺東縣太麻里鄉","華源村","308","727","398","329",55,54,128,64,73,64,68,70,22,26,346,278
"10309","臺東縣太麻里鄉","金崙村","821","2053","1085","968",218,205,285,221,251,207,77,98,47,30,878,761
"10309","臺東縣太麻里鄉","香蘭村","357","911","503","408",96,88,117,73,115,97,66,72,26,24,420,354
"10309","臺東縣大武鄉","南興村","291","696","351","345",63,81,94,81,102,89,28,33,11,13,298,297
"10309","臺東縣大武鄉","大武村","657","1734","907","827",204,168,225,174,203,221,65,85,24,21,721,669
"10309","臺東縣大武鄉","大竹村","357","934","482","452",112,88,102,99,134,117,39,52,11,20,398,376
"10309","臺東縣大武鄉","大鳥村","524","1422","764","658",187,159,174,138,181,131,50,64,11,17,603,509
"10309","臺東縣大武鄉","尚武村","698","1837","941","896",191,176,239,237,249,206,97,103,29,38,805,760
"10309","臺東縣綠島鄉","中寮村","357","1223","652","571",181,162,171,145,153,100,46,38,7,22,558,467
"10309","臺東縣綠島鄉","公<U+8218>村","289","994","537","457",147,114,147,124,109,83,27,28,13,18,443,367
"10309","臺東縣綠島鄉","南寮村","452","1599","819","780",221,218,237,202,164,150,67,58,8,22,697,650
"10309","臺東縣海端鄉","利稻村","81","333","166","167",47,45,40,33,19,22,4,11,3,3,113,114
"10309","臺東縣海端鄉","加拿村","157","669","379","290",90,79,104,64,69,46,12,14,3,8,278,211
"10309","臺東縣海端鄉","崁頂村","198","740","413","327",95,84,113,66,83,53,20,23,2,5,313,231
"10309","臺東縣海端鄉","廣原村","251","1022","530","492",132,142,136,96,96,74,18,31,7,9,389,352
"10309","臺東縣海端鄉","海端村","309","1260","674","586",167,157,184,116,115,100,20,36,15,16,501,425
"10309","臺東縣海端鄉","霧鹿村","98","354","188","166",51,50,44,30,36,25,16,17,1,4,148,126
"10309","臺東縣延平鄉","桃源村","361","1265","666","599",170,134,192,142,124,108,18,35,10,21,514,440
"10309","臺東縣延平鄉","武陵村","229","738","405","333",93,64,128,84,73,63,18,22,5,7,317,240
"10309","臺東縣延平鄉","永康村","113","355","195","160",36,39,68,44,34,17,7,16,1,3,146,119
"10309","臺東縣延平鄉","紅葉村","144","519","286","233",68,60,81,53,52,47,14,15,4,5,219,180
"10309","臺東縣延平鄉","鸞山村","225","737","396","341",86,75,109,84,79,64,25,28,5,12,304,263
"10309","臺東縣金峰鄉","嘉蘭村","468","1534","787","747",183,172,206,167,150,144,42,40,12,25,593,548
"10309","臺東縣金峰鄉","新興村","172","625","327","298",86,78,79,70,60,63,13,12,3,10,241,233
"10309","臺東縣金峰鄉","正興村","210","707","356","351",69,87,88,79,92,64,16,24,8,15,273,269
"10309","臺東縣金峰鄉","歷坵村","128","397","205","192",42,40,48,50,53,40,15,16,5,6,163,152
"10309","臺東縣金峰鄉","賓茂村","133","394","210","184",40,40,53,39,47,48,14,11,5,12,159,150
"10309","臺東縣達仁鄉","南田村","155","373","192","181",51,46,56,47,53,49,4,9,4,5,168,156
"10309","臺東縣達仁鄉","台<U+5742>村","273","732","391","341",93,79,96,61,95,96,30,37,7,10,321,283
"10309","臺東縣達仁鄉","土<U+5742>村","340","1018","567","451",118,114,184,114,109,91,37,34,5,7,453,360
"10309","臺東縣達仁鄉","安朔村","339","776","419","357",100,81,114,68,104,113,22,26,10,13,350,301
"10309","臺東縣達仁鄉","新化村","150","387","218","169",42,33,57,45,60,35,21,20,2,8,182,141
"10309","臺東縣達仁鄉","森永村","207","471","254","217",46,62,73,38,68,55,23,20,9,14,219,189
"10309","臺東縣蘭嶼鄉","朗島村","314","894","455","439",132,148,89,91,69,67,20,19,10,11,320,336
"10309","臺東縣蘭嶼鄉","東清村","482","1469","737","732",184,201,174,195,133,110,28,29,13,20,532,555
"10309","臺東縣蘭嶼鄉","椰油村","393","1130","577","553",154,173,142,120,109,82,25,28,10,11,440,414
"10309","臺東縣蘭嶼鄉","紅頭村","537","1466","750","716",195,173,189,206,157,128,29,45,14,18,584,570
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
